time,tasmax_day_CNRM-CM5_historical
1974-05-17 00:00:00+00:00,297.382
1974-05-18 00:00:00+00:00,294.0402
1974-05-19 00:00:00+00:00,296.071
1974-05-20 00:00:00+00:00,292.95227
1974-05-21 00:00:00+00:00,294.05246
1974-05-22 00:00:00+00:00,293.9263
1974-05-23 00:00:00+00:00,296.42328
1974-05-24 00:00:00+00:00,294.00058
1974-05-25 00:00:00+00:00,296.08304
1974-05-26 00:00:00+00:00,301.27777
1974-05-27 00:00:00+00:00,305.5195
1974-05-28 00:00:00+00:00,305.3874
1974-05-29 00:00:00+00:00,303.21762
1974-05-30 00:00:00+00:00,302.42398
1974-05-31 00:00:00+00:00,299.5956
1974-06-01 00:00:00+00:00,294.61008
1974-06-02 00:00:00+00:00,291.53668
1974-06-03 00:00:00+00:00,296.41144
1974-06-04 00:00:00+00:00,299.64948
1974-06-05 00:00:00+00:00,300.159
1974-06-06 00:00:00+00:00,294.88037
1974-06-07 00:00:00+00:00,289.06232
1974-06-08 00:00:00+00:00,295.62445
1974-06-09 00:00:00+00:00,296.33566
1974-06-10 00:00:00+00:00,299.38785
1974-06-11 00:00:00+00:00,297.4209
1974-06-12 00:00:00+00:00,296.1061
1974-06-13 00:00:00+00:00,296.3982
1974-06-14 00:00:00+00:00,297.4471
1974-06-15 00:00:00+00:00,298.7505
1974-06-16 00:00:00+00:00,293.42007
1974-06-17 00:00:00+00:00,298.35626
1974-06-18 00:00:00+00:00,302.02155
1974-06-19 00:00:00+00:00,295.87033
1974-06-20 00:00:00+00:00,293.80188
1974-06-21 00:00:00+00:00,296.95203
1974-06-22 00:00:00+00:00,297.7584
1974-06-23 00:00:00+00:00,297.894
1974-06-24 00:00:00+00:00,300.30386
1974-06-25 00:00:00+00:00,298.22266
1974-06-26 00:00:00+00:00,296.2624
1974-06-27 00:00:00+00:00,300.32516
1974-06-28 00:00:00+00:00,300.30765
1974-06-29 00:00:00+00:00,300.1601
1974-06-30 00:00:00+00:00,304.84833
1974-07-01 00:00:00+00:00,304.47058
1974-07-02 00:00:00+00:00,298.62744
1974-07-03 00:00:00+00:00,297.2226
1974-07-04 00:00:00+00:00,300.78564
1974-07-05 00:00:00+00:00,302.81958
1974-07-06 00:00:00+00:00,301.8668
1974-07-07 00:00:00+00:00,304.64972
1974-07-08 00:00:00+00:00,305.57336
1974-07-09 00:00:00+00:00,305.63846
1974-07-10 00:00:00+00:00,305.87238
1974-07-11 00:00:00+00:00,303.3048
1974-07-12 00:00:00+00:00,305.7425
1974-07-13 00:00:00+00:00,308.02826
1974-07-14 00:00:00+00:00,310.49747
1974-07-15 00:00:00+00:00,305.63837
1974-07-16 00:00:00+00:00,305.9911
1974-07-17 00:00:00+00:00,300.8453
1974-07-18 00:00:00+00:00,301.60257
1974-07-19 00:00:00+00:00,304.41232
1974-07-20 00:00:00+00:00,305.7601
1974-07-21 00:00:00+00:00,301.38464
1974-07-22 00:00:00+00:00,300.15286
1974-07-23 00:00:00+00:00,296.48285
1974-07-24 00:00:00+00:00,296.8102
1974-07-25 00:00:00+00:00,298.02936
1974-07-26 00:00:00+00:00,299.0956
1974-07-27 00:00:00+00:00,299.2674
1974-07-28 00:00:00+00:00,299.59683
1974-07-29 00:00:00+00:00,299.29193
1974-07-30 00:00:00+00:00,301.18835
1974-07-31 00:00:00+00:00,302.00067
1974-08-01 00:00:00+00:00,304.5823
1974-08-02 00:00:00+00:00,306.7062
1974-08-03 00:00:00+00:00,304.6388
1974-08-04 00:00:00+00:00,305.99017
1974-08-05 00:00:00+00:00,303.84436
1974-08-06 00:00:00+00:00,301.14792
1974-08-07 00:00:00+00:00,300.78055
1974-08-08 00:00:00+00:00,303.67596
1974-08-09 00:00:00+00:00,307.46857
1974-08-10 00:00:00+00:00,308.82278
1974-08-11 00:00:00+00:00,307.15567
1974-08-12 00:00:00+00:00,304.6656
1974-08-13 00:00:00+00:00,301.38287
1974-08-14 00:00:00+00:00,300.63165
1974-08-15 00:00:00+00:00,300.35672
1974-08-16 00:00:00+00:00,302.86365
1974-08-17 00:00:00+00:00,301.21017
1974-08-18 00:00:00+00:00,305.82434
1974-08-19 00:00:00+00:00,306.23306
1974-08-20 00:00:00+00:00,304.8213
1974-08-21 00:00:00+00:00,306.3768
1974-08-22 00:00:00+00:00,302.1878
1974-08-23 00:00:00+00:00,299.0708
1974-08-24 00:00:00+00:00,297.957
1974-08-25 00:00:00+00:00,300.61124
1974-08-26 00:00:00+00:00,299.8987
1974-08-27 00:00:00+00:00,299.56442
1974-08-28 00:00:00+00:00,298.91873
1974-08-29 00:00:00+00:00,300.8711
1974-08-30 00:00:00+00:00,301.51547
1974-08-31 00:00:00+00:00,299.84125
1974-09-01 00:00:00+00:00,297.5006
1974-09-02 00:00:00+00:00,296.59036
1974-09-03 00:00:00+00:00,296.88464
1974-09-04 00:00:00+00:00,298.5384
1974-09-05 00:00:00+00:00,296.18256
1974-09-06 00:00:00+00:00,298.95862
1974-09-07 00:00:00+00:00,301.5218
1974-09-08 00:00:00+00:00,304.09824
1974-09-09 00:00:00+00:00,308.21573
1974-09-10 00:00:00+00:00,303.61426
1974-09-11 00:00:00+00:00,303.94696
1974-09-12 00:00:00+00:00,306.52737
1974-09-13 00:00:00+00:00,303.45404
1974-09-14 00:00:00+00:00,301.07904
1974-09-15 00:00:00+00:00,300.60257
1974-09-16 00:00:00+00:00,295.68707
1974-09-17 00:00:00+00:00,296.26724
1974-09-18 00:00:00+00:00,303.61664
1974-09-19 00:00:00+00:00,305.11737
1974-09-20 00:00:00+00:00,307.88364
1974-09-21 00:00:00+00:00,306.61398
1974-09-22 00:00:00+00:00,307.46725
1974-09-23 00:00:00+00:00,302.0716
1974-09-24 00:00:00+00:00,303.12158
1974-09-25 00:00:00+00:00,297.64035
1974-09-26 00:00:00+00:00,294.2818
1974-09-27 00:00:00+00:00,296.68152
1974-09-28 00:00:00+00:00,295.34988
1974-09-29 00:00:00+00:00,299.1824
1974-09-30 00:00:00+00:00,304.70306
1974-10-01 00:00:00+00:00,308.16904
1974-10-02 00:00:00+00:00,306.84094
1974-10-03 00:00:00+00:00,303.5542
1974-10-04 00:00:00+00:00,296.7201
1974-10-05 00:00:00+00:00,296.59332
1974-10-06 00:00:00+00:00,298.52542
1974-10-07 00:00:00+00:00,298.28278
1974-10-08 00:00:00+00:00,296.42328
1974-10-09 00:00:00+00:00,296.13666
1974-10-10 00:00:00+00:00,299.3427
1974-10-11 00:00:00+00:00,301.7486
1974-10-12 00:00:00+00:00,302.96768
1974-10-13 00:00:00+00:00,304.34326
1974-10-14 00:00:00+00:00,303.83746
1974-10-15 00:00:00+00:00,302.1375
1974-10-16 00:00:00+00:00,303.38574
1974-10-17 00:00:00+00:00,304.87292
1974-10-18 00:00:00+00:00,304.47925
1974-10-19 00:00:00+00:00,301.55646
1974-10-20 00:00:00+00:00,297.21075
1974-10-21 00:00:00+00:00,290.3412
1974-10-22 00:00:00+00:00,289.95172
1974-10-23 00:00:00+00:00,290.71902
1974-10-24 00:00:00+00:00,293.19492
1974-10-25 00:00:00+00:00,293.88214
1974-10-26 00:00:00+00:00,293.1044
1974-10-27 00:00:00+00:00,291.89334
1974-10-28 00:00:00+00:00,289.2274
1974-10-29 00:00:00+00:00,286.74258
1974-10-30 00:00:00+00:00,290.02133
1974-10-31 00:00:00+00:00,288.8515
1974-11-01 00:00:00+00:00,289.8673
1974-11-02 00:00:00+00:00,292.01544
1974-11-03 00:00:00+00:00,295.3637
1974-11-04 00:00:00+00:00,297.8273
1974-11-05 00:00:00+00:00,297.44034
1974-11-06 00:00:00+00:00,295.9777
1974-11-07 00:00:00+00:00,294.25912
1974-11-08 00:00:00+00:00,291.29105
1974-11-09 00:00:00+00:00,289.45444
1974-11-10 00:00:00+00:00,290.91348
1974-11-11 00:00:00+00:00,291.13022
1974-11-12 00:00:00+00:00,290.89175
1974-11-13 00:00:00+00:00,291.1343
1974-11-14 00:00:00+00:00,291.12964
1974-11-15 00:00:00+00:00,291.15042
1974-11-16 00:00:00+00:00,292.2596
1974-11-17 00:00:00+00:00,289.0251
1974-11-18 00:00:00+00:00,289.463
1974-11-19 00:00:00+00:00,288.79263
1974-11-20 00:00:00+00:00,287.235
1974-11-21 00:00:00+00:00,287.36975
1974-11-22 00:00:00+00:00,284.95538
1974-11-23 00:00:00+00:00,286.31555
1974-11-24 00:00:00+00:00,286.19922
1974-11-25 00:00:00+00:00,288.97342
1974-11-26 00:00:00+00:00,288.64288
1974-11-27 00:00:00+00:00,289.8616
1974-11-28 00:00:00+00:00,288.23975
1974-11-29 00:00:00+00:00,286.52686
1974-11-30 00:00:00+00:00,286.71658
1974-12-01 00:00:00+00:00,285.5139
1974-12-02 00:00:00+00:00,287.31018
1974-12-03 00:00:00+00:00,283.42047
1974-12-04 00:00:00+00:00,284.6646
1974-12-05 00:00:00+00:00,287.60623
1974-12-06 00:00:00+00:00,287.88834
1974-12-07 00:00:00+00:00,287.59506
1974-12-08 00:00:00+00:00,286.5346
1974-12-09 00:00:00+00:00,287.85007
1974-12-10 00:00:00+00:00,288.20718
1974-12-11 00:00:00+00:00,288.1913
1974-12-12 00:00:00+00:00,286.85703
1974-12-13 00:00:00+00:00,286.78555
1974-12-14 00:00:00+00:00,285.71274
1974-12-15 00:00:00+00:00,285.2831
1974-12-16 00:00:00+00:00,287.9048
1974-12-17 00:00:00+00:00,286.42215
1974-12-18 00:00:00+00:00,284.0799
1974-12-19 00:00:00+00:00,285.01566
1974-12-20 00:00:00+00:00,285.42432
1974-12-21 00:00:00+00:00,283.90503
1974-12-22 00:00:00+00:00,286.9973
1974-12-23 00:00:00+00:00,288.7229
1974-12-24 00:00:00+00:00,290.2486
1974-12-25 00:00:00+00:00,289.65213
1974-12-26 00:00:00+00:00,291.33832
1974-12-27 00:00:00+00:00,286.7216
1974-12-28 00:00:00+00:00,285.04587
1974-12-29 00:00:00+00:00,283.50705
1974-12-30 00:00:00+00:00,285.67447
1974-12-31 00:00:00+00:00,286.11746
1975-01-01 00:00:00+00:00,287.31555
1975-01-02 00:00:00+00:00,291.19394
1975-01-03 00:00:00+00:00,289.56256
1975-01-04 00:00:00+00:00,290.23053
1975-01-05 00:00:00+00:00,288.57553
1975-01-06 00:00:00+00:00,286.9285
1975-01-07 00:00:00+00:00,284.50897
1975-01-08 00:00:00+00:00,284.48682
1975-01-09 00:00:00+00:00,286.4181
1975-01-10 00:00:00+00:00,286.41833
1975-01-11 00:00:00+00:00,285.9816
1975-01-12 00:00:00+00:00,282.15573
1975-01-13 00:00:00+00:00,282.7765
1975-01-14 00:00:00+00:00,283.1057
1975-01-15 00:00:00+00:00,281.69125
1975-01-16 00:00:00+00:00,280.3432
1975-01-17 00:00:00+00:00,282.37067
1975-01-18 00:00:00+00:00,281.2355
1975-01-19 00:00:00+00:00,281.23065
1975-01-20 00:00:00+00:00,282.5872
1975-01-21 00:00:00+00:00,283.6217
1975-01-22 00:00:00+00:00,283.1338
1975-01-23 00:00:00+00:00,282.86673
1975-01-24 00:00:00+00:00,284.20956
1975-01-25 00:00:00+00:00,286.998
1975-01-26 00:00:00+00:00,288.57208
1975-01-27 00:00:00+00:00,289.2813
1975-01-28 00:00:00+00:00,291.20032
1975-01-29 00:00:00+00:00,290.01678
1975-01-30 00:00:00+00:00,291.13852
1975-01-31 00:00:00+00:00,288.6558
1975-02-01 00:00:00+00:00,289.38232
1975-02-02 00:00:00+00:00,290.506
1975-02-03 00:00:00+00:00,290.80084
1975-02-04 00:00:00+00:00,291.03983
1975-02-05 00:00:00+00:00,291.0237
1975-02-06 00:00:00+00:00,291.98218
1975-02-07 00:00:00+00:00,287.89325
1975-02-08 00:00:00+00:00,287.66156
1975-02-09 00:00:00+00:00,291.12933
1975-02-10 00:00:00+00:00,292.72293
1975-02-11 00:00:00+00:00,295.8697
1975-02-12 00:00:00+00:00,292.838
1975-02-13 00:00:00+00:00,289.15958
1975-02-14 00:00:00+00:00,286.92188
1975-02-15 00:00:00+00:00,290.55765
1975-02-16 00:00:00+00:00,293.4042
1975-02-17 00:00:00+00:00,293.47458
1975-02-18 00:00:00+00:00,294.0507
1975-02-19 00:00:00+00:00,290.84134
1975-02-20 00:00:00+00:00,290.94058
1975-02-21 00:00:00+00:00,288.904
1975-02-22 00:00:00+00:00,289.11554
1975-02-23 00:00:00+00:00,286.66464
1975-02-24 00:00:00+00:00,285.87463
1975-02-25 00:00:00+00:00,283.7698
1975-02-26 00:00:00+00:00,286.0466
1975-02-27 00:00:00+00:00,289.00558
1975-02-28 00:00:00+00:00,286.35947
1975-03-01 00:00:00+00:00,289.7527
1975-03-02 00:00:00+00:00,290.54596
1975-03-03 00:00:00+00:00,290.89273
1975-03-04 00:00:00+00:00,289.96188
1975-03-05 00:00:00+00:00,293.19284
1975-03-06 00:00:00+00:00,289.79578
1975-03-07 00:00:00+00:00,287.79718
1975-03-08 00:00:00+00:00,290.87656
1975-03-09 00:00:00+00:00,289.3243
1975-03-10 00:00:00+00:00,287.56583
1975-03-11 00:00:00+00:00,286.6866
1975-03-12 00:00:00+00:00,286.12112
1975-03-13 00:00:00+00:00,287.7711
1975-03-14 00:00:00+00:00,283.83276
1975-03-15 00:00:00+00:00,284.42493
1975-03-16 00:00:00+00:00,289.41318
1975-03-17 00:00:00+00:00,293.21585
1975-03-18 00:00:00+00:00,296.11923
1975-03-19 00:00:00+00:00,297.48752
1975-03-20 00:00:00+00:00,298.5737
1975-03-21 00:00:00+00:00,297.85196
1975-03-22 00:00:00+00:00,298.5134
1975-03-23 00:00:00+00:00,296.45258
1975-03-24 00:00:00+00:00,294.11838
1975-03-25 00:00:00+00:00,289.57895
1975-03-26 00:00:00+00:00,290.11557
1975-03-27 00:00:00+00:00,292.63507
1975-03-28 00:00:00+00:00,294.99408
1975-03-29 00:00:00+00:00,292.58942
1975-03-30 00:00:00+00:00,288.02652
1975-03-31 00:00:00+00:00,289.8325
1975-04-01 00:00:00+00:00,289.09903
1975-04-02 00:00:00+00:00,292.03955
1975-04-03 00:00:00+00:00,291.41
1975-04-04 00:00:00+00:00,298.24023
1975-04-05 00:00:00+00:00,297.16885
1975-04-06 00:00:00+00:00,294.50964
1975-04-07 00:00:00+00:00,291.31076
1975-04-08 00:00:00+00:00,285.61795
1975-04-09 00:00:00+00:00,290.55573
1975-04-10 00:00:00+00:00,292.30652
1975-04-11 00:00:00+00:00,292.43198
1975-04-12 00:00:00+00:00,292.93738
1975-04-13 00:00:00+00:00,294.42517
1975-04-14 00:00:00+00:00,295.2198
1975-04-15 00:00:00+00:00,294.158
1975-04-16 00:00:00+00:00,293.15817
1975-04-17 00:00:00+00:00,294.09225
1975-04-18 00:00:00+00:00,293.7595
1975-04-19 00:00:00+00:00,296.65204
1975-04-20 00:00:00+00:00,296.4129
1975-04-21 00:00:00+00:00,294.11746
1975-04-22 00:00:00+00:00,292.89874
1975-04-23 00:00:00+00:00,294.57828
1975-04-24 00:00:00+00:00,297.25693
1975-04-25 00:00:00+00:00,296.12476
1975-04-26 00:00:00+00:00,288.53885
1975-04-27 00:00:00+00:00,291.90903
1975-04-28 00:00:00+00:00,296.96567
1975-04-29 00:00:00+00:00,300.40805
1975-04-30 00:00:00+00:00,302.77487
1975-05-01 00:00:00+00:00,299.8187
1975-05-02 00:00:00+00:00,296.0411
1975-05-03 00:00:00+00:00,297.14066
1975-05-04 00:00:00+00:00,296.10568
1975-05-05 00:00:00+00:00,294.73547
1975-05-06 00:00:00+00:00,296.4416
1975-05-07 00:00:00+00:00,298.66858
1975-05-08 00:00:00+00:00,297.1765
1975-05-09 00:00:00+00:00,295.8991
1975-05-10 00:00:00+00:00,295.75363
1975-05-11 00:00:00+00:00,294.1338
1975-05-12 00:00:00+00:00,292.1819
1975-05-13 00:00:00+00:00,294.2883
1975-05-14 00:00:00+00:00,298.26532
1975-05-15 00:00:00+00:00,304.4433
1975-05-16 00:00:00+00:00,300.83582
1975-05-17 00:00:00+00:00,302.41022
1975-05-18 00:00:00+00:00,300.62817
1975-05-19 00:00:00+00:00,300.60483
1975-05-20 00:00:00+00:00,299.06287
1975-05-21 00:00:00+00:00,300.43524
1975-05-22 00:00:00+00:00,299.8161
1975-05-23 00:00:00+00:00,299.06775
1975-05-24 00:00:00+00:00,297.07455
1975-05-25 00:00:00+00:00,300.33862
1975-05-26 00:00:00+00:00,301.42264
1975-05-27 00:00:00+00:00,300.3673
1975-05-28 00:00:00+00:00,297.85553
1975-05-29 00:00:00+00:00,302.1723
1975-05-30 00:00:00+00:00,305.07233
1975-05-31 00:00:00+00:00,294.70074
1975-06-01 00:00:00+00:00,302.01385
1975-06-02 00:00:00+00:00,305.41528
1975-06-03 00:00:00+00:00,302.39484
1975-06-04 00:00:00+00:00,301.73285
1975-06-05 00:00:00+00:00,300.92636
1975-06-06 00:00:00+00:00,304.5335
1975-06-07 00:00:00+00:00,303.33035
1975-06-08 00:00:00+00:00,300.68625
1975-06-09 00:00:00+00:00,300.61353
1975-06-10 00:00:00+00:00,302.65457
1975-06-11 00:00:00+00:00,299.93658
1975-06-12 00:00:00+00:00,297.49713
1975-06-13 00:00:00+00:00,293.89236
1975-06-14 00:00:00+00:00,297.12173
1975-06-15 00:00:00+00:00,294.21423
1975-06-16 00:00:00+00:00,294.39276
1975-06-17 00:00:00+00:00,292.7411
1975-06-18 00:00:00+00:00,299.4573
1975-06-19 00:00:00+00:00,299.61295
1975-06-20 00:00:00+00:00,300.0246
1975-06-21 00:00:00+00:00,297.98398
1975-06-22 00:00:00+00:00,300.06
1975-06-23 00:00:00+00:00,299.55518
1975-06-24 00:00:00+00:00,301.64825
1975-06-25 00:00:00+00:00,302.26562
1975-06-26 00:00:00+00:00,301.15945
1975-06-27 00:00:00+00:00,305.20074
1975-06-28 00:00:00+00:00,302.40775
1975-06-29 00:00:00+00:00,297.85098
1975-06-30 00:00:00+00:00,298.50803
1975-07-01 00:00:00+00:00,298.3062
1975-07-02 00:00:00+00:00,300.012
1975-07-03 00:00:00+00:00,302.19128
1975-07-04 00:00:00+00:00,301.48947
1975-07-05 00:00:00+00:00,301.8262
1975-07-06 00:00:00+00:00,301.53696
1975-07-07 00:00:00+00:00,298.60934
1975-07-08 00:00:00+00:00,301.93948
1975-07-09 00:00:00+00:00,302.2754
1975-07-10 00:00:00+00:00,303.349
1975-07-11 00:00:00+00:00,303.7428
1975-07-12 00:00:00+00:00,303.83115
1975-07-13 00:00:00+00:00,300.85223
1975-07-14 00:00:00+00:00,299.9747
1975-07-15 00:00:00+00:00,301.79004
1975-07-16 00:00:00+00:00,299.96188
1975-07-17 00:00:00+00:00,299.9847
1975-07-18 00:00:00+00:00,301.39572
1975-07-19 00:00:00+00:00,300.4293
1975-07-20 00:00:00+00:00,300.5236
1975-07-21 00:00:00+00:00,299.78937
1975-07-22 00:00:00+00:00,297.62155
1975-07-23 00:00:00+00:00,300.40515
1975-07-24 00:00:00+00:00,300.75427
1975-07-25 00:00:00+00:00,305.50662
1975-07-26 00:00:00+00:00,302.8367
1975-07-27 00:00:00+00:00,305.5108
1975-07-28 00:00:00+00:00,302.32245
1975-07-29 00:00:00+00:00,304.82965
1975-07-30 00:00:00+00:00,304.0738
1975-07-31 00:00:00+00:00,302.30304
1975-08-01 00:00:00+00:00,301.36707
1975-08-02 00:00:00+00:00,298.90698
1975-08-03 00:00:00+00:00,298.29053
1975-08-04 00:00:00+00:00,300.52356
1975-08-05 00:00:00+00:00,304.2015
1975-08-06 00:00:00+00:00,309.71768
1975-08-07 00:00:00+00:00,314.51443
1975-08-08 00:00:00+00:00,310.23267
1975-08-09 00:00:00+00:00,309.3857
1975-08-10 00:00:00+00:00,305.98813
1975-08-11 00:00:00+00:00,302.21982
1975-08-12 00:00:00+00:00,305.29007
1975-08-13 00:00:00+00:00,306.95813
1975-08-14 00:00:00+00:00,308.50308
1975-08-15 00:00:00+00:00,309.80475
1975-08-16 00:00:00+00:00,309.40024
1975-08-17 00:00:00+00:00,308.74313
1975-08-18 00:00:00+00:00,306.92792
1975-08-19 00:00:00+00:00,304.69992
1975-08-20 00:00:00+00:00,305.2927
1975-08-21 00:00:00+00:00,305.2195
1975-08-22 00:00:00+00:00,303.64774
1975-08-23 00:00:00+00:00,301.745
1975-08-24 00:00:00+00:00,305.29825
1975-08-25 00:00:00+00:00,305.32138
1975-08-26 00:00:00+00:00,297.78552
1975-08-27 00:00:00+00:00,295.19864
1975-08-28 00:00:00+00:00,295.5313
1975-08-29 00:00:00+00:00,302.04373
1975-08-30 00:00:00+00:00,304.50714
1975-08-31 00:00:00+00:00,301.95602
1975-09-01 00:00:00+00:00,299.60443
1975-09-02 00:00:00+00:00,297.56476
1975-09-03 00:00:00+00:00,302.5593
1975-09-04 00:00:00+00:00,307.42075
1975-09-05 00:00:00+00:00,303.47684
1975-09-06 00:00:00+00:00,299.41684
1975-09-07 00:00:00+00:00,298.25427
1975-09-08 00:00:00+00:00,297.87427
1975-09-09 00:00:00+00:00,304.90262
1975-09-10 00:00:00+00:00,306.2321
1975-09-11 00:00:00+00:00,310.9829
1975-09-12 00:00:00+00:00,310.65173
1975-09-13 00:00:00+00:00,308.51624
1975-09-14 00:00:00+00:00,310.15118
1975-09-15 00:00:00+00:00,304.9735
1975-09-16 00:00:00+00:00,296.8328
1975-09-17 00:00:00+00:00,294.00113
1975-09-18 00:00:00+00:00,295.9561
1975-09-19 00:00:00+00:00,297.38864
1975-09-20 00:00:00+00:00,297.83176
1975-09-21 00:00:00+00:00,296.79486
1975-09-22 00:00:00+00:00,294.24295
1975-09-23 00:00:00+00:00,296.33713
1975-09-24 00:00:00+00:00,295.7676
1975-09-25 00:00:00+00:00,300.62357
1975-09-26 00:00:00+00:00,304.92996
1975-09-27 00:00:00+00:00,301.51663
1975-09-28 00:00:00+00:00,301.54077
1975-09-29 00:00:00+00:00,307.72903
1975-09-30 00:00:00+00:00,308.97025
1975-10-01 00:00:00+00:00,308.6473
1975-10-02 00:00:00+00:00,307.2292
1975-10-03 00:00:00+00:00,304.83206
1975-10-04 00:00:00+00:00,295.76587
1975-10-05 00:00:00+00:00,299.63654
1975-10-06 00:00:00+00:00,299.24875
1975-10-07 00:00:00+00:00,299.78232
1975-10-08 00:00:00+00:00,300.55493
1975-10-09 00:00:00+00:00,301.54114
1975-10-10 00:00:00+00:00,302.2668
1975-10-11 00:00:00+00:00,301.1498
1975-10-12 00:00:00+00:00,306.42957
1975-10-13 00:00:00+00:00,306.44202
1975-10-14 00:00:00+00:00,300.67
1975-10-15 00:00:00+00:00,297.74216
1975-10-16 00:00:00+00:00,294.1447
1975-10-17 00:00:00+00:00,298.12006
1975-10-18 00:00:00+00:00,300.02686
1975-10-19 00:00:00+00:00,297.289
1975-10-20 00:00:00+00:00,296.64655
1975-10-21 00:00:00+00:00,302.64316
1975-10-22 00:00:00+00:00,301.0174
1975-10-23 00:00:00+00:00,298.68048
1975-10-24 00:00:00+00:00,304.07925
1975-10-25 00:00:00+00:00,305.68588
1975-10-26 00:00:00+00:00,304.00818
1975-10-27 00:00:00+00:00,298.71506
1975-10-28 00:00:00+00:00,296.1639
1975-10-29 00:00:00+00:00,296.8358
1975-10-30 00:00:00+00:00,296.36884
1975-10-31 00:00:00+00:00,295.39685
1975-11-01 00:00:00+00:00,294.5041
1975-11-02 00:00:00+00:00,294.24847
1975-11-03 00:00:00+00:00,299.04453
1975-11-04 00:00:00+00:00,296.51242
1975-11-05 00:00:00+00:00,291.02643
1975-11-06 00:00:00+00:00,290.03192
1975-11-07 00:00:00+00:00,296.2804
1975-11-08 00:00:00+00:00,295.2456
1975-11-09 00:00:00+00:00,295.29294
1975-11-10 00:00:00+00:00,296.70306
1975-11-11 00:00:00+00:00,295.02173
1975-11-12 00:00:00+00:00,293.37845
1975-11-13 00:00:00+00:00,297.5091
1975-11-14 00:00:00+00:00,294.8089
1975-11-15 00:00:00+00:00,291.94434
1975-11-16 00:00:00+00:00,295.10226
1975-11-17 00:00:00+00:00,293.56558
1975-11-18 00:00:00+00:00,293.7673
1975-11-19 00:00:00+00:00,287.2217
1975-11-20 00:00:00+00:00,287.45465
1975-11-21 00:00:00+00:00,286.83563
1975-11-22 00:00:00+00:00,287.92407
1975-11-23 00:00:00+00:00,289.06854
1975-11-24 00:00:00+00:00,289.8627
1975-11-25 00:00:00+00:00,291.6633
1975-11-26 00:00:00+00:00,294.2021
1975-11-27 00:00:00+00:00,289.17117
1975-11-28 00:00:00+00:00,292.25107
1975-11-29 00:00:00+00:00,290.18463
1975-11-30 00:00:00+00:00,290.91254
1975-12-01 00:00:00+00:00,292.21106
1975-12-02 00:00:00+00:00,293.88754
1975-12-03 00:00:00+00:00,294.93716
1975-12-04 00:00:00+00:00,295.87543
1975-12-05 00:00:00+00:00,294.61514
1975-12-06 00:00:00+00:00,295.14163
1975-12-07 00:00:00+00:00,295.68457
1975-12-08 00:00:00+00:00,291.9256
1975-12-09 00:00:00+00:00,290.4177
1975-12-10 00:00:00+00:00,288.88544
1975-12-11 00:00:00+00:00,288.38934
1975-12-12 00:00:00+00:00,288.36267
1975-12-13 00:00:00+00:00,286.2705
1975-12-14 00:00:00+00:00,287.5457
1975-12-15 00:00:00+00:00,286.0204
1975-12-16 00:00:00+00:00,284.75125
1975-12-17 00:00:00+00:00,286.26498
1975-12-18 00:00:00+00:00,283.89938
1975-12-19 00:00:00+00:00,282.83267
1975-12-20 00:00:00+00:00,284.19635
1975-12-21 00:00:00+00:00,285.04562
1975-12-22 00:00:00+00:00,282.87918
1975-12-23 00:00:00+00:00,283.85376
1975-12-24 00:00:00+00:00,288.58472
1975-12-25 00:00:00+00:00,289.145
1975-12-26 00:00:00+00:00,288.989
1975-12-27 00:00:00+00:00,284.44162
1975-12-28 00:00:00+00:00,284.64554
1975-12-29 00:00:00+00:00,283.8787
1975-12-30 00:00:00+00:00,281.30814
1975-12-31 00:00:00+00:00,286.28088
1976-01-01 00:00:00+00:00,287.4176
1976-01-02 00:00:00+00:00,286.36026
1976-01-03 00:00:00+00:00,286.36804
1976-01-04 00:00:00+00:00,286.3342
1976-01-05 00:00:00+00:00,285.65573
1976-01-06 00:00:00+00:00,284.80118
1976-01-07 00:00:00+00:00,285.36136
1976-01-08 00:00:00+00:00,286.0148
1976-01-09 00:00:00+00:00,285.4515
1976-01-10 00:00:00+00:00,283.80405
1976-01-11 00:00:00+00:00,283.41116
1976-01-12 00:00:00+00:00,285.23474
1976-01-13 00:00:00+00:00,286.72842
1976-01-14 00:00:00+00:00,286.76807
1976-01-15 00:00:00+00:00,287.4911
1976-01-16 00:00:00+00:00,288.90012
1976-01-17 00:00:00+00:00,287.70404
1976-01-18 00:00:00+00:00,289.96655
1976-01-19 00:00:00+00:00,291.4969
1976-01-20 00:00:00+00:00,290.6322
1976-01-21 00:00:00+00:00,290.76367
1976-01-22 00:00:00+00:00,291.17264
1976-01-23 00:00:00+00:00,290.68723
1976-01-24 00:00:00+00:00,290.63947
1976-01-25 00:00:00+00:00,291.61847
1976-01-26 00:00:00+00:00,292.04697
1976-01-27 00:00:00+00:00,291.94666
1976-01-28 00:00:00+00:00,292.5379
1976-01-29 00:00:00+00:00,290.5628
1976-01-30 00:00:00+00:00,293.0257
1976-01-31 00:00:00+00:00,294.19455
1976-02-01 00:00:00+00:00,290.0906
1976-02-02 00:00:00+00:00,287.679
1976-02-03 00:00:00+00:00,287.7369
1976-02-04 00:00:00+00:00,287.83463
1976-02-05 00:00:00+00:00,287.0383
1976-02-06 00:00:00+00:00,287.16452
1976-02-07 00:00:00+00:00,289.2558
1976-02-08 00:00:00+00:00,289.8329
1976-02-09 00:00:00+00:00,291.5785
1976-02-10 00:00:00+00:00,287.567
1976-02-11 00:00:00+00:00,288.09445
