time,tasmin_day_MIROC5_rcp85
2055-01-03 00:00:00+00:00,282.71762
2055-01-04 00:00:00+00:00,274.9735
2055-01-05 00:00:00+00:00,278.94437
2055-01-06 00:00:00+00:00,282.66113
2055-01-07 00:00:00+00:00,279.79214
2055-01-08 00:00:00+00:00,277.97244
2055-01-09 00:00:00+00:00,277.25052
2055-01-10 00:00:00+00:00,278.45972
2055-01-11 00:00:00+00:00,282.11758
2055-01-12 00:00:00+00:00,284.6597
2055-01-13 00:00:00+00:00,285.4372
2055-01-14 00:00:00+00:00,285.28693
2055-01-15 00:00:00+00:00,285.14722
2055-01-16 00:00:00+00:00,284.8603
2055-01-17 00:00:00+00:00,283.046
2055-01-18 00:00:00+00:00,277.20557
2055-01-19 00:00:00+00:00,282.1753
2055-01-20 00:00:00+00:00,278.62668
2055-01-21 00:00:00+00:00,277.21106
2055-01-22 00:00:00+00:00,279.2313
2055-01-23 00:00:00+00:00,277.50186
2055-01-24 00:00:00+00:00,277.52594
2055-01-25 00:00:00+00:00,282.0645
2055-01-26 00:00:00+00:00,285.16498
2055-01-27 00:00:00+00:00,284.18765
2055-01-28 00:00:00+00:00,284.82684
2055-01-29 00:00:00+00:00,287.61575
2055-01-30 00:00:00+00:00,286.517
2055-01-31 00:00:00+00:00,278.55798
2055-02-01 00:00:00+00:00,277.90884
2055-02-02 00:00:00+00:00,281.87665
2055-02-03 00:00:00+00:00,281.39993
2055-02-04 00:00:00+00:00,278.54282
2055-02-05 00:00:00+00:00,280.86356
2055-02-06 00:00:00+00:00,284.7484
2055-02-07 00:00:00+00:00,284.302
2055-02-08 00:00:00+00:00,284.1398
2055-02-09 00:00:00+00:00,281.08957
2055-02-10 00:00:00+00:00,282.64438
2055-02-11 00:00:00+00:00,284.94647
2055-02-12 00:00:00+00:00,285.90314
2055-02-13 00:00:00+00:00,285.25082
2055-02-14 00:00:00+00:00,286.87625
2055-02-15 00:00:00+00:00,282.36868
2055-02-16 00:00:00+00:00,281.01938
2055-02-17 00:00:00+00:00,281.94205
2055-02-18 00:00:00+00:00,282.2485
2055-02-19 00:00:00+00:00,279.49268
2055-02-20 00:00:00+00:00,280.40976
2055-02-21 00:00:00+00:00,281.09424
2055-02-22 00:00:00+00:00,277.5849
2055-02-23 00:00:00+00:00,276.66403
2055-02-24 00:00:00+00:00,276.55365
2055-02-25 00:00:00+00:00,278.75107
2055-02-26 00:00:00+00:00,279.94327
2055-02-27 00:00:00+00:00,277.96893
2055-02-28 00:00:00+00:00,279.80057
2055-03-01 00:00:00+00:00,279.52615
2055-03-02 00:00:00+00:00,278.1944
2055-03-03 00:00:00+00:00,278.42618
2055-03-04 00:00:00+00:00,279.21042
2055-03-05 00:00:00+00:00,280.56006
2055-03-06 00:00:00+00:00,283.00812
2055-03-07 00:00:00+00:00,281.722
2055-03-08 00:00:00+00:00,281.57544
2055-03-09 00:00:00+00:00,277.05768
2055-03-10 00:00:00+00:00,279.01685
2055-03-11 00:00:00+00:00,280.44333
2055-03-12 00:00:00+00:00,278.06442
2055-03-13 00:00:00+00:00,276.28162
2055-03-14 00:00:00+00:00,280.19366
2055-03-15 00:00:00+00:00,281.57217
2055-03-16 00:00:00+00:00,280.44934
2055-03-17 00:00:00+00:00,280.42804
2055-03-18 00:00:00+00:00,279.74893
2055-03-19 00:00:00+00:00,280.45135
2055-03-20 00:00:00+00:00,280.0883
2055-03-21 00:00:00+00:00,280.41153
2055-03-22 00:00:00+00:00,280.14447
2055-03-23 00:00:00+00:00,280.42886
2055-03-24 00:00:00+00:00,279.86002
2055-03-25 00:00:00+00:00,284.32196
2055-03-26 00:00:00+00:00,280.70142
2055-03-27 00:00:00+00:00,282.07254
2055-03-28 00:00:00+00:00,279.66165
2055-03-29 00:00:00+00:00,277.37595
2055-03-30 00:00:00+00:00,277.8983
2055-03-31 00:00:00+00:00,279.72058
2055-04-01 00:00:00+00:00,279.9193
2055-04-02 00:00:00+00:00,278.67
2055-04-03 00:00:00+00:00,279.13498
2055-04-04 00:00:00+00:00,279.77472
2055-04-05 00:00:00+00:00,279.84854
2055-04-06 00:00:00+00:00,279.51202
2055-04-07 00:00:00+00:00,282.3902
2055-04-08 00:00:00+00:00,282.6385
2055-04-09 00:00:00+00:00,283.4713
2055-04-10 00:00:00+00:00,281.78864
2055-04-11 00:00:00+00:00,281.56308
2055-04-12 00:00:00+00:00,283.32452
2055-04-13 00:00:00+00:00,282.59857
2055-04-14 00:00:00+00:00,284.94708
2055-04-15 00:00:00+00:00,284.2866
2055-04-16 00:00:00+00:00,283.35898
2055-04-17 00:00:00+00:00,283.53842
2055-04-18 00:00:00+00:00,282.46832
2055-04-19 00:00:00+00:00,280.71228
2055-04-20 00:00:00+00:00,280.57846
2055-04-21 00:00:00+00:00,283.5776
2055-04-22 00:00:00+00:00,280.33536
2055-04-23 00:00:00+00:00,280.5094
2055-04-24 00:00:00+00:00,280.5326
2055-04-25 00:00:00+00:00,281.31696
2055-04-26 00:00:00+00:00,281.22296
2055-04-27 00:00:00+00:00,280.67944
2055-04-28 00:00:00+00:00,280.79245
2055-04-29 00:00:00+00:00,280.26047
2055-04-30 00:00:00+00:00,281.51117
2055-05-01 00:00:00+00:00,282.0792
2055-05-02 00:00:00+00:00,282.38733
2055-05-03 00:00:00+00:00,283.23373
2055-05-04 00:00:00+00:00,282.73334
2055-05-05 00:00:00+00:00,281.5634
2055-05-06 00:00:00+00:00,283.22995
2055-05-07 00:00:00+00:00,283.1233
2055-05-08 00:00:00+00:00,282.9136
2055-05-09 00:00:00+00:00,282.17218
2055-05-10 00:00:00+00:00,282.70264
2055-05-11 00:00:00+00:00,281.9835
2055-05-12 00:00:00+00:00,285.3167
2055-05-13 00:00:00+00:00,284.29022
2055-05-14 00:00:00+00:00,283.7121
2055-05-15 00:00:00+00:00,286.9886
2055-05-16 00:00:00+00:00,284.59363
2055-05-17 00:00:00+00:00,283.4192
2055-05-18 00:00:00+00:00,283.29492
2055-05-19 00:00:00+00:00,281.3831
2055-05-20 00:00:00+00:00,281.71942
2055-05-21 00:00:00+00:00,282.42645
2055-05-22 00:00:00+00:00,281.8473
2055-05-23 00:00:00+00:00,283.395
2055-05-24 00:00:00+00:00,285.06625
2055-05-25 00:00:00+00:00,281.17532
2055-05-26 00:00:00+00:00,281.85944
2055-05-27 00:00:00+00:00,284.73587
2055-05-28 00:00:00+00:00,285.27924
2055-05-29 00:00:00+00:00,284.6114
2055-05-30 00:00:00+00:00,283.64548
2055-05-31 00:00:00+00:00,282.92358
2055-06-01 00:00:00+00:00,284.50674
2055-06-02 00:00:00+00:00,285.71408
2055-06-03 00:00:00+00:00,284.52676
2055-06-04 00:00:00+00:00,286.34845
2055-06-05 00:00:00+00:00,284.13095
2055-06-06 00:00:00+00:00,283.5708
2055-06-07 00:00:00+00:00,284.6864
2055-06-08 00:00:00+00:00,286.5415
2055-06-09 00:00:00+00:00,285.91086
2055-06-10 00:00:00+00:00,284.8187
2055-06-11 00:00:00+00:00,286.2301
2055-06-12 00:00:00+00:00,287.67218
2055-06-13 00:00:00+00:00,289.982
2055-06-14 00:00:00+00:00,288.65225
2055-06-15 00:00:00+00:00,290.51846
2055-06-16 00:00:00+00:00,289.55167
2055-06-17 00:00:00+00:00,289.5138
2055-06-18 00:00:00+00:00,288.59747
2055-06-19 00:00:00+00:00,289.89392
2055-06-20 00:00:00+00:00,288.16934
2055-06-21 00:00:00+00:00,286.57758
2055-06-22 00:00:00+00:00,288.53967
2055-06-23 00:00:00+00:00,287.36554
2055-06-24 00:00:00+00:00,286.93802
2055-06-25 00:00:00+00:00,286.73605
2055-06-26 00:00:00+00:00,286.81973
2055-06-27 00:00:00+00:00,285.56314
2055-06-28 00:00:00+00:00,287.1875
2055-06-29 00:00:00+00:00,286.7281
2055-06-30 00:00:00+00:00,288.07697
2055-07-01 00:00:00+00:00,288.0006
2055-07-02 00:00:00+00:00,288.71243
2055-07-03 00:00:00+00:00,289.95367
2055-07-04 00:00:00+00:00,288.09503
2055-07-05 00:00:00+00:00,286.91394
2055-07-06 00:00:00+00:00,285.76233
2055-07-07 00:00:00+00:00,287.57257
2055-07-08 00:00:00+00:00,286.27313
2055-07-09 00:00:00+00:00,286.466
2055-07-10 00:00:00+00:00,285.03748
2055-07-11 00:00:00+00:00,285.5967
2055-07-12 00:00:00+00:00,285.89636
2055-07-13 00:00:00+00:00,286.95648
2055-07-14 00:00:00+00:00,285.56625
2055-07-15 00:00:00+00:00,286.24164
2055-07-16 00:00:00+00:00,287.01898
2055-07-17 00:00:00+00:00,285.74942
2055-07-18 00:00:00+00:00,287.58713
2055-07-19 00:00:00+00:00,287.39044
2055-07-20 00:00:00+00:00,288.04694
2055-07-21 00:00:00+00:00,286.39835
2055-07-22 00:00:00+00:00,287.0181
2055-07-23 00:00:00+00:00,284.6327
2055-07-24 00:00:00+00:00,285.78656
2055-07-25 00:00:00+00:00,284.78522
2055-07-26 00:00:00+00:00,285.41882
2055-07-27 00:00:00+00:00,284.21518
2055-07-28 00:00:00+00:00,284.8733
2055-07-29 00:00:00+00:00,284.69006
2055-07-30 00:00:00+00:00,286.5469
2055-07-31 00:00:00+00:00,286.36005
2055-08-01 00:00:00+00:00,284.42575
2055-08-02 00:00:00+00:00,284.8471
2055-08-03 00:00:00+00:00,283.77713
2055-08-04 00:00:00+00:00,284.057
2055-08-05 00:00:00+00:00,285.75037
2055-08-06 00:00:00+00:00,284.0776
2055-08-07 00:00:00+00:00,284.85687
2055-08-08 00:00:00+00:00,285.30692
2055-08-09 00:00:00+00:00,288.1803
2055-08-10 00:00:00+00:00,287.08826
2055-08-11 00:00:00+00:00,285.37378
2055-08-12 00:00:00+00:00,285.21432
2055-08-13 00:00:00+00:00,287.38815
2055-08-14 00:00:00+00:00,285.10806
2055-08-15 00:00:00+00:00,286.49393
2055-08-16 00:00:00+00:00,285.19992
2055-08-17 00:00:00+00:00,287.06815
2055-08-18 00:00:00+00:00,288.99188
2055-08-19 00:00:00+00:00,286.37415
2055-08-20 00:00:00+00:00,284.77573
2055-08-21 00:00:00+00:00,285.0307
2055-08-22 00:00:00+00:00,285.53644
2055-08-23 00:00:00+00:00,285.5027
2055-08-24 00:00:00+00:00,286.95517
2055-08-25 00:00:00+00:00,287.2353
2055-08-26 00:00:00+00:00,286.64746
2055-08-27 00:00:00+00:00,287.12082
2055-08-28 00:00:00+00:00,286.1512
2055-08-29 00:00:00+00:00,285.30386
2055-08-30 00:00:00+00:00,284.16107
2055-08-31 00:00:00+00:00,286.04816
2055-09-01 00:00:00+00:00,287.69852
2055-09-02 00:00:00+00:00,283.66287
2055-09-03 00:00:00+00:00,284.45572
2055-09-04 00:00:00+00:00,283.4012
2055-09-05 00:00:00+00:00,283.85565
2055-09-06 00:00:00+00:00,288.4112
2055-09-07 00:00:00+00:00,287.48935
2055-09-08 00:00:00+00:00,287.2051
2055-09-09 00:00:00+00:00,287.3023
2055-09-10 00:00:00+00:00,286.48703
2055-09-11 00:00:00+00:00,285.75287
2055-09-12 00:00:00+00:00,289.08905
2055-09-13 00:00:00+00:00,287.67996
2055-09-14 00:00:00+00:00,288.73398
2055-09-15 00:00:00+00:00,291.03995
2055-09-16 00:00:00+00:00,287.3279
2055-09-17 00:00:00+00:00,287.22498
2055-09-18 00:00:00+00:00,288.78986
2055-09-19 00:00:00+00:00,287.74695
2055-09-20 00:00:00+00:00,283.77008
2055-09-21 00:00:00+00:00,284.60938
2055-09-22 00:00:00+00:00,285.17462
2055-09-23 00:00:00+00:00,285.38757
2055-09-24 00:00:00+00:00,284.3695
2055-09-25 00:00:00+00:00,285.13278
2055-09-26 00:00:00+00:00,286.0713
2055-09-27 00:00:00+00:00,283.7638
2055-09-28 00:00:00+00:00,285.18896
2055-09-29 00:00:00+00:00,285.62714
2055-09-30 00:00:00+00:00,284.3094
2055-10-01 00:00:00+00:00,286.5759
2055-10-02 00:00:00+00:00,285.45456
2055-10-03 00:00:00+00:00,285.95984
2055-10-04 00:00:00+00:00,286.96112
2055-10-05 00:00:00+00:00,285.94308
2055-10-06 00:00:00+00:00,287.09494
2055-10-07 00:00:00+00:00,289.93738
2055-10-08 00:00:00+00:00,289.83606
2055-10-09 00:00:00+00:00,283.67657
2055-10-10 00:00:00+00:00,286.56085
2055-10-11 00:00:00+00:00,285.98828
2055-10-12 00:00:00+00:00,284.08014
2055-10-13 00:00:00+00:00,284.0118
2055-10-14 00:00:00+00:00,283.58478
2055-10-15 00:00:00+00:00,285.72455
2055-10-16 00:00:00+00:00,286.74396
2055-10-17 00:00:00+00:00,284.4011
2055-10-18 00:00:00+00:00,283.35397
2055-10-19 00:00:00+00:00,281.5951
2055-10-20 00:00:00+00:00,282.57996
2055-10-21 00:00:00+00:00,284.77878
2055-10-22 00:00:00+00:00,283.31927
2055-10-23 00:00:00+00:00,283.72958
2055-10-24 00:00:00+00:00,282.0351
2055-10-25 00:00:00+00:00,281.71475
2055-10-26 00:00:00+00:00,281.74045
2055-10-27 00:00:00+00:00,282.4658
2055-10-28 00:00:00+00:00,283.61685
2055-10-29 00:00:00+00:00,282.7448
2055-10-30 00:00:00+00:00,277.5419
2055-10-31 00:00:00+00:00,281.44525
2055-11-01 00:00:00+00:00,280.95065
2055-11-02 00:00:00+00:00,283.30472
2055-11-03 00:00:00+00:00,281.3818
2055-11-04 00:00:00+00:00,282.4883
2055-11-05 00:00:00+00:00,278.17953
2055-11-06 00:00:00+00:00,277.0786
2055-11-07 00:00:00+00:00,277.98938
2055-11-08 00:00:00+00:00,279.1327
2055-11-09 00:00:00+00:00,281.12363
2055-11-10 00:00:00+00:00,280.22308
2055-11-11 00:00:00+00:00,282.4299
2055-11-12 00:00:00+00:00,283.36545
2055-11-13 00:00:00+00:00,281.31906
2055-11-14 00:00:00+00:00,277.36386
2055-11-15 00:00:00+00:00,278.2355
2055-11-16 00:00:00+00:00,278.8196
2055-11-17 00:00:00+00:00,282.33673
2055-11-18 00:00:00+00:00,282.0394
2055-11-19 00:00:00+00:00,280.479
2055-11-20 00:00:00+00:00,282.19592
2055-11-21 00:00:00+00:00,282.6246
2055-11-22 00:00:00+00:00,281.75626
2055-11-23 00:00:00+00:00,283.21606
2055-11-24 00:00:00+00:00,280.21988
2055-11-25 00:00:00+00:00,283.54855
2055-11-26 00:00:00+00:00,280.37866
2055-11-27 00:00:00+00:00,281.18732
2055-11-28 00:00:00+00:00,282.30804
2055-11-29 00:00:00+00:00,279.0972
2055-11-30 00:00:00+00:00,279.002
2055-12-01 00:00:00+00:00,276.76532
2055-12-02 00:00:00+00:00,276.68204
2055-12-03 00:00:00+00:00,276.5687
2055-12-04 00:00:00+00:00,277.5818
2055-12-05 00:00:00+00:00,277.04126
2055-12-06 00:00:00+00:00,280.99423
2055-12-07 00:00:00+00:00,276.01105
2055-12-08 00:00:00+00:00,276.4063
2055-12-09 00:00:00+00:00,275.1554
2055-12-10 00:00:00+00:00,278.59167
2055-12-11 00:00:00+00:00,283.58722
2055-12-12 00:00:00+00:00,285.81775
2055-12-13 00:00:00+00:00,285.07474
2055-12-14 00:00:00+00:00,281.44812
2055-12-15 00:00:00+00:00,276.54626
2055-12-16 00:00:00+00:00,277.92877
2055-12-17 00:00:00+00:00,274.22168
2055-12-18 00:00:00+00:00,273.8632
2055-12-19 00:00:00+00:00,272.2531
2055-12-20 00:00:00+00:00,274.40152
2055-12-21 00:00:00+00:00,276.45776
2055-12-22 00:00:00+00:00,273.62646
2055-12-23 00:00:00+00:00,276.1545
2055-12-24 00:00:00+00:00,274.00897
2055-12-25 00:00:00+00:00,273.14877
2055-12-26 00:00:00+00:00,273.08368
2055-12-27 00:00:00+00:00,273.5076
2055-12-28 00:00:00+00:00,274.04712
2055-12-29 00:00:00+00:00,275.67264
2055-12-30 00:00:00+00:00,274.07425
2055-12-31 00:00:00+00:00,273.60934
2056-01-01 00:00:00+00:00,272.93216
2056-01-02 00:00:00+00:00,271.80563
2056-01-03 00:00:00+00:00,270.28464
2056-01-04 00:00:00+00:00,271.45792
2056-01-05 00:00:00+00:00,270.81586
2056-01-06 00:00:00+00:00,271.40787
2056-01-07 00:00:00+00:00,272.9801
2056-01-08 00:00:00+00:00,271.94513
2056-01-09 00:00:00+00:00,273.58417
2056-01-10 00:00:00+00:00,272.3259
2056-01-11 00:00:00+00:00,280.13257
2056-01-12 00:00:00+00:00,279.3836
2056-01-13 00:00:00+00:00,279.68124
2056-01-14 00:00:00+00:00,281.71765
2056-01-15 00:00:00+00:00,278.5758
2056-01-16 00:00:00+00:00,275.35004
2056-01-17 00:00:00+00:00,274.36725
2056-01-18 00:00:00+00:00,274.3548
2056-01-19 00:00:00+00:00,275.65982
2056-01-20 00:00:00+00:00,278.58514
2056-01-21 00:00:00+00:00,277.6745
2056-01-22 00:00:00+00:00,279.94055
2056-01-23 00:00:00+00:00,275.3329
2056-01-24 00:00:00+00:00,276.44437
2056-01-25 00:00:00+00:00,275.7924
2056-01-26 00:00:00+00:00,275.72003
2056-01-27 00:00:00+00:00,275.68875
2056-01-28 00:00:00+00:00,274.0346
2056-01-29 00:00:00+00:00,276.60953
2056-01-30 00:00:00+00:00,279.73093
2056-01-31 00:00:00+00:00,277.87772
2056-02-01 00:00:00+00:00,279.35925
2056-02-02 00:00:00+00:00,278.41705
2056-02-03 00:00:00+00:00,274.83844
2056-02-04 00:00:00+00:00,274.75198
2056-02-05 00:00:00+00:00,273.64023
2056-02-06 00:00:00+00:00,273.0807
2056-02-07 00:00:00+00:00,277.8906
2056-02-08 00:00:00+00:00,275.52493
2056-02-09 00:00:00+00:00,281.13275
2056-02-10 00:00:00+00:00,281.47305
2056-02-11 00:00:00+00:00,285.81473
2056-02-12 00:00:00+00:00,281.4694
2056-02-13 00:00:00+00:00,280.2247
2056-02-14 00:00:00+00:00,278.5537
2056-02-15 00:00:00+00:00,276.2572
2056-02-16 00:00:00+00:00,278.79126
2056-02-17 00:00:00+00:00,277.10364
2056-02-18 00:00:00+00:00,277.76337
2056-02-19 00:00:00+00:00,278.67038
2056-02-20 00:00:00+00:00,283.84683
2056-02-21 00:00:00+00:00,285.36993
2056-02-22 00:00:00+00:00,280.0767
2056-02-23 00:00:00+00:00,284.30078
2056-02-24 00:00:00+00:00,277.92282
2056-02-25 00:00:00+00:00,277.45486
2056-02-26 00:00:00+00:00,280.6139
2056-02-27 00:00:00+00:00,280.24323
2056-02-28 00:00:00+00:00,276.4205
2056-02-29 00:00:00+00:00,276.98267
2056-03-01 00:00:00+00:00,276.46133
2056-03-02 00:00:00+00:00,281.501
2056-03-03 00:00:00+00:00,279.9483
2056-03-04 00:00:00+00:00,279.35983
2056-03-05 00:00:00+00:00,278.46835
2056-03-06 00:00:00+00:00,277.86563
2056-03-07 00:00:00+00:00,277.44507
2056-03-08 00:00:00+00:00,278.08447
2056-03-09 00:00:00+00:00,277.7398
2056-03-10 00:00:00+00:00,278.07834
2056-03-11 00:00:00+00:00,277.53195
2056-03-12 00:00:00+00:00,276.4987
2056-03-13 00:00:00+00:00,279.6836
2056-03-14 00:00:00+00:00,276.7769
2056-03-15 00:00:00+00:00,274.66962
2056-03-16 00:00:00+00:00,276.55624
2056-03-17 00:00:00+00:00,281.20395
2056-03-18 00:00:00+00:00,281.54773
2056-03-19 00:00:00+00:00,279.92862
2056-03-20 00:00:00+00:00,277.41107
2056-03-21 00:00:00+00:00,278.15234
2056-03-22 00:00:00+00:00,279.14163
2056-03-23 00:00:00+00:00,281.27484
2056-03-24 00:00:00+00:00,277.17804
2056-03-25 00:00:00+00:00,278.9276
2056-03-26 00:00:00+00:00,278.50436
2056-03-27 00:00:00+00:00,279.33533
2056-03-28 00:00:00+00:00,278.26266
2056-03-29 00:00:00+00:00,277.94608
2056-03-30 00:00:00+00:00,278.92285
2056-03-31 00:00:00+00:00,282.94916
2056-04-01 00:00:00+00:00,280.13147
2056-04-02 00:00:00+00:00,280.75015
2056-04-03 00:00:00+00:00,283.319
2056-04-04 00:00:00+00:00,280.39444
2056-04-05 00:00:00+00:00,279.91058
2056-04-06 00:00:00+00:00,285.2198
2056-04-07 00:00:00+00:00,281.43234
2056-04-08 00:00:00+00:00,279.27686
2056-04-09 00:00:00+00:00,280.70718
2056-04-10 00:00:00+00:00,280.79813
2056-04-11 00:00:00+00:00,279.86313
2056-04-12 00:00:00+00:00,278.99838
2056-04-13 00:00:00+00:00,280.38583
2056-04-14 00:00:00+00:00,280.01306
2056-04-15 00:00:00+00:00,280.01575
2056-04-16 00:00:00+00:00,281.26495
2056-04-17 00:00:00+00:00,281.41467
2056-04-18 00:00:00+00:00,281.59213
2056-04-19 00:00:00+00:00,282.91837
2056-04-20 00:00:00+00:00,281.59546
2056-04-21 00:00:00+00:00,280.45148
2056-04-22 00:00:00+00:00,280.90884
2056-04-23 00:00:00+00:00,281.4901
2056-04-24 00:00:00+00:00,280.57913
2056-04-25 00:00:00+00:00,279.8591
2056-04-26 00:00:00+00:00,280.54285
2056-04-27 00:00:00+00:00,281.63593
2056-04-28 00:00:00+00:00,285.68076
2056-04-29 00:00:00+00:00,283.5739
2056-04-30 00:00:00+00:00,281.8741
2056-05-01 00:00:00+00:00,283.11615
2056-05-02 00:00:00+00:00,281.0769
2056-05-03 00:00:00+00:00,281.9522
2056-05-04 00:00:00+00:00,279.84738
2056-05-05 00:00:00+00:00,278.87244
2056-05-06 00:00:00+00:00,279.32965
2056-05-07 00:00:00+00:00,279.33713
2056-05-08 00:00:00+00:00,280.54434
2056-05-09 00:00:00+00:00,279.96286
2056-05-10 00:00:00+00:00,279.2156
2056-05-11 00:00:00+00:00,280.3977
2056-05-12 00:00:00+00:00,282.5276
2056-05-13 00:00:00+00:00,282.885
2056-05-14 00:00:00+00:00,284.27005
2056-05-15 00:00:00+00:00,287.25986
2056-05-16 00:00:00+00:00,286.62155
2056-05-17 00:00:00+00:00,283.26218
2056-05-18 00:00:00+00:00,283.3314
2056-05-19 00:00:00+00:00,283.52597
2056-05-20 00:00:00+00:00,283.43738
2056-05-21 00:00:00+00:00,284.4372
2056-05-22 00:00:00+00:00,284.62613
2056-05-23 00:00:00+00:00,285.19156
2056-05-24 00:00:00+00:00,282.4897
2056-05-25 00:00:00+00:00,281.40207
2056-05-26 00:00:00+00:00,281.86584
2056-05-27 00:00:00+00:00,280.26624
2056-05-28 00:00:00+00:00,283.41428
2056-05-29 00:00:00+00:00,283.4102
2056-05-30 00:00:00+00:00,286.34033
2056-05-31 00:00:00+00:00,286.02686
2056-06-01 00:00:00+00:00,282.29483
2056-06-02 00:00:00+00:00,275.8796
2056-06-03 00:00:00+00:00,279.79498
2056-06-04 00:00:00+00:00,283.38535
2056-06-05 00:00:00+00:00,286.23288
2056-06-06 00:00:00+00:00,287.51077
2056-06-07 00:00:00+00:00,284.86218
2056-06-08 00:00:00+00:00,285.96924
2056-06-09 00:00:00+00:00,285.73694
2056-06-10 00:00:00+00:00,287.81894
2056-06-11 00:00:00+00:00,285.78168
2056-06-12 00:00:00+00:00,284.70538
2056-06-13 00:00:00+00:00,285.38428
2056-06-14 00:00:00+00:00,284.18985
2056-06-15 00:00:00+00:00,288.10727
2056-06-16 00:00:00+00:00,294.20322
2056-06-17 00:00:00+00:00,291.02103
2056-06-18 00:00:00+00:00,288.072
2056-06-19 00:00:00+00:00,288.55664
2056-06-20 00:00:00+00:00,289.20966
2056-06-21 00:00:00+00:00,286.91098
2056-06-22 00:00:00+00:00,286.632
2056-06-23 00:00:00+00:00,285.99875
2056-06-24 00:00:00+00:00,284.07776
2056-06-25 00:00:00+00:00,286.68103
2056-06-26 00:00:00+00:00,285.29828
2056-06-27 00:00:00+00:00,284.9937
2056-06-28 00:00:00+00:00,286.0093
2056-06-29 00:00:00+00:00,286.00702
2056-06-30 00:00:00+00:00,286.6978
2056-07-01 00:00:00+00:00,284.84116
2056-07-02 00:00:00+00:00,283.85156
2056-07-03 00:00:00+00:00,284.29636
2056-07-04 00:00:00+00:00,282.75555
2056-07-05 00:00:00+00:00,286.21655
2056-07-06 00:00:00+00:00,286.7588
2056-07-07 00:00:00+00:00,286.43173
2056-07-08 00:00:00+00:00,286.0274
2056-07-09 00:00:00+00:00,286.022
2056-07-10 00:00:00+00:00,286.2186
2056-07-11 00:00:00+00:00,287.70163
2056-07-12 00:00:00+00:00,286.19174
2056-07-13 00:00:00+00:00,286.87366
2056-07-14 00:00:00+00:00,286.50626
2056-07-15 00:00:00+00:00,286.82825
2056-07-16 00:00:00+00:00,286.84897
2056-07-17 00:00:00+00:00,288.3678
2056-07-18 00:00:00+00:00,288.12506
2056-07-19 00:00:00+00:00,287.1302
2056-07-20 00:00:00+00:00,288.12952
2056-07-21 00:00:00+00:00,288.01633
2056-07-22 00:00:00+00:00,286.52313
2056-07-23 00:00:00+00:00,286.1128
2056-07-24 00:00:00+00:00,286.56433
2056-07-25 00:00:00+00:00,285.72433
2056-07-26 00:00:00+00:00,284.7318
2056-07-27 00:00:00+00:00,286.88284
2056-07-28 00:00:00+00:00,288.52646
2056-07-29 00:00:00+00:00,288.46146
2056-07-30 00:00:00+00:00,285.32712
2056-07-31 00:00:00+00:00,288.93228
2056-08-01 00:00:00+00:00,287.1067
2056-08-02 00:00:00+00:00,288.81775
2056-08-03 00:00:00+00:00,288.8699
2056-08-04 00:00:00+00:00,287.42233
2056-08-05 00:00:00+00:00,286.8792
2056-08-06 00:00:00+00:00,287.20038
2056-08-07 00:00:00+00:00,288.298
2056-08-08 00:00:00+00:00,287.74158
2056-08-09 00:00:00+00:00,287.08203
2056-08-10 00:00:00+00:00,284.5054
2056-08-11 00:00:00+00:00,286.0857
2056-08-12 00:00:00+00:00,287.24255
2056-08-13 00:00:00+00:00,286.7196
2056-08-14 00:00:00+00:00,285.50586
2056-08-15 00:00:00+00:00,287.47394
2056-08-16 00:00:00+00:00,284.9368
2056-08-17 00:00:00+00:00,285.44867
2056-08-18 00:00:00+00:00,286.32626
2056-08-19 00:00:00+00:00,287.57083
2056-08-20 00:00:00+00:00,286.2585
2056-08-21 00:00:00+00:00,285.78687
2056-08-22 00:00:00+00:00,285.73242
2056-08-23 00:00:00+00:00,282.2104
2056-08-24 00:00:00+00:00,285.67596
2056-08-25 00:00:00+00:00,287.3231
2056-08-26 00:00:00+00:00,284.81836
2056-08-27 00:00:00+00:00,283.88116
2056-08-28 00:00:00+00:00,282.83533
2056-08-29 00:00:00+00:00,281.29456
2056-08-30 00:00:00+00:00,285.4811
2056-08-31 00:00:00+00:00,284.90997
2056-09-01 00:00:00+00:00,282.8921
2056-09-02 00:00:00+00:00,284.0615
2056-09-03 00:00:00+00:00,286.71005
2056-09-04 00:00:00+00:00,285.26227
2056-09-05 00:00:00+00:00,283.00388
2056-09-06 00:00:00+00:00,282.57022
2056-09-07 00:00:00+00:00,286.19708
2056-09-08 00:00:00+00:00,289.88303
2056-09-09 00:00:00+00:00,285.18945
2056-09-10 00:00:00+00:00,282.49872
2056-09-11 00:00:00+00:00,285.27942
2056-09-12 00:00:00+00:00,283.51453
2056-09-13 00:00:00+00:00,287.4186
2056-09-14 00:00:00+00:00,288.833
2056-09-15 00:00:00+00:00,286.93842
2056-09-16 00:00:00+00:00,286.90497
2056-09-17 00:00:00+00:00,288.6845
2056-09-18 00:00:00+00:00,288.48468
2056-09-19 00:00:00+00:00,287.22424
2056-09-20 00:00:00+00:00,287.4701
2056-09-21 00:00:00+00:00,286.67273
2056-09-22 00:00:00+00:00,284.14325
2056-09-23 00:00:00+00:00,286.32617
2056-09-24 00:00:00+00:00,284.9911
2056-09-25 00:00:00+00:00,286.19672
2056-09-26 00:00:00+00:00,287.03894
2056-09-27 00:00:00+00:00,283.16626
2056-09-28 00:00:00+00:00,283.4134
2056-09-29 00:00:00+00:00,285.352
