MOD_Name,TSDate,TSValue
LSonoma,1955-03-26,244199.0
LSonoma,1955-03-27,244094.0
LSonoma,1955-03-28,243985.0
LSonoma,1955-03-29,243879.0
LSonoma,1955-03-30,243768.0
LSonoma,1955-03-31,243661.0
LSonoma,1955-04-01,243558.0
LSonoma,1955-04-02,243443.0
LSonoma,1955-04-03,243330.0
LSonoma,1955-04-04,243222.0
LSonoma,1955-04-05,243119.0
LSonoma,1955-04-06,243018.0
LSonoma,1955-04-07,242913.0
LSonoma,1955-04-08,242812.0
LSonoma,1955-04-09,242715.0
LSonoma,1955-04-10,242614.0
LSonoma,1955-04-11,242509.0
LSonoma,1955-04-12,242398.0
LSonoma,1955-04-13,242282.0
LSonoma,1955-04-14,242163.0
LSonoma,1955-04-15,242040.0
LSonoma,1955-04-16,241914.0
LSonoma,1955-04-17,241785.0
LSonoma,1955-04-18,241654.0
LSonoma,1955-04-19,241520.0
LSonoma,1955-04-20,241401.0
LSonoma,1955-04-21,241437.0
LSonoma,1955-04-22,242681.0
LSonoma,1955-04-23,243062.0
LSonoma,1955-04-24,243278.0
LSonoma,1955-04-25,243398.0
LSonoma,1955-04-26,243489.0
LSonoma,1955-04-27,244134.0
LSonoma,1955-04-28,244380.0
LSonoma,1955-04-29,244572.0
LSonoma,1955-04-30,244739.0
LSonoma,1955-05-01,244844.0
LSonoma,1955-05-02,244860.0
LSonoma,1955-05-03,244839.0
LSonoma,1955-05-04,244817.0
LSonoma,1955-05-05,244788.0
LSonoma,1955-05-06,244752.0
LSonoma,1955-05-07,244717.0
LSonoma,1955-05-08,244661.0
LSonoma,1955-05-09,244595.0
LSonoma,1955-05-10,244541.0
LSonoma,1955-05-11,244479.0
LSonoma,1955-05-12,244401.0
LSonoma,1955-05-13,244305.0
LSonoma,1955-05-14,244195.0
LSonoma,1955-05-15,244077.0
LSonoma,1955-05-16,243956.0
LSonoma,1955-05-17,243824.0
LSonoma,1955-05-18,243691.0
LSonoma,1955-05-19,243555.0
LSonoma,1955-05-20,243420.0
LSonoma,1955-05-21,243283.0
LSonoma,1955-05-22,243141.0
LSonoma,1955-05-23,242998.0
LSonoma,1955-05-24,242853.0
LSonoma,1955-05-25,242707.0
LSonoma,1955-05-26,242558.0
LSonoma,1955-05-27,242407.0
LSonoma,1955-05-28,242255.0
LSonoma,1955-05-29,242100.0
LSonoma,1955-05-30,241943.0
LSonoma,1955-05-31,241786.0
LSonoma,1955-06-01,241600.0
LSonoma,1955-06-02,241398.0
LSonoma,1955-06-03,241190.0
LSonoma,1955-06-04,240977.0
LSonoma,1955-06-05,240763.0
LSonoma,1955-06-06,240555.0
LSonoma,1955-06-07,240343.0
LSonoma,1955-06-08,240133.0
LSonoma,1955-06-09,239924.0
LSonoma,1955-06-10,239713.0
LSonoma,1955-06-11,239500.0
LSonoma,1955-06-12,239287.0
LSonoma,1955-06-13,239080.0
LSonoma,1955-06-14,238868.0
LSonoma,1955-06-15,238650.0
LSonoma,1955-06-16,238433.0
LSonoma,1955-06-17,238219.0
LSonoma,1955-06-18,237999.0
LSonoma,1955-06-19,237774.0
LSonoma,1955-06-20,237543.0
LSonoma,1955-06-21,237313.0
LSonoma,1955-06-22,237076.0
LSonoma,1955-06-23,236820.0
LSonoma,1955-06-24,236573.0
LSonoma,1955-06-25,236337.0
LSonoma,1955-06-26,236102.0
LSonoma,1955-06-27,235876.0
LSonoma,1955-06-28,235648.0
LSonoma,1955-06-29,235422.0
LSonoma,1955-06-30,235197.0
LSonoma,1955-07-01,234963.0
LSonoma,1955-07-02,234726.0
LSonoma,1955-07-03,234490.0
LSonoma,1955-07-04,234254.0
LSonoma,1955-07-05,234015.0
LSonoma,1955-07-06,233773.0
LSonoma,1955-07-07,233528.0
LSonoma,1955-07-08,233280.0
LSonoma,1955-07-09,233029.0
LSonoma,1955-07-10,232781.0
LSonoma,1955-07-11,232542.0
LSonoma,1955-07-12,232301.0
LSonoma,1955-07-13,232049.0
LSonoma,1955-07-14,231798.0
LSonoma,1955-07-15,231548.0
LSonoma,1955-07-16,231301.0
LSonoma,1955-07-17,231053.0
LSonoma,1955-07-18,230807.0
LSonoma,1955-07-19,230561.0
LSonoma,1955-07-20,230314.0
LSonoma,1955-07-21,230069.0
LSonoma,1955-07-22,229819.0
LSonoma,1955-07-23,229572.0
LSonoma,1955-07-24,229323.0
LSonoma,1955-07-25,229074.0
LSonoma,1955-07-26,228822.0
LSonoma,1955-07-27,228571.0
LSonoma,1955-07-28,228323.0
LSonoma,1955-07-29,228074.0
LSonoma,1955-07-30,227827.0
LSonoma,1955-07-31,227580.0
LSonoma,1955-08-01,227319.0
LSonoma,1955-08-02,227059.0
LSonoma,1955-08-03,226804.0
LSonoma,1955-08-04,226548.0
LSonoma,1955-08-05,226291.0
LSonoma,1955-08-06,226035.0
LSonoma,1955-08-07,225779.0
LSonoma,1955-08-08,225521.0
LSonoma,1955-08-09,225258.0
LSonoma,1955-08-10,224998.0
LSonoma,1955-08-11,224738.0
LSonoma,1955-08-12,224480.0
LSonoma,1955-08-13,224221.0
LSonoma,1955-08-14,223963.0
LSonoma,1955-08-15,223703.0
LSonoma,1955-08-16,223431.0
LSonoma,1955-08-17,223170.0
LSonoma,1955-08-18,222912.0
LSonoma,1955-08-19,222652.0
LSonoma,1955-08-20,222398.0
LSonoma,1955-08-21,222146.0
LSonoma,1955-08-22,221887.0
LSonoma,1955-08-23,221627.0
LSonoma,1955-08-24,221366.0
LSonoma,1955-08-25,221103.0
LSonoma,1955-08-26,220847.0
LSonoma,1955-08-27,220589.0
LSonoma,1955-08-28,220331.0
LSonoma,1955-08-29,220059.0
LSonoma,1955-08-30,219803.0
LSonoma,1955-08-31,219555.0
LSonoma,1955-09-01,219306.0
LSonoma,1955-09-02,219057.0
LSonoma,1955-09-03,218801.0
LSonoma,1955-09-04,218552.0
LSonoma,1955-09-05,218299.0
LSonoma,1955-09-06,218044.0
LSonoma,1955-09-07,217781.0
LSonoma,1955-09-08,217531.0
LSonoma,1955-09-09,217277.0
LSonoma,1955-09-10,217026.0
LSonoma,1955-09-11,216763.0
LSonoma,1955-09-12,216504.0
LSonoma,1955-09-13,216251.0
LSonoma,1955-09-14,216003.0
LSonoma,1955-09-15,215750.0
LSonoma,1955-09-16,215496.0
LSonoma,1955-09-17,215243.0
LSonoma,1955-09-18,214991.0
LSonoma,1955-09-19,214739.0
LSonoma,1955-09-20,214485.0
LSonoma,1955-09-21,214227.0
LSonoma,1955-09-22,213967.0
LSonoma,1955-09-23,213703.0
LSonoma,1955-09-24,213437.0
LSonoma,1955-09-25,213171.0
LSonoma,1955-09-26,212906.0
LSonoma,1955-09-27,212638.0
LSonoma,1955-09-28,212370.0
LSonoma,1955-09-29,212104.0
LSonoma,1955-09-30,211840.0
LSonoma,1955-10-01,211596.0
LSonoma,1955-10-02,211357.0
LSonoma,1955-10-03,211125.0
LSonoma,1955-10-04,210894.0
LSonoma,1955-10-05,210671.0
LSonoma,1955-10-06,210442.0
LSonoma,1955-10-07,210207.0
LSonoma,1955-10-08,209968.0
LSonoma,1955-10-09,209725.0
LSonoma,1955-10-10,209483.0
LSonoma,1955-10-11,209243.0
LSonoma,1955-10-12,208998.0
LSonoma,1955-10-13,208758.0
LSonoma,1955-10-14,208518.0
LSonoma,1955-10-15,208196.0
LSonoma,1955-10-16,207866.0
LSonoma,1955-10-17,207535.0
LSonoma,1955-10-18,207199.0
LSonoma,1955-10-19,206868.0
LSonoma,1955-10-20,206545.0
LSonoma,1955-10-21,206228.0
LSonoma,1955-10-22,205905.0
LSonoma,1955-10-23,205592.0
LSonoma,1955-10-24,205274.0
LSonoma,1955-10-25,204970.0
LSonoma,1955-10-26,204655.0
LSonoma,1955-10-27,204337.0
LSonoma,1955-10-28,204029.0
LSonoma,1955-10-29,203719.0
LSonoma,1955-10-30,203419.0
LSonoma,1955-10-31,203122.0
LSonoma,1955-11-01,202836.0
LSonoma,1955-11-02,202570.0
LSonoma,1955-11-03,202307.0
LSonoma,1955-11-04,202037.0
LSonoma,1955-11-05,201790.0
LSonoma,1955-11-06,201542.0
LSonoma,1955-11-07,201295.0
LSonoma,1955-11-08,201047.0
LSonoma,1955-11-09,200787.0
LSonoma,1955-11-10,200532.0
LSonoma,1955-11-11,200285.0
LSonoma,1955-11-12,200040.0
LSonoma,1955-11-13,199801.0
LSonoma,1955-11-14,199593.0
LSonoma,1955-11-15,199441.0
LSonoma,1955-11-16,199298.0
LSonoma,1955-11-17,199115.0
LSonoma,1955-11-18,199000.0
LSonoma,1955-11-19,198914.0
LSonoma,1955-11-20,198842.0
LSonoma,1955-11-21,198697.0
LSonoma,1955-11-22,198656.0
LSonoma,1955-11-23,198558.0
LSonoma,1955-11-24,198972.0
LSonoma,1955-11-25,198919.0
LSonoma,1955-11-26,198827.0
LSonoma,1955-11-27,198723.0
LSonoma,1955-11-28,198615.0
LSonoma,1955-11-29,198482.0
LSonoma,1955-11-30,198332.0
LSonoma,1955-12-01,198188.0
LSonoma,1955-12-02,198293.0
LSonoma,1955-12-03,198239.0
LSonoma,1955-12-04,198120.0
LSonoma,1955-12-05,197999.0
LSonoma,1955-12-06,198197.0
LSonoma,1955-12-07,204837.0
LSonoma,1955-12-08,206225.0
LSonoma,1955-12-09,206712.0
LSonoma,1955-12-10,207468.0
LSonoma,1955-12-11,207580.0
LSonoma,1955-12-12,207607.0
LSonoma,1955-12-13,207623.0
LSonoma,1955-12-14,207634.0
LSonoma,1955-12-15,207632.0
LSonoma,1955-12-16,207572.0
LSonoma,1955-12-17,208023.0
LSonoma,1955-12-18,208654.0
LSonoma,1955-12-19,211465.0
LSonoma,1955-12-20,234397.0
LSonoma,1955-12-21,248516.0
LSonoma,1955-12-22,260478.0
LSonoma,1955-12-23,287282.0
LSonoma,1955-12-24,305986.0
LSonoma,1955-12-25,314524.0
LSonoma,1955-12-26,318227.0
LSonoma,1955-12-27,328915.0
LSonoma,1955-12-28,325531.0
LSonoma,1955-12-29,319729.0
LSonoma,1955-12-30,312895.0
LSonoma,1955-12-31,305733.0
LSonoma,1956-01-01,298965.0
LSonoma,1956-01-02,303024.0
LSonoma,1956-01-03,295156.0
LSonoma,1956-01-04,289050.0
LSonoma,1956-01-05,284446.0
LSonoma,1956-01-06,279910.0
LSonoma,1956-01-07,274469.0
LSonoma,1956-01-08,283359.0
LSonoma,1956-01-09,281851.0
LSonoma,1956-01-10,277436.0
LSonoma,1956-01-11,282452.0
LSonoma,1956-01-12,277057.0
LSonoma,1956-01-13,271035.0
LSonoma,1956-01-14,265691.0
LSonoma,1956-01-15,277937.0
LSonoma,1956-01-16,289806.0
LSonoma,1956-01-17,287501.0
LSonoma,1956-01-18,282859.0
LSonoma,1956-01-19,277224.0
LSonoma,1956-01-20,271105.0
LSonoma,1956-01-21,275373.0
LSonoma,1956-01-22,269514.0
LSonoma,1956-01-23,264583.0
LSonoma,1956-01-24,258516.0
LSonoma,1956-01-25,255876.0
LSonoma,1956-01-26,261079.0
LSonoma,1956-01-27,258391.0
LSonoma,1956-01-28,258770.0
LSonoma,1956-01-29,257091.0
LSonoma,1956-01-30,254851.0
LSonoma,1956-01-31,252289.0
LSonoma,1956-02-01,249524.0
LSonoma,1956-02-02,246542.0
LSonoma,1956-02-03,245148.0
LSonoma,1956-02-04,245148.0
LSonoma,1956-02-05,245148.0
LSonoma,1956-02-06,245148.0
LSonoma,1956-02-07,245148.0
LSonoma,1956-02-08,245148.0
LSonoma,1956-02-09,245148.0
LSonoma,1956-02-10,245148.0
LSonoma,1956-02-11,245148.0
LSonoma,1956-02-12,245148.0
LSonoma,1956-02-13,245148.0
LSonoma,1956-02-14,245148.0
LSonoma,1956-02-15,245148.0
LSonoma,1956-02-16,245148.0
LSonoma,1956-02-17,245148.0
LSonoma,1956-02-18,245148.0
LSonoma,1956-02-19,245148.0
LSonoma,1956-02-20,245148.0
LSonoma,1956-02-21,258449.0
LSonoma,1956-02-22,271247.0
LSonoma,1956-02-23,285829.0
LSonoma,1956-02-24,283330.0
LSonoma,1956-02-25,278440.0
LSonoma,1956-02-26,273942.0
LSonoma,1956-02-27,267763.0
LSonoma,1956-02-28,261162.0
LSonoma,1956-02-29,254613.0
LSonoma,1956-03-01,252187.0
LSonoma,1956-03-02,249902.0
LSonoma,1956-03-03,247298.0
LSonoma,1956-03-04,245148.0
LSonoma,1956-03-05,245148.0
LSonoma,1956-03-06,245148.0
LSonoma,1956-03-07,245148.0
LSonoma,1956-03-08,245148.0
LSonoma,1956-03-09,245148.0
LSonoma,1956-03-10,245148.0
LSonoma,1956-03-11,245148.0
LSonoma,1956-03-12,245148.0
LSonoma,1956-03-13,245148.0
LSonoma,1956-03-14,245148.0
LSonoma,1956-03-15,245148.0
LSonoma,1956-03-16,245148.0
LSonoma,1956-03-17,245148.0
LSonoma,1956-03-18,245148.0
LSonoma,1956-03-19,245148.0
LSonoma,1956-03-20,245148.0
LSonoma,1956-03-21,245148.0
LSonoma,1956-03-22,245148.0
LSonoma,1956-03-23,245148.0
LSonoma,1956-03-24,245148.0
LSonoma,1956-03-25,245148.0
LSonoma,1956-03-26,245148.0
LSonoma,1956-03-27,245148.0
LSonoma,1956-03-28,245148.0
LSonoma,1956-03-29,245148.0
LSonoma,1956-03-30,245148.0
LSonoma,1956-03-31,245148.0
LSonoma,1956-04-01,245148.0
LSonoma,1956-04-02,245148.0
LSonoma,1956-04-03,245148.0
LSonoma,1956-04-04,245148.0
LSonoma,1956-04-05,245148.0
LSonoma,1956-04-06,245148.0
LSonoma,1956-04-07,245148.0
LSonoma,1956-04-08,245148.0
LSonoma,1956-04-09,245148.0
LSonoma,1956-04-10,245148.0
LSonoma,1956-04-11,245148.0
LSonoma,1956-04-12,245148.0
LSonoma,1956-04-13,245148.0
LSonoma,1956-04-14,245148.0
LSonoma,1956-04-15,245148.0
LSonoma,1956-04-16,245148.0
LSonoma,1956-04-17,245148.0
LSonoma,1956-04-18,245148.0
LSonoma,1956-04-19,245146.0
LSonoma,1956-04-20,245116.0
LSonoma,1956-04-21,245049.0
LSonoma,1956-04-22,244982.0
LSonoma,1956-04-23,244885.0
LSonoma,1956-04-24,244785.0
LSonoma,1956-04-25,244694.0
LSonoma,1956-04-26,244603.0
LSonoma,1956-04-27,244542.0
LSonoma,1956-04-28,244483.0
LSonoma,1956-04-29,244401.0
LSonoma,1956-04-30,244324.0
LSonoma,1956-05-01,244239.0
LSonoma,1956-05-02,244139.0
LSonoma,1956-05-03,244032.0
LSonoma,1956-05-04,243914.0
LSonoma,1956-05-05,243786.0
LSonoma,1956-05-06,243653.0
LSonoma,1956-05-07,243512.0
LSonoma,1956-05-08,243368.0
LSonoma,1956-05-09,243223.0
LSonoma,1956-05-10,243074.0
LSonoma,1956-05-11,242924.0
LSonoma,1956-05-12,242775.0
LSonoma,1956-05-13,242624.0
LSonoma,1956-05-14,242472.0
LSonoma,1956-05-15,242321.0
LSonoma,1956-05-16,242166.0
LSonoma,1956-05-17,242007.0
LSonoma,1956-05-18,241850.0
LSonoma,1956-05-19,241691.0
LSonoma,1956-05-20,241530.0
LSonoma,1956-05-21,241378.0
LSonoma,1956-05-22,241245.0
LSonoma,1956-05-23,241116.0
LSonoma,1956-05-24,240971.0
LSonoma,1956-05-25,240831.0
LSonoma,1956-05-26,240908.0
LSonoma,1956-05-27,240759.0
LSonoma,1956-05-28,240608.0
LSonoma,1956-05-29,240457.0
LSonoma,1956-05-30,240310.0
LSonoma,1956-05-31,240155.0
LSonoma,1956-06-01,239977.0
LSonoma,1956-06-02,239786.0
LSonoma,1956-06-03,239597.0
LSonoma,1956-06-04,239394.0
LSonoma,1956-06-05,239202.0
LSonoma,1956-06-06,238997.0
LSonoma,1956-06-07,238790.0
LSonoma,1956-06-08,238582.0
LSonoma,1956-06-09,238376.0
LSonoma,1956-06-10,238169.0
LSonoma,1956-06-11,237960.0
LSonoma,1956-06-12,237750.0
LSonoma,1956-06-13,237537.0
LSonoma,1956-06-14,237324.0
LSonoma,1956-06-15,237107.0
LSonoma,1956-06-16,236890.0
LSonoma,1956-06-17,236669.0
LSonoma,1956-06-18,236439.0
LSonoma,1956-06-19,236208.0
LSonoma,1956-06-20,235978.0
LSonoma,1956-06-21,235745.0
LSonoma,1956-06-22,235515.0
LSonoma,1956-06-23,235287.0
LSonoma,1956-06-24,235061.0
LSonoma,1956-06-25,234830.0
LSonoma,1956-06-26,234597.0
LSonoma,1956-06-27,234365.0
LSonoma,1956-06-28,234132.0
LSonoma,1956-06-29,233901.0
LSonoma,1956-06-30,233658.0
LSonoma,1956-07-01,233412.0
LSonoma,1956-07-02,233160.0
LSonoma,1956-07-03,232913.0
LSonoma,1956-07-04,232665.0
LSonoma,1956-07-05,232420.0
LSonoma,1956-07-06,232176.0
LSonoma,1956-07-07,231930.0
LSonoma,1956-07-08,231681.0
LSonoma,1956-07-09,231432.0
LSonoma,1956-07-10,231182.0
LSonoma,1956-07-11,230930.0
LSonoma,1956-07-12,230689.0
LSonoma,1956-07-13,230446.0
LSonoma,1956-07-14,230199.0
LSonoma,1956-07-15,229951.0
LSonoma,1956-07-16,229704.0
LSonoma,1956-07-17,229456.0
LSonoma,1956-07-18,229207.0
LSonoma,1956-07-19,228957.0
LSonoma,1956-07-20,228707.0
LSonoma,1956-07-21,228457.0
LSonoma,1956-07-22,228205.0
LSonoma,1956-07-23,227953.0
LSonoma,1956-07-24,227698.0
LSonoma,1956-07-25,227449.0
LSonoma,1956-07-26,227202.0
LSonoma,1956-07-27,226954.0
LSonoma,1956-07-28,226704.0
LSonoma,1956-07-29,226458.0
LSonoma,1956-07-30,226217.0
LSonoma,1956-07-31,225974.0
LSonoma,1956-08-01,225727.0
LSonoma,1956-08-02,225481.0
LSonoma,1956-08-03,225235.0
LSonoma,1956-08-04,224989.0
LSonoma,1956-08-05,224744.0
LSonoma,1956-08-06,224499.0
LSonoma,1956-08-07,224257.0
LSonoma,1956-08-08,224011.0
LSonoma,1956-08-09,223762.0
LSonoma,1956-08-10,223514.0
LSonoma,1956-08-11,223264.0
LSonoma,1956-08-12,223012.0
LSonoma,1956-08-13,222760.0
LSonoma,1956-08-14,222509.0
LSonoma,1956-08-15,222255.0
LSonoma,1956-08-16,222004.0
LSonoma,1956-08-17,221754.0
LSonoma,1956-08-18,221504.0
LSonoma,1956-08-19,221253.0
LSonoma,1956-08-20,221001.0
LSonoma,1956-08-21,220749.0
LSonoma,1956-08-22,220500.0
LSonoma,1956-08-23,220252.0
LSonoma,1956-08-24,220004.0
LSonoma,1956-08-25,219754.0
LSonoma,1956-08-26,219503.0
LSonoma,1956-08-27,219250.0
LSonoma,1956-08-28,218993.0
LSonoma,1956-08-29,218736.0
LSonoma,1956-08-30,218481.0
LSonoma,1956-08-31,218227.0
LSonoma,1956-09-01,217951.0
LSonoma,1956-09-02,217675.0
LSonoma,1956-09-03,217390.0
LSonoma,1956-09-04,217114.0
LSonoma,1956-09-05,216844.0
LSonoma,1956-09-06,216584.0
LSonoma,1956-09-07,216304.0
LSonoma,1956-09-08,216044.0
LSonoma,1956-09-09,215778.0
LSonoma,1956-09-10,215526.0
LSonoma,1956-09-11,215261.0
LSonoma,1956-09-12,215001.0
LSonoma,1956-09-13,214750.0
LSonoma,1956-09-14,214499.0
LSonoma,1956-09-15,214247.0
LSonoma,1956-09-16,213995.0
LSonoma,1956-09-17,213742.0
LSonoma,1956-09-18,213490.0
LSonoma,1956-09-19,213238.0
LSonoma,1956-09-20,212987.0
LSonoma,1956-09-21,212736.0
LSonoma,1956-09-22,212488.0
LSonoma,1956-09-23,212237.0
LSonoma,1956-09-24,211986.0
LSonoma,1956-09-25,211715.0
LSonoma,1956-09-26,211463.0
LSonoma,1956-09-27,211208.0
LSonoma,1956-09-28,210959.0
LSonoma,1956-09-29,210714.0
LSonoma,1956-09-30,210473.0
LSonoma,1956-10-01,210221.0
LSonoma,1956-10-02,209980.0
LSonoma,1956-10-03,209742.0
LSonoma,1956-10-04,209504.0
LSonoma,1956-10-05,209260.0
LSonoma,1956-10-06,209016.0
LSonoma,1956-10-07,208773.0
LSonoma,1956-10-08,208531.0
LSonoma,1956-10-09,208293.0
LSonoma,1956-10-10,208056.0
LSonoma,1956-10-11,207819.0
LSonoma,1956-10-12,207480.0
LSonoma,1956-10-13,207133.0
LSonoma,1956-10-14,206791.0
LSonoma,1956-10-15,206462.0
LSonoma,1956-10-16,206129.0
LSonoma,1956-10-17,205796.0
LSonoma,1956-10-18,205460.0
LSonoma,1956-10-19,205135.0
LSonoma,1956-10-20,204810.0
LSonoma,1956-10-21,204482.0
LSonoma,1956-10-22,204157.0
LSonoma,1956-10-23,203852.0
LSonoma,1956-10-24,203552.0
LSonoma,1956-10-25,203264.0
LSonoma,1956-10-26,203032.0
LSonoma,1956-10-27,202738.0
LSonoma,1956-10-28,202515.0
LSonoma,1956-10-29,202313.0
LSonoma,1956-10-30,202194.0
LSonoma,1956-10-31,203281.0
LSonoma,1956-11-01,203755.0
LSonoma,1956-11-02,203730.0
LSonoma,1956-11-03,203671.0
LSonoma,1956-11-04,203557.0
LSonoma,1956-11-05,203406.0
LSonoma,1956-11-06,203244.0
LSonoma,1956-11-07,203079.0
LSonoma,1956-11-08,202903.0
LSonoma,1956-11-09,202732.0
LSonoma,1956-11-10,202563.0
LSonoma,1956-11-11,202383.0
LSonoma,1956-11-12,202202.0
LSonoma,1956-11-13,202012.0
LSonoma,1956-11-14,201821.0
LSonoma,1956-11-15,201618.0
LSonoma,1956-11-16,201412.0
LSonoma,1956-11-17,201201.0
LSonoma,1956-11-18,200992.0
LSonoma,1956-11-19,200781.0
LSonoma,1956-11-20,200572.0
LSonoma,1956-11-21,200367.0
LSonoma,1956-11-22,200154.0
LSonoma,1956-11-23,199939.0
LSonoma,1956-11-24,199724.0
LSonoma,1956-11-25,199509.0
LSonoma,1956-11-26,199294.0
LSonoma,1956-11-27,199079.0
LSonoma,1956-11-28,198867.0
LSonoma,1956-11-29,198654.0
LSonoma,1956-11-30,198441.0
LSonoma,1956-12-01,198226.0
LSonoma,1956-12-02,198021.0
LSonoma,1956-12-03,197818.0
LSonoma,1956-12-04,197613.0
LSonoma,1956-12-05,197411.0
LSonoma,1956-12-06,197212.0
LSonoma,1956-12-07,197013.0
LSonoma,1956-12-08,196812.0
LSonoma,1956-12-09,196609.0
LSonoma,1956-12-10,196407.0
LSonoma,1956-12-11,196204.0
LSonoma,1956-12-12,196000.0
LSonoma,1956-12-13,195792.0
LSonoma,1956-12-14,195586.0
LSonoma,1956-12-15,195380.0
LSonoma,1956-12-16,195174.0
LSonoma,1956-12-17,194965.0
LSonoma,1956-12-18,194756.0
LSonoma,1956-12-19,194547.0
LSonoma,1956-12-20,194340.0
LSonoma,1956-12-21,194134.0
LSonoma,1956-12-22,193928.0
LSonoma,1956-12-23,193724.0
LSonoma,1956-12-24,193521.0
LSonoma,1956-12-25,193318.0
LSonoma,1956-12-26,193117.0
LSonoma,1956-12-27,192914.0
LSonoma,1956-12-28,192716.0
LSonoma,1956-12-29,192519.0
LSonoma,1956-12-30,192321.0
LSonoma,1956-12-31,192130.0
LSonoma,1957-01-01,191985.0
LSonoma,1957-01-02,191843.0
LSonoma,1957-01-03,191697.0
LSonoma,1957-01-04,191552.0
LSonoma,1957-01-05,191404.0
LSonoma,1957-01-06,191257.0
LSonoma,1957-01-07,191105.0
LSonoma,1957-01-08,190960.0
LSonoma,1957-01-09,190842.0
LSonoma,1957-01-10,190713.0
LSonoma,1957-01-11,190575.0
LSonoma,1957-01-12,190443.0
LSonoma,1957-01-13,191852.0
LSonoma,1957-01-14,195279.0
LSonoma,1957-01-15,196220.0
LSonoma,1957-01-16,196848.0
LSonoma,1957-01-17,197022.0
LSonoma,1957-01-18,197166.0
LSonoma,1957-01-19,197309.0
LSonoma,1957-01-20,197352.0
LSonoma,1957-01-21,200749.0
LSonoma,1957-01-22,201581.0
LSonoma,1957-01-23,201895.0
LSonoma,1957-01-24,202031.0
LSonoma,1957-01-25,202106.0
LSonoma,1957-01-26,202168.0
LSonoma,1957-01-27,202193.0
LSonoma,1957-01-28,202182.0
LSonoma,1957-01-29,202157.0
LSonoma,1957-01-30,202188.0
LSonoma,1957-01-31,202183.0
LSonoma,1957-02-01,202168.0
LSonoma,1957-02-02,202154.0
LSonoma,1957-02-03,202131.0
LSonoma,1957-02-04,202073.0
LSonoma,1957-02-05,202018.0
LSonoma,1957-02-06,201992.0
LSonoma,1957-02-07,202013.0
LSonoma,1957-02-08,202679.0
LSonoma,1957-02-09,202761.0
LSonoma,1957-02-10,202794.0
LSonoma,1957-02-11,202767.0
LSonoma,1957-02-12,202743.0
LSonoma,1957-02-13,202683.0
LSonoma,1957-02-14,202600.0
LSonoma,1957-02-15,202510.0
LSonoma,1957-02-16,202416.0
LSonoma,1957-02-17,202316.0
LSonoma,1957-02-18,202222.0
LSonoma,1957-02-19,202130.0
LSonoma,1957-02-20,202036.0
LSonoma,1957-02-21,201960.0
LSonoma,1957-02-22,202717.0
LSonoma,1957-02-23,203603.0
LSonoma,1957-02-24,210681.0
LSonoma,1957-02-25,220131.0
LSonoma,1957-02-26,226827.0
LSonoma,1957-02-27,229740.0
LSonoma,1957-02-28,231406.0
LSonoma,1957-03-01,232613.0
LSonoma,1957-03-02,233486.0
LSonoma,1957-03-03,234028.0
LSonoma,1957-03-04,234984.0
LSonoma,1957-03-05,236357.0
LSonoma,1957-03-06,238600.0
LSonoma,1957-03-07,239562.0
LSonoma,1957-03-08,240136.0
LSonoma,1957-03-09,240687.0
LSonoma,1957-03-10,241502.0
LSonoma,1957-03-11,242109.0
LSonoma,1957-03-12,242643.0
LSonoma,1957-03-13,244067.0
LSonoma,1957-03-14,244674.0
LSonoma,1957-03-15,245148.0
LSonoma,1957-03-16,245148.0
LSonoma,1957-03-17,245148.0
LSonoma,1957-03-18,245148.0
LSonoma,1957-03-19,245148.0
LSonoma,1957-03-20,245148.0
LSonoma,1957-03-21,245148.0
LSonoma,1957-03-22,245148.0
LSonoma,1957-03-23,245148.0
LSonoma,1957-03-24,245148.0
LSonoma,1957-03-25,245148.0
LSonoma,1957-03-26,245148.0
LSonoma,1957-03-27,245148.0
LSonoma,1957-03-28,245148.0
LSonoma,1957-03-29,245148.0
LSonoma,1957-03-30,245148.0
LSonoma,1957-03-31,245148.0
LSonoma,1957-04-01,245148.0
LSonoma,1957-04-02,245148.0
LSonoma,1957-04-03,245148.0
LSonoma,1957-04-04,245148.0
LSonoma,1957-04-05,245148.0
LSonoma,1957-04-06,245148.0
LSonoma,1957-04-07,245148.0
LSonoma,1957-04-08,245148.0
LSonoma,1957-04-09,245148.0
LSonoma,1957-04-10,245148.0
LSonoma,1957-04-11,245148.0
LSonoma,1957-04-12,245142.0
LSonoma,1957-04-13,245134.0
LSonoma,1957-04-14,245148.0
LSonoma,1957-04-15,245148.0
LSonoma,1957-04-16,245148.0
LSonoma,1957-04-17,245148.0
LSonoma,1957-04-18,245148.0
LSonoma,1957-04-19,245148.0
LSonoma,1957-04-20,245148.0
LSonoma,1957-04-21,245148.0
LSonoma,1957-04-22,245148.0
LSonoma,1957-04-23,245148.0
LSonoma,1957-04-24,245148.0
LSonoma,1957-04-25,245148.0
LSonoma,1957-04-26,245148.0
LSonoma,1957-04-27,245142.0
LSonoma,1957-04-28,245148.0
LSonoma,1957-04-29,245148.0
LSonoma,1957-04-30,245148.0
LSonoma,1957-05-01,245148.0
LSonoma,1957-05-02,245133.0
LSonoma,1957-05-03,245148.0
LSonoma,1957-05-04,245117.0
LSonoma,1957-05-05,245059.0
LSonoma,1957-05-06,244989.0
LSonoma,1957-05-07,244925.0
LSonoma,1957-05-08,244849.0
LSonoma,1957-05-09,244763.0
