date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,STREAM_LEAKAGE_IN_base,LAKE__SEEPAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,MNW2_IN,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,STREAM_LEAKAGE_OUT_base,LAKE__SEEPAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,MNW2_OUT,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,day_base,year_base,month_base,date_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,STREAM_LEAKAGE_IN_unimp,LAKE__SEEPAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,LAKE__SEEPAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp,day_unimp,year_unimp,month_unimp,date_unimp
1997-12-15,509661.75,0.0,0.0,6531552.0,2969726.5,192301.84,2886205.0,0.0,0.0,1568.9716,0.0,13091016.0,4973394.0,0.0,22216.533,4250190.5,2517661.0,14623.321,0.0,891.5032,1143277.1,166112.92,0.0,13088367.0,2649.0,0.02,15,1997,12,1997-12-15,519379.34,0.0,6501450.5,2797452.5,7528.8237,2812180.5,0.0,0.0,12637992.0,4728483.0,0.0,4286288.0,2468466.5,34879.375,0.0,869.3521,1111139.2,12630125.0,7867.0,0.06,15,1997,12,1997-12-15
1998-01-15,918028.06,0.0,0.0,6523363.0,642901.94,170680.38,1392806.9,0.0,0.0,1476.4615,0.0,9649256.0,832744.25,0.0,18788.088,4265676.0,3147772.8,18728.738,0.0,7207.029,1210826.6,146121.5,0.0,9647864.0,1392.0,0.01,15,1998,1,1998-01-15,939753.75,0.0,6496961.0,628275.44,1437.679,1357516.0,0.0,0.0,9423944.0,769904.6,0.0,4299869.5,3104916.5,43498.31,0.0,7338.183,1181411.0,9406938.0,17006.0,0.18,15,1998,1,1998-01-15
1998-02-15,857364.1,0.0,0.0,6458999.0,3350244.2,229979.4,5885511.0,0.0,0.0,2092.396,0.0,16784190.0,6697716.5,0.0,18952.742,4360440.0,5059553.0,25803.12,0.0,1769.8728,1675136.2,148575.28,0.0,17987946.0,-1203756.0,-5.79,15,1998,2,1998-02-15,1045634.06,0.0,6462004.0,1226823.5,584.4996,4662765.0,0.0,0.0,13397811.0,3330945.5,0.0,4362444.0,4184890.8,81323.17,0.0,2631.7893,1427389.2,13389624.0,8187.0,0.06,15,1998,2,1998-02-15
1998-03-15,2064866.0,0.0,0.0,6482343.5,748928.6,165008.3,3494771.2,0.0,0.0,1649.3215,0.0,12957567.0,2411906.5,0.0,19064.885,4337986.0,4281886.0,56640.016,0.0,21199.465,1666682.6,155392.94,0.0,12950758.0,6808.778,0.053333335,15,1998,3,1998-03-15,2417397.0,0.0,6434347.5,822143.2,22.2454,5363302.5,0.0,0.0,15037212.0,3533499.2,0.0,4423850.0,5188312.0,78021.195,0.0,13979.167,1772308.5,15009970.0,27242.0,0.18,15,1998,3,1998-03-15
1998-04-15,898387.7,0.0,0.0,6496792.0,1740162.8,186088.97,3070029.8,0.0,0.0,1707.0841,0.0,12393168.0,2862227.5,0.0,19161.13,4309045.5,3393860.8,41814.73,0.0,2731.6938,1597711.2,154906.6,0.0,12381460.0,11708.0,0.09,15,1998,4,1998-04-15,841135.44,0.0,6471765.0,1980127.4,10349.262,3655512.0,0.0,0.0,12958889.0,3735747.0,0.0,4341553.0,3279847.0,28523.584,0.0,2809.3264,1561728.5,12950208.0,8681.0,0.07,15,1998,4,1998-04-15
1998-05-15,1288794.2,0.0,0.0,6516321.0,3055782.8,216763.94,2644533.5,0.0,0.0,1704.7395,0.0,13723900.0,4471027.0,0.0,27661.262,4275654.5,3204124.5,23374.588,0.0,46092.926,1468879.2,160727.25,0.0,13677541.0,46358.5,0.315,15,1998,5,1998-05-15,1678822.4,0.0,6487451.0,461638.12,1981.3313,2042538.2,0.0,0.0,10672431.0,1105909.9,0.0,4316130.5,3648306.2,45020.46,0.0,88393.51,1450866.6,10654628.0,17803.0,0.17,15,1998,5,1998-05-15
1998-06-15,1454922.5,0.0,0.0,6523453.0,935537.5,159247.61,2224898.8,0.0,0.0,1623.7429,0.0,11299684.0,1545073.2,0.0,32373.307,4268991.5,3776382.8,31471.125,0.0,34508.02,1432969.9,165385.2,0.0,11287155.0,12529.0,0.11,15,1998,6,1998-06-15,1680727.9,0.0,6493881.0,848302.06,1541.8724,2207470.2,0.0,0.0,11231923.0,1452970.9,0.0,4302231.5,3954514.0,62657.03,0.0,35117.33,1393755.6,11201246.0,30677.0,0.27,15,1998,6,1998-06-15
1998-07-15,1733453.8,0.0,0.0,6546305.5,441193.47,175635.81,1236600.4,0.0,0.0,1462.544,0.0,10134651.0,608750.5,0.0,40720.37,4246671.0,3116932.5,29524.27,0.0,479958.78,1319287.6,210845.34,82543.875,10135235.0,-584.0,-0.01,15,1998,7,1998-07-15,1619449.4,0.0,6503729.0,405470.28,3369.4016,1253913.2,0.0,0.0,9785931.0,601740.0,0.0,4286050.0,3060905.5,38788.13,0.0,499890.53,1294291.6,9781666.0,4265.0,0.04,15,1998,7,1998-07-15
1998-08-15,1752150.2,0.0,0.0,6567212.0,451946.97,183296.16,961581.75,0.0,0.0,1436.3116,0.0,9917623.0,390903.66,0.0,46194.46,4226370.0,2846110.8,22556.387,0.0,809650.7,1218630.1,269107.28,116753.04,9946276.0,-28653.0,-0.29,15,1998,8,1998-08-15,1640465.6,0.0,6515230.5,397669.84,3605.6284,949436.06,0.0,0.0,9506408.0,371707.03,0.0,4269957.0,2801576.2,34292.355,0.0,833325.75,1193867.8,9504726.0,1682.0,0.02,15,1998,8,1998-08-15
1998-09-15,1306909.5,0.0,0.0,6573565.0,476125.06,182267.53,736231.5,0.0,0.0,1424.713,0.0,9276523.0,268529.75,0.0,44009.63,4217753.0,2675951.8,22376.947,0.0,540432.0,1152841.4,265241.4,116241.984,9303378.0,-26854.5,-0.285,15,1998,9,1998-09-15,1350571.1,0.0,6521108.0,399575.47,3676.0706,798662.4,0.0,0.0,9073593.0,287678.4,0.0,4261967.0,2670906.8,30669.674,0.0,688196.56,1135819.5,9075238.0,-1645.0,-0.02,15,1998,9,1998-09-15
1998-10-15,1197264.5,0.0,0.0,6566573.0,448932.3,178301.42,655535.94,0.0,0.0,1417.56,0.0,9048025.0,213924.67,0.0,41665.38,4216849.0,2714048.5,23243.166,0.0,354907.22,1141237.1,251868.62,107449.875,9065194.0,-17169.0,-0.19,15,1998,10,1998-10-15,1053971.4,0.0,6515685.5,396071.75,3954.3972,655595.2,0.0,0.0,8625279.0,214102.47,0.0,4259004.5,2630250.2,28184.32,0.0,379936.62,1116149.4,8627627.0,-2348.0,-0.03,15,1998,10,1998-10-15
1998-11-15,878532.0,0.0,0.0,6545454.5,1915804.4,187209.25,1398385.4,0.0,0.0,1578.1226,0.0,10926964.0,2654694.2,0.0,26205.557,4231262.0,2588184.2,13523.043,0.0,25122.553,1155168.0,175337.39,61.922302,10869559.0,57405.668,0.46333334,15,1998,11,1998-11-15,918759.3,0.0,6512210.5,1890225.5,17477.871,1341112.4,0.0,0.0,10679785.0,2602138.8,0.0,4265627.5,2569309.0,23502.6,0.0,26778.967,1124478.9,10611835.0,67950.664,0.59,15,1998,11,1998-11-15
1998-12-15,625921.25,0.0,0.0,6531248.5,4874577.0,233079.11,2680259.8,0.0,0.0,1849.4648,0.0,14946935.0,6950123.5,0.0,22836.35,4245418.5,2316949.2,7115.932,0.0,760.3777,1204609.2,160170.56,0.0,14907983.0,38952.0,0.26,15,1998,12,1998-12-15,664571.25,0.0,6502998.5,4759750.5,38217.848,2580892.0,0.0,0.0,14546430.0,6757121.5,0.0,4277005.5,2261769.0,22373.17,0.0,766.1984,1171676.0,14490711.0,55719.0,0.38,15,1998,12,1998-12-15
1999-01-15,867764.1,0.0,0.0,6532566.5,564103.3,156579.25,896504.2,0.0,0.0,1485.079,0.0,9019002.0,374507.0,0.0,19189.705,4252521.5,2961487.2,24324.436,0.0,8147.0757,1224904.6,155017.92,0.0,9020099.0,-1097.0,-0.01,15,1999,1,1999-01-15,880704.5,0.0,6503306.0,531473.6,2571.1504,878270.56,0.0,0.0,8796326.0,359231.6,0.0,4283324.0,2913928.5,41914.668,0.0,8304.487,1194461.1,8801164.0,-4838.0,-0.05,15,1999,1,1999-01-15
1999-02-15,1089224.8,0.0,0.0,6509099.0,3039131.0,209810.7,3882203.5,0.0,0.0,1835.0668,0.0,14731304.0,5341333.0,0.0,19266.887,4276153.5,3550764.0,23581.6,0.0,3215.734,1347149.2,155036.14,0.0,14716501.0,14804.6,0.09,15,1999,2,1999-02-15,471198.97,0.0,6498487.5,1280161.6,4195.1035,1859558.2,0.0,0.0,10113601.0,1728442.5,0.0,4294312.0,2838736.8,41934.34,0.0,1085.0914,1221305.6,10125816.0,-12215.0,-0.12,15,1999,2,1999-02-15
1999-03-15,583824.06,0.0,0.0,6500327.5,1545044.4,163994.84,4131615.8,0.0,0.0,1722.7695,0.0,12926530.0,3205559.8,0.0,19311.008,4292187.0,3739214.2,29813.758,0.0,2165.084,1476603.9,155427.98,0.0,12920283.0,6247.0,0.05,15,1999,3,1999-03-15,998852.75,0.0,6483225.0,1675227.1,12235.307,3123032.0,0.0,0.0,12292572.0,2684383.0,0.0,4316074.0,3805300.0,42674.094,0.0,12908.289,1422142.1,12283481.0,9091.0,0.07,15,1999,3,1999-03-15
1999-04-15,614474.1,0.0,0.0,6511505.0,1191466.2,158760.97,2792598.0,0.0,0.0,1611.1625,0.0,11270415.0,1739287.1,0.0,19309.768,4280816.5,3579933.5,44589.043,0.0,3466.3008,1444564.4,152337.55,0.0,11264304.0,6111.0,0.05,15,1999,4,1999-04-15,790367.75,0.0,6485884.0,1035953.2,3764.05,2732930.5,0.0,0.0,11048899.0,1565015.2,0.0,4313703.5,3704077.0,43323.305,0.0,10210.929,1411314.5,11047645.0,1254.0,0.01,15,1999,4,1999-04-15
1999-05-15,1496797.9,0.0,0.0,6526207.5,462152.4,160753.72,1539266.5,0.0,0.0,1513.575,0.0,10186692.0,712656.2,0.0,22975.393,4266022.0,3474075.5,31928.055,0.0,137563.62,1371514.4,164085.11,0.0,10180820.0,5872.0,0.06,15,1999,5,1999-05-15,1469285.4,0.0,6494606.5,444434.78,3095.4246,1534306.0,0.0,0.0,9945728.0,699477.7,0.0,4299085.5,3419588.2,42111.23,0.0,138284.92,1342752.6,9941300.0,4428.0,0.04,15,1999,5,1999-05-15
1999-06-15,1650423.9,0.0,0.0,6549643.0,439069.6,182349.47,1022461.1,0.0,0.0,1462.4545,0.0,9845409.0,385517.16,0.0,32222.156,4237901.5,3025930.0,19378.576,0.0,549814.4,1264069.2,228208.9,111617.03,9854659.0,-9250.0,-0.09,15,1999,6,1999-06-15,1573307.2,0.0,6505850.0,414539.78,3631.898,1023005.75,0.0,0.0,9520335.0,384750.2,0.0,4282183.5,2989141.5,35212.785,0.0,586911.0,1242393.2,9520592.0,-257.0,0.0,15,1999,6,1999-06-15
1999-07-15,1900470.0,0.0,0.0,6568940.0,459684.66,178487.02,805483.3,0.0,0.0,1457.0953,0.0,9914522.0,246226.7,0.0,40479.715,4223353.5,2771861.2,13991.585,0.0,1075925.6,1180256.1,249467.88,133919.6,9935482.0,-20960.0,-0.21,15,1999,7,1999-07-15,1857627.6,0.0,6519714.5,399549.5,3610.265,807453.0,0.0,0.0,9587955.0,243317.97,0.0,4267746.0,2761026.5,31426.193,0.0,1119083.4,1159677.5,9582278.0,5677.0,0.06,15,1999,7,1999-07-15
1999-08-15,1326403.9,0.0,0.0,6576007.0,464997.22,181477.61,670045.0,0.0,0.0,1434.6417,0.0,9220366.0,171111.7,0.0,45844.23,4215339.5,2668342.2,15347.412,0.0,610459.56,1134389.6,282981.44,115795.0,9259611.0,-39245.0,-0.42,15,1999,8,1999-08-15,1268230.8,0.0,6518885.5,396964.06,3762.0608,677380.3,0.0,0.0,8865222.0,180474.25,0.0,4259565.5,2651638.2,28028.969,0.0,634477.7,1111815.2,8866000.0,-778.0,-0.01,15,1999,8,1999-08-15
1999-09-15,1106367.8,0.0,0.0,6574016.5,466467.1,179697.11,584404.9,0.0,0.0,1415.8723,0.0,8912369.0,170685.3,0.0,45884.27,4212604.5,2596142.2,18816.006,0.0,414216.5,1106134.9,262330.9,111176.445,8937990.0,-25621.0,-0.29,15,1999,9,1999-09-15,1053475.4,0.0,6520365.0,392524.22,4032.9575,580583.44,0.0,0.0,8550981.0,175068.77,0.0,4256749.0,2584553.2,25805.1,0.0,428068.38,1081839.2,8552084.0,-1103.0,-0.01,15,1999,9,1999-09-15
1999-10-15,1070855.0,0.0,0.0,6569603.5,463521.9,179120.52,512381.3,0.0,0.0,1410.7732,0.0,8796893.0,97950.85,0.0,41389.484,4211989.5,2548899.5,18450.453,0.0,455689.22,1089423.0,240033.86,107739.59,8811566.0,-14673.0,-0.17,15,1999,10,1999-10-15,1014492.3,0.0,6521483.0,407545.34,3850.6772,532804.56,0.0,0.0,8480176.0,127999.39,0.0,4254019.0,2533707.8,24533.148,0.0,480590.1,1063600.2,8484449.0,-4273.0,-0.05,15,1999,10,1999-10-15
1999-11-15,881541.5,0.0,0.0,6559281.5,501022.28,174152.58,464673.0,0.0,0.0,1432.4869,0.0,8582103.0,212212.22,0.0,32929.8,4216349.5,2626441.2,16009.115,0.0,183439.69,1091687.0,219152.78,1669.6669,8599891.0,-17788.0,-0.21,15,1999,11,1999-11-15,896035.5,0.0,6515736.0,467520.78,3100.791,459521.7,0.0,0.0,8341915.0,191592.53,0.0,4255971.5,2609333.8,25380.7,0.0,200000.5,1061994.9,8344274.0,-2359.0,-0.03,15,1999,11,1999-11-15
1999-12-15,589335.0,0.0,0.0,6542582.5,1645207.4,178551.06,849169.1,0.0,0.0,1539.2982,0.0,9806384.0,1876478.1,0.0,22829.137,4234426.0,2379781.5,7746.0376,0.0,1013.8781,1130526.6,159730.16,0.0,9812531.0,-6147.0,-0.06,15,1999,12,1999-12-15,612817.8,0.0,6511545.0,1664081.5,10541.081,834964.2,0.0,0.0,9633949.0,1888917.5,0.0,4269126.0,2352011.0,18074.254,0.0,1022.2517,1100316.6,9629467.0,4482.0,0.05,15,1999,12,1999-12-15
2000-01-15,768721.75,0.0,0.0,6538195.5,461531.84,158043.67,509165.88,0.0,0.0,1456.5875,0.0,8437115.0,188284.31,0.0,19181.213,4236191.0,2679380.5,14959.512,0.0,13983.895,1139206.4,151290.81,0.0,8442478.0,-5363.0,-0.06,15,2000,1,2000-01-15,782445.0,0.0,6507360.5,424880.66,3622.323,495575.75,0.0,0.0,8213884.0,175268.36,0.0,4267815.0,2620890.2,27668.078,0.0,14040.089,1109115.2,8214797.0,-913.0,-0.01,15,2000,1,2000-01-15
2000-02-15,493635.38,0.0,0.0,6503074.0,4202693.0,276614.06,4413122.0,0.0,0.0,1871.0139,0.0,15891008.0,7234766.0,0.0,19268.957,4284917.0,2843647.0,8793.636,0.0,3895.0103,1308928.2,150812.06,0.0,15855028.0,35980.0,0.195,15,2000,2,2000-02-15,504520.88,0.0,6481338.0,4361141.0,14783.186,4381026.5,0.0,0.0,15742810.0,7309970.0,0.0,4320353.0,2773821.5,30512.148,0.0,3967.249,1280402.8,15719026.0,23784.0,0.13000001,15,2000,2,2000-02-15
2000-03-15,651275.44,0.0,0.0,6478222.5,3646215.2,244580.89,5534190.5,0.0,0.0,1949.7144,0.0,16556434.0,6918046.0,0.0,19318.506,4320770.0,3612132.0,11115.966,0.0,1911.0425,1512650.2,150272.53,0.0,16546216.0,10218.0,0.06,15,2000,3,2000-03-15,663118.4,0.0,6458449.5,4505407.0,13182.207,5640951.5,0.0,0.0,17281108.0,7847579.5,0.0,4357427.5,3515113.0,31775.148,0.0,1976.9141,1508604.9,17262476.0,18632.0,0.11,15,2000,3,2000-03-15
2000-04-15,1600514.5,0.0,0.0,6522679.5,468684.66,198270.11,1563351.6,0.0,0.0,1481.4148,0.0,10354982.0,872446.25,0.0,19336.605,4281114.5,3507246.0,30102.89,0.0,59118.504,1372979.0,211249.97,0.0,10353595.0,1387.0,0.01,15,2000,4,2000-04-15,1641371.0,0.0,6483126.0,444740.75,1782.8339,1567142.1,0.0,0.0,10138163.0,879211.4,0.0,4322015.0,3477439.8,43192.816,0.0,59966.844,1346069.9,10127896.0,10267.0,0.1,15,2000,4,2000-04-15
2000-05-15,1330958.8,0.0,0.0,6536167.0,473977.66,189202.27,974491.3,0.0,0.0,1488.7378,0.0,9506286.0,406871.1,0.0,23002.562,4254763.5,3139189.5,21596.479,0.0,174463.69,1283774.6,204820.17,13.3745,9508494.0,-2208.0,-0.02,15,2000,5,2000-05-15,1325851.5,0.0,6496558.0,450403.2,3014.7148,1050951.5,0.0,0.0,9326778.0,477571.5,0.0,4293902.5,3086531.0,36493.62,0.0,175812.98,1257245.2,9327557.0,-779.0,-0.01,15,2000,5,2000-05-15
2000-06-15,1558399.5,0.0,0.0,6548976.0,467159.62,187272.75,705315.0,0.0,0.0,1450.8503,0.0,9468574.0,194531.06,0.0,32172.97,4237685.0,2925705.0,16287.718,0.0,534897.7,1211544.1,213940.2,104511.375,9471274.0,-2700.0,-0.03,15,2000,6,2000-06-15,1480959.4,0.0,6506163.5,427814.4,3481.6887,712272.2,0.0,0.0,9130691.0,198500.95,0.0,4280373.0,2872613.0,31128.912,0.0,560493.25,1190416.2,9133525.0,-2834.0,-0.03,15,2000,6,2000-06-15
2000-07-15,1635422.1,0.0,0.0,6566109.5,465563.75,180026.11,567818.1,0.0,0.0,1433.4481,0.0,9416372.0,111340.75,0.0,40299.867,4224209.5,2723298.5,13777.164,0.0,787161.75,1143024.9,264743.34,130773.65,9438629.0,-22257.0,-0.24,15,2000,7,2000-07-15,1535860.5,0.0,6515574.5,404305.84,3637.0435,572385.5,0.0,0.0,9031764.0,116786.766,0.0,4268029.5,2685560.5,27037.893,0.0,813421.1,1123693.5,9034530.0,-2766.0,-0.03,15,2000,7,2000-07-15
2000-08-15,1398677.2,0.0,0.0,6577421.5,466885.06,181270.95,506487.9,0.0,0.0,1439.0996,0.0,9132182.0,84734.35,0.0,45648.84,4214368.5,2580627.5,12227.602,0.0,743111.9,1091470.9,271148.38,117881.78,9161219.0,-29037.0,-0.32,15,2000,8,2000-08-15,1336949.1,0.0,6523596.0,399277.66,3671.875,507711.12,0.0,0.0,8771206.0,90627.47,0.0,4258503.0,2563635.5,24877.207,0.0,769116.9,1068992.6,8775753.0,-4547.0,-0.05,15,2000,8,2000-08-15
2000-09-15,1038861.2,0.0,0.0,6573172.5,458636.4,181488.97,461912.47,0.0,0.0,1409.4589,0.0,8715480.0,93023.336,0.0,45681.59,4211603.5,2539931.2,14733.865,0.0,384988.16,1072721.4,273556.56,109855.34,8746095.0,-30615.0,-0.35,15,2000,9,2000-09-15,973985.3,0.0,6519102.5,390890.2,4019.6123,461681.94,0.0,0.0,8349679.5,104406.88,0.0,4255500.5,2520337.8,22551.74,0.0,403037.06,1049412.4,8355246.0,-5566.5,-0.07,15,2000,9,2000-09-15
2000-10-15,1021336.0,0.0,0.0,6571111.5,460835.75,179905.14,424035.56,0.0,0.0,1410.7747,0.0,8658635.0,50104.742,0.0,41245.684,4209027.0,2504056.5,15144.879,0.0,439616.62,1059266.4,252083.39,107645.19,8678190.0,-19555.0,-0.23,15,2000,10,2000-10-15,842089.44,0.0,6519359.0,755826.0,3845.8643,721080.5,0.0,0.0,8842201.0,755611.5,0.0,4256254.5,2503420.5,21136.154,0.0,234066.03,1044027.1,8814516.0,27685.0,0.29,15,2000,10,2000-10-15
2000-11-15,953417.7,0.0,0.0,6557205.0,622891.5,176079.53,677489.8,0.0,0.0,1460.6768,0.0,8988544.0,649913.6,0.0,32762.285,4217832.0,2773463.2,11504.486,0.0,13040.982,1085210.9,208597.14,0.0,8992324.0,-3780.0,-0.04,15,2000,11,2000-11-15,968952.0,0.0,6517008.0,602399.06,2111.525,657484.4,0.0,0.0,8747955.0,626897.2,0.0,4258624.5,2770053.2,25309.127,0.0,13170.685,1056286.1,8750341.0,-2386.0,-0.03,15,2000,11,2000-11-15
2000-12-15,721167.3,0.0,0.0,6547530.5,663311.8,164246.95,467475.62,0.0,0.0,1452.1816,0.0,8565185.0,401780.78,0.0,22657.945,4225963.0,2626708.5,6798.995,0.0,6065.409,1098955.0,159237.73,0.0,8548168.0,17017.0,0.2,15,2000,12,2000-12-15,763911.9,0.0,6516051.0,655347.06,4768.5796,466430.56,0.0,0.0,8406509.0,419008.25,0.0,4260589.0,2624580.2,18448.488,0.0,6125.581,1070077.9,8398829.0,7680.0,0.09,15,2000,12,2000-12-15
2001-01-15,679912.8,0.0,0.0,6539520.5,461340.12,160009.38,409638.0,0.0,0.0,1451.5715,0.0,8251872.5,133714.19,0.0,19021.727,4230296.0,2574677.0,12610.43,0.0,32586.213,1104898.1,150495.25,0.0,8258299.0,-6426.5,-0.08,15,2001,1,2001-01-15,708574.2,0.0,6508152.5,421200.0,3804.465,405424.34,0.0,0.0,8047155.5,123445.195,0.0,4262172.0,2538948.8,20773.32,0.0,33010.145,1075116.9,8053466.5,-6311.0,-0.08,15,2001,1,2001-01-15
2001-02-15,758352.06,0.0,0.0,6537899.5,853560.3,170685.58,1461739.0,0.0,0.0,1501.4847,0.0,9783737.0,1240011.5,0.0,19071.465,4247142.5,2933128.5,20610.287,0.0,7022.4443,1147657.4,169400.62,0.0,9784044.0,-307.0,0.0,15,2001,2,2001-02-15,767383.4,0.0,6506691.0,846312.06,2210.2168,1468898.0,0.0,0.0,9591494.0,1254886.2,0.0,4282351.0,2892025.8,41295.42,0.0,7255.9087,1115182.2,9592996.0,-1502.0,-0.02,15,2001,2,2001-02-15
2001-03-15,1644842.4,0.0,0.0,6507610.0,1096483.6,254208.56,3635639.0,0.0,0.0,1621.878,0.0,13140406.0,3244384.8,0.0,19171.898,4285889.5,4091778.8,42574.297,0.0,13932.852,1278726.0,157538.61,0.0,13133997.0,6409.0,0.05,15,2001,3,2001-03-15,1594192.6,0.0,6484136.0,1111231.6,644.8395,3540603.2,0.0,0.0,12730808.0,3065068.0,0.0,4323114.0,3991211.5,76830.195,0.0,14309.463,1246139.4,12716672.0,14136.0,0.11,15,2001,3,2001-03-15
2001-04-15,1237535.6,0.0,0.0,6525096.5,472798.38,184279.45,1000141.56,0.0,0.0,1485.9315,0.0,9421338.0,522670.3,0.0,19156.283,4263536.5,3117261.2,21302.932,0.0,73994.1,1239102.4,164629.64,0.0,9421653.0,-315.0,0.0,15,2001,4,2001-04-15,1231869.5,0.0,6493623.5,456958.47,2408.9282,987805.6,0.0,0.0,9172666.0,486078.34,0.0,4298524.0,3065469.5,39506.305,0.0,74733.39,1209297.8,9173610.0,-944.0,-0.01,15,2001,4,2001-04-15
2001-05-15,1141709.2,0.0,0.0,6540368.0,493330.3,195805.47,635249.5,0.0,0.0,1465.2318,0.0,9007927.0,204727.42,0.0,22768.674,4242990.0,2810531.0,14364.032,0.0,309254.75,1176363.9,191177.55,0.0,8972178.0,35749.0,0.4,15,2001,5,2001-05-15,1163343.1,0.0,6502968.5,429026.53,3258.7896,630148.44,0.0,0.0,8728745.0,190213.97,0.0,4280878.5,2775788.0,32096.152,0.0,307043.12,1146036.2,8732056.0,-3311.0,-0.04,15,2001,5,2001-05-15
2001-06-15,1560561.0,0.0,0.0,6571465.5,472714.03,201312.9,492654.44,0.0,0.0,1429.7148,0.0,9300138.0,106605.7,0.0,35917.777,4218537.5,2594286.5,9900.183,0.0,870929.5,1086702.8,264980.3,132659.75,9320520.0,-20382.5,-0.22,15,2001,6,2001-06-15,1636108.2,0.0,6519375.0,407009.25,3512.6316,481125.97,0.0,0.0,9047131.0,82672.164,0.0,4264661.5,2583224.0,27292.887,0.0,1021532.0,1073776.9,9053159.0,-6028.0,-0.07,15,2001,6,2001-06-15
2001-07-15,1204829.5,0.0,0.0,6574588.0,496054.12,188196.47,414112.47,0.0,0.0,1404.25,0.0,8879184.0,71510.875,0.0,39870.715,4213722.0,2587684.5,11993.365,0.0,531969.2,1060800.4,279021.06,115708.414,8912280.0,-33096.0,-0.37,15,2001,7,2001-07-15,1130010.9,0.0,6521916.5,447041.84,3162.4255,414261.5,0.0,0.0,8516394.0,72269.555,0.0,4258349.5,2552816.0,25104.016,0.0,572972.25,1036595.3,8518106.0,-1712.0,-0.02,15,2001,7,2001-07-15
2001-08-15,1087506.5,0.0,0.0,6578947.5,475661.53,186668.89,364385.03,0.0,0.0,1394.9204,0.0,8694565.0,41495.22,0.0,44979.996,4209144.0,2471283.2,16673.295,0.0,525742.8,1028239.9,277914.4,111637.016,8727110.0,-32545.0,-0.37,15,2001,8,2001-08-15,1014111.06,0.0,6524212.5,389039.12,3910.1785,364426.0,0.0,0.0,8295698.5,45265.926,0.0,4252738.5,2439536.2,21199.07,0.0,541620.44,1005201.25,8305562.0,-9863.5,-0.12,15,2001,8,2001-08-15
2001-09-15,956066.0,0.0,0.0,6575692.5,467546.5,181321.11,334532.44,0.0,0.0,1381.1229,0.0,8516540.0,53382.688,0.0,42705.367,4206579.5,2432058.0,22072.293,0.0,401872.22,1009225.8,264162.8,108387.06,8540446.0,-23906.0,-0.28,15,2001,9,2001-09-15,892644.0,0.0,6524047.5,392141.28,3828.1487,339025.84,0.0,0.0,8151687.0,43556.92,0.0,4249735.5,2392393.2,19928.86,0.0,455614.28,988662.4,8149892.0,1795.0,0.02,15,2001,9,2001-09-15
2001-10-15,886183.2,0.0,0.0,6572206.0,476667.72,179839.64,325606.44,0.0,0.0,1383.4224,0.0,8441885.0,61311.906,0.0,40454.234,4205494.5,2394048.2,18796.947,0.0,376514.44,1009818.6,252694.88,102566.22,8461700.0,-19815.0,-0.23,15,2001,10,2001-10-15,825023.3,0.0,6522456.5,411602.88,3859.257,322140.6,0.0,0.0,8085083.0,39102.17,0.0,4249671.0,2379896.5,18990.004,0.0,409953.88,986557.06,8084170.5,912.5,0.01,15,2001,10,2001-10-15
2001-11-15,675726.3,0.0,0.0,6546476.0,2300828.5,190999.12,1278040.2,0.0,0.0,1521.6337,0.0,10993592.0,3096387.8,0.0,24738.38,4226012.0,2256726.2,10752.949,0.0,13222.615,1050448.4,174135.22,726.01605,10853149.0,140443.0,1.15,15,2001,11,2001-11-15,738791.6,0.0,6512403.0,1987498.2,14093.067,1336052.6,0.0,0.0,10588839.0,2770937.5,0.0,4266778.5,2385054.0,21404.838,0.0,12090.19,1028547.6,10484813.0,104026.3,0.89400005,15,2001,11,2001-11-15
2001-12-15,1127161.6,0.0,0.0,6520842.5,4546325.0,224365.6,3684678.2,0.0,0.0,1700.9747,0.0,16105074.0,7565206.0,0.0,20539.375,4258723.0,2785975.2,15675.406,0.0,1565.242,1131694.5,150794.97,0.0,15930174.0,174900.5,0.895,15,2001,12,2001-12-15,992150.5,0.0,6495393.0,4550835.0,23395.61,3571194.0,0.0,0.0,15632968.0,7411554.5,0.0,4296090.0,2719377.8,36572.062,0.0,1546.4928,1104829.5,15569970.0,62997.0,0.33499998,15,2001,12,2001-12-15
