date,STORAGE_IN,CONSTANT_HEAD_IN,WELLS_IN,HEAD_DEP_BOUNDS_IN,STREAM_LEAKAGE_IN,LAKE__SEEPAGE_IN,UZF_RECHARGE_IN,GW_ET_IN,SURFACE_LEAKAGE_IN,MNW2_IN,AG_WELLS_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,WELLS_OUT,HEAD_DEP_BOUNDS_OUT,STREAM_LEAKAGE_OUT,LAKE__SEEPAGE_OUT,UZF_RECHARGE_OUT,GW_ET_OUT,SURFACE_LEAKAGE_OUT,MNW2_OUT,AG_WELLS_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY
2006-05-01,1945350.8,0.0,0.0,6495080.0,488529.97,158170.55,2870413.2,0.0,0.0,1559.4491,0.0,11959104.0,1745179.0,0.0,23352.523,4317699.5,4043651.5,53992.316,0.0,68200.18,1536845.0,155205.27,0.0,11944124.0,14980.0,0.13
2006-06-01,1944570.6,0.0,0.0,6540398.0,426209.06,187573.89,1671600.5,0.0,0.0,1477.6409,0.0,10771830.0,942289.8,0.0,32890.766,4259168.0,3279068.8,30580.932,0.0,528218.1,1369900.1,249412.86,90488.43,10782017.0,-10187.0,-0.09
2006-07-01,1916855.4,0.0,0.0,6559993.0,453286.94,181324.95,1247807.0,0.0,0.0,1451.0343,0.0,10360718.0,642589.3,0.0,41478.895,4235045.5,2924098.8,23988.42,0.0,879579.4,1248295.8,252350.56,130177.55,10377605.0,-16887.0,-0.16
2006-08-01,1457730.8,0.0,0.0,6576309.0,451780.6,181774.56,979314.06,0.0,0.0,1426.199,0.0,9648336.0,459674.75,0.0,47040.29,4221732.0,2739305.2,20280.465,0.0,616127.0,1172721.5,288612.84,120130.46,9685624.0,-37288.0,-0.39
2006-09-01,1306516.5,0.0,0.0,6575727.5,446498.97,179957.67,797374.0,0.0,0.0,1408.7218,0.0,9307484.0,294059.6,0.0,47105.535,4215063.5,2641866.5,17710.219,0.0,602973.8,1133796.6,271457.8,115470.78,9339505.0,-32021.0,-0.34
2006-10-01,1044411.3,0.0,0.0,6566412.5,442150.12,177865.2,672365.25,0.0,0.0,1389.4757,0.0,8904593.0,278135.66,0.0,42420.25,4212397.5,2598071.8,15560.8,0.0,307783.38,1115978.2,247799.16,104948.93,8923096.0,-18503.0,-0.21
2006-11-01,878777.0,0.0,0.0,6562857.5,446885.6,178989.34,576234.06,0.0,0.0,1414.2944,0.0,8645158.0,261311.9,0.0,33561.207,4215973.0,2588468.2,12685.865,0.0,199443.81,1112352.4,238200.75,5173.542,8667171.0,-22013.0,-0.25
2006-12-01,849858.4,0.0,0.0,6548457.0,490074.28,167230.16,573955.56,0.0,0.0,1428.4252,0.0,8631004.0,339545.53,0.0,23218.645,4226665.0,2696112.2,15097.707,0.0,24487.744,1128599.9,176975.08,0.0,8630701.0,303.0,0.0
2006-12-27,579312.75,0.0,0.0,6528937.5,4921661.5,246457.2,2118604.2,0.0,0.0,1721.1414,0.0,14396694.0,6460908.5,0.0,19511.865,4251745.0,2299313.2,5265.047,0.0,973.0953,1177675.6,158052.64,0.0,14373446.0,23248.0,0.16
2007-01-01,1048021.4,0.0,0.0,6527261.5,793621.94,149419.55,1725782.0,0.0,0.0,1493.1771,0.0,10245600.0,1440606.2,0.0,19517.2,4259814.0,3145965.5,26589.447,0.0,5246.3594,1188142.9,158174.39,0.0,10244055.0,1545.0,0.02
2007-02-01,834112.9,0.0,0.0,6537416.0,470747.97,173218.88,658959.2,0.0,0.0,1430.285,0.0,8675885.0,244532.64,0.0,19542.012,4244486.0,2778444.0,16476.547,0.0,10355.0625,1182370.8,179687.27,0.0,8675894.0,-9.0,-0.0
2007-02-10,567783.06,0.0,0.0,6525674.5,5857069.5,252835.55,2233721.8,0.0,0.0,1829.4414,0.0,15438914.0,7612906.5,0.0,19540.924,4252978.0,2140457.5,3466.8447,0.0,1033.5168,1208619.4,166960.31,0.0,15405964.0,32950.0,0.21
2007-02-11,656397.44,0.0,0.0,6516621.5,7083669.5,314085.9,4153646.8,0.0,0.0,1995.5385,0.0,18726416.0,10628631.0,0.0,19542.13,4261667.0,2208978.5,2648.0916,0.0,1360.7267,1255677.4,167244.78,0.0,18545748.0,180668.0,0.97
2007-03-01,675085.2,0.0,0.0,6511969.5,1825957.4,218133.73,3357898.8,0.0,0.0,1748.7247,0.0,12590794.0,3358454.2,0.0,19561.902,4280665.0,3426117.8,22528.836,0.0,713.3914,1289630.2,167070.05,0.0,12564741.0,26053.0,0.21
2007-04-01,1167917.0,0.0,0.0,6528760.5,449000.3,173356.89,841089.8,0.0,0.0,1468.7092,0.0,9161594.0,341358.06,0.0,19555.213,4258894.0,3015686.2,17549.014,0.0,104391.53,1231448.8,173131.3,0.0,9162014.0,-420.0,-0.0
2007-05-01,1107179.8,0.0,0.0,6542604.0,469586.34,186376.19,629940.2,0.0,0.0,1440.7993,0.0,8937128.0,172779.34,0.0,23268.592,4241441.0,2875901.8,16291.339,0.0,201851.34,1187901.2,219481.78,0.0,8938917.0,-1789.0,-0.02
2007-06-01,1412084.6,0.0,0.0,6554113.5,444772.66,186913.28,488013.44,0.0,0.0,1397.0156,0.0,9087294.0,86670.69,0.0,32593.127,4227714.0,2666668.2,12566.962,0.0,588100.75,1131848.9,230859.2,119846.586,9096869.0,-9575.0,-0.11
2007-07-01,1266385.2,0.0,0.0,6569449.5,485337.9,182003.48,414512.66,0.0,0.0,1400.1465,0.0,8919089.0,75224.67,0.0,40828.633,4215722.5,2540446.8,13792.075,0.0,589736.94,1076901.8,255015.33,129945.484,8937614.0,-18525.0,-0.21
2007-07-15,1206340.4,0.0,0.0,6574331.5,479876.12,181138.53,398014.03,0.0,0.0,1407.0901,0.0,8841108.0,49662.69,0.0,46254.617,4212436.5,2512617.8,15384.474,0.0,589548.06,1059374.5,261829.53,112590.27,8859699.0,-18591.0,-0.21
2007-08-01,1186824.9,0.0,0.0,6576032.0,463001.84,180153.75,368856.28,0.0,0.0,1393.5067,0.0,8776263.0,37371.54,0.0,46021.234,4210235.5,2491154.0,15988.347,0.0,584326.44,1042033.06,261691.88,111861.37,8800684.0,-24421.0,-0.28
2007-09-01,1063379.1,0.0,0.0,6571217.0,459630.12,178375.3,345994.3,0.0,0.0,1385.1179,0.0,8619981.0,39887.66,0.0,45764.59,4205814.5,2421022.8,13934.323,0.0,531208.0,1021386.0,236955.03,111027.086,8627001.0,-7020.0,-0.08
2007-10-01,825536.2,0.0,0.0,6564946.0,461473.5,179327.06,506791.25,0.0,0.0,1365.3674,0.0,8539439.0,251432.97,0.0,41250.918,4205830.5,2409816.0,14704.853,0.0,260809.11,1026276.06,233198.45,101151.21,8544470.0,-5031.0,-0.06
2007-11-01,692302.6,0.0,0.0,6550011.0,510913.78,170487.6,362272.44,0.0,0.0,1409.2751,0.0,8287397.0,235305.62,0.0,32780.08,4220194.0,2450024.8,14938.39,0.0,91638.99,1054815.1,187305.4,681.8115,8287684.0,-287.0,-0.0
2007-12-01,653442.44,0.0,0.0,6548531.0,564828.1,184571.11,327901.9,0.0,0.0,1412.6045,0.0,8280687.0,117088.28,0.0,22630.035,4220406.0,2461378.8,16870.936,0.0,75490.875,1055023.5,179071.9,28.6593,8147989.0,132698.0,1.62
2007-12-07,583324.25,0.0,0.0,6551654.5,966830.4,171620.89,428863.3,0.0,0.0,1453.233,0.0,8703747.0,786137.3,0.0,18996.639,4223534.5,2423909.5,13983.706,0.0,3923.822,1062452.0,171075.6,0.0,8704014.0,-267.0,-0.0
2007-12-19,616791.6,0.0,0.0,6546293.0,3287084.8,231430.47,1539933.6,0.0,0.0,1672.8192,0.0,12223206.0,4425614.0,0.0,19019.807,4226969.5,2150901.0,11480.224,0.0,593.1723,1076021.8,171481.61,0.0,12082082.0,141124.0,1.16
2007-12-20,704831.5,0.0,0.0,6547316.0,1410561.1,187316.73,1387071.6,0.0,0.0,1547.6426,0.0,10238646.0,2141301.8,0.0,19021.254,4227958.0,2564114.2,11852.575,0.0,562.2267,1083495.9,171407.4,0.0,10219713.0,18933.0,0.19
2008-01-01,641902.7,0.0,0.0,6542320.0,790280.06,164312.05,1019412.9,0.0,0.0,1445.1263,0.0,9159672.0,838018.8,0.0,19035.178,4238968.0,2754268.8,21862.44,0.0,2807.5977,1107453.8,171740.9,0.0,9154156.0,5516.0,0.06
2008-01-05,1106930.9,0.0,0.0,6515603.0,11903928.0,471769.56,3953716.0,0.0,0.0,2313.1846,0.0,23954262.0,15684284.0,0.0,19073.658,4246553.0,1866434.2,5188.634,0.0,797.2365,1229081.5,152525.72,0.0,23203940.0,750322.0,3.18
2008-01-06,1532522.6,0.0,0.0,6523406.5,2841581.5,233594.98,4595010.5,0.0,0.0,1733.5087,0.0,15727850.0,6624890.0,0.0,19080.31,4249694.0,3446007.5,18248.268,0.0,391.6068,1161899.9,152213.89,0.0,15672426.0,55424.0,0.35
2008-02-01,324175.6,0.0,0.0,6496231.0,3850602.5,287131.1,4498620.5,0.0,0.0,1768.9,0.0,15458529.0,6824098.5,0.0,19204.062,4295561.0,2842848.5,11482.157,0.0,561.7281,1303859.6,153450.47,0.0,15451066.0,7463.0,0.05
2008-03-01,1015395.7,0.0,0.0,6510353.0,847986.9,171755.22,2034197.2,0.0,0.0,1504.7583,0.0,10581193.0,1200850.8,0.0,19251.537,4283485.0,3543367.5,30191.416,0.0,17644.229,1302332.4,152153.48,0.0,10549274.0,31919.0,0.3
2008-04-01,1023026.75,0.0,0.0,6531223.5,475094.4,174462.4,900238.56,0.0,0.0,1458.5288,0.0,9105505.0,390838.94,0.0,19260.895,4257657.5,2960321.8,23724.994,0.0,50226.105,1222050.2,180452.66,0.0,9104533.0,972.0,0.01
2008-05-01,1111460.5,0.0,0.0,6546728.5,464453.94,176094.34,643625.44,0.0,0.0,1443.657,0.0,8943807.0,206088.62,0.0,22926.057,4238007.5,2756834.8,18441.451,0.0,336477.5,1159072.9,209583.53,775.1478,8948208.0,-4401.0,-0.05
2008-06-01,1317110.2,0.0,0.0,6554579.5,466863.0,168867.44,531793.1,0.0,0.0,1408.5646,0.0,9040622.0,116928.84,0.0,32137.457,4226857.5,2597815.2,18676.523,0.0,616776.6,1101756.1,198703.14,131417.48,9041068.0,-446.0,-0.0
2008-07-01,1149837.5,0.0,0.0,6572569.5,462236.62,178943.7,465423.75,0.0,0.0,1394.1316,0.0,8830405.0,83470.625,0.0,40309.715,4213098.0,2504103.8,18911.3,0.0,548351.3,1056080.9,258204.14,131101.52,8853632.0,-23227.0,-0.26
2008-08-01,1014976.06,0.0,0.0,6571724.5,450647.25,177999.16,498838.03,0.0,0.0,1392.748,0.0,8715578.0,140902.98,0.0,45588.938,4206921.0,2431584.8,15976.89,0.0,500013.78,1025815.75,244898.1,114576.586,8726280.0,-10702.0,-0.12
2008-09-01,893974.7,0.0,0.0,6569245.5,466153.2,177716.62,401752.88,0.0,0.0,1389.8214,0.0,8510232.0,115461.86,0.0,45635.586,4204628.5,2382061.5,16616.432,0.0,402793.5,1010135.56,222882.84,112039.02,8512255.0,-2023.0,-0.02
2008-09-28,829530.8,0.0,0.0,6571473.0,447561.4,179272.84,380909.94,0.0,0.0,1380.7185,0.0,8410129.0,64774.637,0.0,41030.973,4204122.5,2380216.0,19623.725,0.0,357013.44,1008435.06,245645.2,106442.96,8427304.0,-17175.0,-0.2
2008-10-01,826464.9,0.0,0.0,6569577.5,428703.2,178278.83,379421.88,0.0,0.0,1365.7465,0.0,8383812.0,74586.01,0.0,40999.47,4203736.0,2403604.2,19772.877,0.0,300356.34,1009312.3,245606.23,104697.29,8402671.0,-18859.0,-0.22
2008-11-01,555478.06,0.0,0.0,6553478.5,867474.56,178242.14,389149.78,0.0,0.0,1433.1846,0.0,8545256.0,718424.1,0.0,32485.844,4212587.0,2292491.2,18148.604,0.0,49380.008,1023027.6,192138.23,1059.4823,8539741.0,5515.0,0.06
2008-12-01,586831.4,0.0,0.0,6541032.5,438954.4,156094.94,393346.66,0.0,0.0,1423.0146,0.0,8117683.0,155527.56,0.0,22513.24,4223367.5,2442785.0,15091.329,0.0,54888.203,1050960.0,153519.66,0.116,8118652.5,-969.5,-0.01
2009-01-01,591359.9,0.0,0.0,6538463.0,619871.3,153532.53,670835.56,0.0,0.0,1445.7792,0.0,8575509.0,454354.34,0.0,18954.729,4236196.0,2615459.8,17830.488,0.0,4735.209,1079312.8,146768.12,0.0,8573611.0,1898.0,0.02
2009-02-01,557929.94,0.0,0.0,6536046.0,463213.2,158552.66,427466.62,0.0,0.0,1426.5498,0.0,8144634.5,121911.68,0.0,19024.752,4232554.0,2498818.2,19944.936,0.0,23715.695,1080801.5,146601.7,0.0,8143372.5,1262.0,0.02
2009-02-18,374290.78,0.0,0.0,6527632.0,4724659.5,236532.53,4052184.8,0.0,0.0,1677.8231,0.0,15916978.0,8043724.0,0.0,19036.062,4251448.5,2243879.5,16031.564,0.0,745.7199,1144048.0,171100.42,0.0,15890014.0,26964.0,0.17
2009-03-01,1121298.5,0.0,0.0,6516562.0,1204067.2,213118.55,2924982.2,0.0,0.0,1573.6027,0.0,11981603.0,2759824.0,0.0,19144.9,4275934.0,3505313.0,33681.133,0.0,14680.795,1185536.9,171561.16,0.0,11965676.0,15927.0,0.13
2009-04-01,1062064.5,0.0,0.0,6521734.5,514332.53,178055.52,992436.4,0.0,0.0,1488.7584,0.0,9270112.0,573654.3,0.0,19158.809,4264614.0,3003231.5,16412.021,0.0,40573.492,1191419.8,148027.67,0.0,9257092.0,13020.0,0.14
2009-05-01,1038096.7,0.0,0.0,6542282.5,439389.8,192969.73,594461.2,0.0,0.0,1442.7941,0.0,8808643.0,201225.47,0.0,22807.383,4240034.0,2715847.8,13286.041,0.0,278129.38,1125852.6,212709.94,189.9791,8810083.0,-1440.0,-0.02
2009-06-01,1200282.4,0.0,0.0,6546998.5,450031.25,187321.06,491473.9,0.0,0.0,1417.997,0.0,8877525.0,116874.484,0.0,31954.586,4232338.0,2624198.2,12276.512,0.0,463375.88,1092944.9,197038.45,108960.85,8879961.0,-2436.0,-0.03
2009-06-28,1328677.6,0.0,0.0,6563363.5,471327.72,191867.42,418134.38,0.0,0.0,1418.8995,0.0,8974789.0,74353.02,0.0,40024.816,4218791.5,2488781.2,10657.554,0.0,742498.3,1048389.6,220104.75,132151.89,8975754.0,-965.0,-0.01
2009-07-01,1224735.1,0.0,0.0,6561633.5,449398.75,190712.48,407948.72,0.0,0.0,1413.194,0.0,8835841.0,60162.77,0.0,39984.434,4217444.0,2500651.5,11119.939,0.0,616028.75,1044097.56,220054.92,130452.43,8839996.0,-4155.0,-0.05
2009-08-01,962159.0,0.0,0.0,6562280.5,448512.56,171149.36,376120.2,0.0,0.0,1401.0065,0.0,8521623.0,44490.098,0.0,45018.645,4213695.0,2422855.8,11834.429,0.0,455742.12,1011321.9,205826.67,112462.03,8523246.0,-1623.0,-0.02
2009-08-17,923078.0,0.0,0.0,6567711.5,448794.25,180513.3,355039.38,0.0,0.0,1389.9761,0.0,8476527.0,40342.64,0.0,45003.84,4207816.5,2390289.2,11342.838,0.0,451157.3,1001110.06,220602.36,110801.48,8478466.0,-1939.0,-0.02
2009-09-01,823086.56,0.0,0.0,6566605.5,452247.8,179157.86,348590.66,0.0,0.0,1382.7627,0.0,8371071.5,67591.87,0.0,44831.42,4206652.0,2374602.5,12252.304,0.0,342977.2,996032.7,220483.55,109780.66,8375204.0,-4132.5,-0.05
2009-09-07,792167.1,0.0,0.0,6565033.5,451913.66,173485.3,344036.88,0.0,0.0,1375.3972,0.0,8328012.0,68757.84,0.0,40515.617,4206766.5,2368400.8,12205.109,0.0,320984.97,995518.3,205331.56,108797.81,8327279.0,733.0,0.01
2009-10-01,719649.4,0.0,0.0,6560632.5,441769.56,173230.17,328951.44,0.0,0.0,1370.3877,0.0,8225603.5,94962.71,0.0,40410.92,4206472.5,2346401.2,11089.972,0.0,224089.02,993132.8,205536.08,104624.81,8226720.0,-1116.5,-0.01
2009-10-14,522809.4,0.0,0.0,6547290.5,3566192.2,219817.78,1135144.4,0.0,0.0,1544.925,0.0,11992799.0,4566612.5,0.0,32092.512,4217218.5,1993373.8,9059.115,0.0,7774.3975,1000875.9,149413.45,0.0,11976420.0,16379.0,0.14
2009-11-01,592511.25,0.0,0.0,6540872.0,451715.44,150967.84,402980.25,0.0,0.0,1408.3174,0.0,8140455.5,210989.11,0.0,32136.338,4221538.5,2415190.2,12345.332,0.0,80617.3,1024068.9,149574.1,805.3212,8147265.5,-6810.0,-0.08
2009-12-01,549952.75,0.0,0.0,6546401.5,467759.34,168599.8,345405.4,0.0,0.0,1403.2445,0.0,8079522.0,143603.0,0.0,22248.3,4222062.5,2444792.5,15027.633,0.0,33905.742,1032950.5,169373.34,0.092896,8083963.5,-4441.5,-0.05
2010-01-01,484141.97,0.0,0.0,6543158.5,672724.3,161182.56,660631.7,0.0,0.0,1443.904,0.0,8523283.0,477418.72,0.0,18741.105,4233211.0,2554441.5,14975.071,0.0,1213.5507,1060949.1,151439.17,0.0,8512389.0,10894.0,0.13
2010-01-19,400831.9,0.0,0.0,6524656.0,6772146.5,320156.25,2884283.5,0.0,0.0,1784.6598,0.0,16903858.0,9312513.0,0.0,18806.064,4246162.5,1960966.5,7024.683,0.0,620.7975,1115716.9,143261.7,0.0,16805072.0,98786.0,0.59
2010-01-20,419651.62,0.0,0.0,6516978.5,7109273.5,392857.66,4684735.0,0.0,0.0,1909.8978,0.0,19125406.0,11247122.0,0.0,18809.115,4253924.0,2080235.8,4076.0496,0.0,1099.7108,1162326.6,143455.86,0.0,18911048.0,214358.0,1.13
2010-01-21,353625.94,0.0,0.0,6506443.5,7944249.0,473194.84,6034050.0,0.0,0.0,2149.1038,0.0,21313714.0,13444532.0,0.0,18815.607,4266390.5,2103883.8,2266.1975,0.0,948.8905,1220929.2,143783.67,0.0,21201550.0,112164.0,0.53
2010-01-22,766466.5,0.0,0.0,6503897.0,3869659.2,365126.62,6295830.5,0.0,0.0,1825.267,0.0,17802806.0,9139778.0,0.0,18823.516,4277566.0,2956166.2,18861.143,0.0,335.0633,1190033.4,143542.38,0.0,17745106.0,57700.0,0.32
2010-01-23,1518734.2,0.0,0.0,6504870.5,2469378.0,327592.44,5926968.5,0.0,0.0,1798.6248,0.0,16749343.0,7266096.5,0.0,18900.008,4284402.5,3753916.2,71132.06,0.0,380.4663,1180234.1,143594.38,0.0,16718655.0,30688.0,0.18
2010-02-01,1394243.8,0.0,0.0,6496537.0,1197336.0,286183.5,3435107.0,0.0,0.0,1628.766,0.0,12811036.0,3216307.5,0.0,18966.07,4304704.5,3829966.8,35822.285,0.0,5711.751,1238847.0,143602.19,0.0,12793928.0,17108.0,0.13
2010-03-01,873831.56,0.0,0.0,6508406.5,1245525.0,221546.38,2760310.0,0.0,0.0,1590.6909,0.0,11611210.0,2152350.0,0.0,18996.152,4289294.5,3674445.5,22692.547,0.0,10237.137,1263873.1,157326.33,0.0,11589215.0,21995.0,0.19
2010-04-01,578249.44,0.0,0.0,6520803.0,1310496.5,208537.83,1780321.1,0.0,0.0,1594.0533,0.0,10400002.0,1813038.8,0.0,19018.912,4274565.0,2850336.5,15613.567,0.0,869.9641,1251582.1,170659.28,0.0,10395684.0,4318.0,0.04
2010-05-01,873250.56,0.0,0.0,6506597.0,782957.75,170549.02,1909596.5,0.0,0.0,1519.7092,0.0,10244470.0,1090980.0,0.0,22688.129,4286121.0,3379747.0,27557.414,0.0,26397.47,1267316.6,108947.984,0.0,10209755.0,34715.0,0.34
2010-06-01,933584.3,0.0,0.0,6529658.0,633094.3,179482.48,1237452.8,0.0,0.0,1487.3125,0.0,9514759.0,637179.8,0.0,31861.3,4258698.5,3124167.5,25111.883,0.0,64063.926,1210587.6,158449.36,7542.982,9517663.0,-2904.0,-0.03
2010-07-01,1402873.5,0.0,0.0,6552532.0,454897.34,201113.34,870423.75,0.0,0.0,1430.0713,0.0,9483270.0,359857.9,0.0,40170.21,4233976.0,2754044.0,15865.468,0.0,610719.7,1137906.6,218684.19,113454.14,9484678.0,-1408.0,-0.01
2010-08-01,1209731.0,0.0,0.0,6561907.0,457741.6,190571.64,731495.2,0.0,0.0,1422.1775,0.0,9152868.0,271720.22,0.0,45403.973,4219942.5,2593668.5,13385.064,0.0,586501.75,1079239.5,228635.19,119504.164,9158001.0,-5133.0,-0.06
2010-09-01,980994.8,0.0,0.0,6567578.0,452519.03,187151.4,645509.4,0.0,0.0,1403.513,0.0,8835157.0,212706.0,0.0,45446.008,4213856.0,2518008.0,12903.289,0.0,438335.2,1052074.4,239492.98,114160.984,8846983.0,-11826.0,-0.13
2010-10-01,850327.8,0.0,0.0,6564528.5,462792.38,182689.72,576069.1,0.0,0.0,1391.4744,0.0,8637799.0,177106.97,0.0,40922.73,4211452.0,2466910.0,14212.733,0.0,362352.16,1037887.3,218797.47,110928.29,8640569.0,-2770.0,-0.03
2010-10-26,1174883.6,0.0,0.0,6544528.5,1866890.9,181625.36,1782017.0,0.0,0.0,1534.0605,0.0,11551479.0,2994537.8,0.0,32557.676,4227579.5,2614398.0,15157.026,0.0,6356.815,1064902.9,188348.73,0.0,11143839.0,407640.0,3.59
2010-11-01,913013.8,0.0,0.0,6545085.0,727978.9,163112.17,1332781.5,0.0,0.0,1455.2365,0.0,9683427.0,1186656.8,0.0,32608.268,4234590.5,2933540.5,22960.592,0.0,3378.8342,1081117.2,188495.61,0.0,9683349.0,78.0,0.0
2010-11-19,717520.9,0.0,0.0,6538123.5,495353.75,154664.58,985779.0,0.0,0.0,1460.5626,0.0,8892903.0,616232.8,0.0,22632.502,4241357.5,2731211.5,24635.672,0.0,9628.998,1094258.0,151817.84,0.0,8891775.0,1128.0,0.01
2010-12-01,509294.2,0.0,0.0,6534624.5,814790.1,154721.0,1439456.4,0.0,0.0,1488.2596,0.0,9454374.0,1095625.2,0.0,22669.537,4247240.0,2791155.8,24303.625,0.0,4643.6807,1116860.2,152057.11,0.0,9454555.0,-181.0,-0.0
2011-01-01,1272636.1,0.0,0.0,6491979.5,1421839.8,196867.69,4719749.0,0.0,0.0,1741.2097,0.0,14104813.0,4232542.0,0.0,19174.54,4311952.5,4029939.5,53118.14,0.0,2490.8171,1287952.9,163508.66,0.0,14100679.0,4134.0,0.03
2011-02-01,860043.4,0.0,0.0,6509256.0,722524.75,158276.47,1563019.8,0.0,0.0,1491.845,0.0,9814612.0,838827.9,0.0,19240.582,4283065.5,3225623.5,22931.508,0.0,3152.6565,1262247.9,134008.6,0.0,9789099.0,25513.0,0.26
2011-03-01,652594.2,0.0,0.0,6507424.5,1030796.6,159376.22,2553987.0,0.0,0.0,1564.9103,0.0,10905743.0,1471109.6,0.0,19271.336,4289100.5,3615789.8,35068.36,0.0,5923.875,1300206.8,152747.12,0.0,10889217.0,16526.0,0.15
2011-04-01,1853834.6,0.0,0.0,6477357.5,943558.25,149009.45,5161724.5,0.0,0.0,1719.4526,0.0,14587203.0,3665442.5,0.0,19411.727,4338244.0,4797948.5,54949.836,0.0,34804.887,1506588.6,127671.74,0.0,14545062.0,42141.0,0.29
2011-05-01,1367014.4,0.0,0.0,6513517.0,481973.06,150684.66,1796505.0,0.0,0.0,1520.2993,0.0,10311214.0,1053174.9,0.0,23127.965,4283285.0,3328945.5,40356.22,0.0,86507.94,1341213.0,143393.86,0.0,10300005.0,11209.0,0.11
2011-05-12,1466826.9,0.0,0.0,6535081.5,433996.28,156906.27,1544143.0,0.0,0.0,1483.6653,0.0,10138438.0,880633.75,0.0,32500.918,4263213.5,3158289.2,40778.934,0.0,193698.69,1299049.1,207118.95,58538.406,10133821.0,4617.0,0.05
2011-06-01,864194.1,0.0,0.0,6539620.0,776391.0,176473.61,1320332.0,0.0,0.0,1483.504,0.0,9678494.0,856886.5,0.0,32562.414,4252164.0,3017975.5,26832.605,0.0,15894.619,1274476.5,205731.0,117.8703,9682641.0,-4147.0,-0.04
2011-07-01,1319610.6,0.0,0.0,6543866.5,523335.7,167423.11,1055394.6,0.0,0.0,1452.9896,0.0,9611084.0,508561.0,0.0,41088.816,4242840.0,3028880.8,20697.05,0.0,321379.44,1219978.1,190494.55,30998.42,9604919.0,6165.0,0.06
2011-08-01,1362925.4,0.0,0.0,6554452.5,447226.75,176211.2,828661.4,0.0,0.0,1428.0928,0.0,9370905.0,324583.06,0.0,46585.918,4225695.0,2716246.8,18807.8,0.0,561543.7,1147542.9,212992.4,116102.11,9370099.0,806.0,0.01
2011-09-01,1117809.5,0.0,0.0,6565959.5,459911.66,177040.02,685450.0,0.0,0.0,1412.9512,0.0,9007583.0,224648.9,0.0,46711.164,4216649.0,2598613.8,18460.623,0.0,454502.25,1103254.0,242269.19,116733.74,9021843.0,-14260.0,-0.16
2011-10-01,1028894.6,0.0,0.0,6560001.5,441438.5,174478.3,597112.4,0.0,0.0,1397.6816,0.0,8803323.0,177590.53,0.0,42048.96,4214635.0,2548246.0,15848.459,0.0,393130.1,1078593.2,221416.67,111625.84,8803135.0,188.0,0.0
2011-11-01,797363.56,0.0,0.0,6547153.5,478478.7,154342.58,540407.56,0.0,0.0,1449.9558,0.0,8519196.0,189737.08,0.0,33428.42,4227666.0,2578626.0,20213.215,0.0,202432.44,1096433.2,164731.11,1188.5779,8514456.0,4740.0,0.06
2011-12-01,711228.56,0.0,0.0,6544104.0,621541.9,162940.4,590565.06,0.0,0.0,1467.097,0.0,8631847.0,273104.25,0.0,23117.12,4230566.5,2667179.2,17631.686,0.0,11009.909,1118204.5,165911.75,0.0,8506725.0,125122.0,1.46
2012-01-01,660950.1,0.0,0.0,6541969.5,479526.22,161999.78,478480.4,0.0,0.0,1454.2528,0.0,8324380.5,186423.69,0.0,19379.068,4229367.5,2556099.2,19512.896,0.0,27015.51,1112231.1,166827.31,0.1272,8316856.0,7524.5,0.09
2012-01-22,897191.94,0.0,0.0,6534331.5,5195310.0,248584.89,1862372.5,0.0,0.0,1655.142,0.0,14739447.0,6582079.0,0.0,19428.344,4234853.5,2184147.8,12584.465,0.0,738.4174,1129315.6,153143.11,0.0,14316290.0,423157.0,2.91
2012-01-23,1186213.2,0.0,0.0,6536198.5,3634911.2,224114.88,2600263.5,0.0,0.0,1663.0778,0.0,14183365.0,5574387.5,0.0,19432.197,4237050.5,2900931.8,11826.436,0.0,461.0161,1136872.4,153242.48,0.0,14034203.0,149162.0,1.06
2012-01-24,598050.25,0.0,0.0,6523175.5,5963803.0,234313.81,3506027.0,0.0,0.0,1726.464,0.0,16827096.0,8862546.0,0.0,19434.506,4243307.5,2228180.8,13644.609,0.0,1164.8773,1164832.4,153403.47,0.0,16686514.0,140582.0,0.84
2012-02-01,853490.06,0.0,0.0,6532589.5,761877.3,153764.92,1392912.6,0.0,0.0,1494.354,0.0,9696129.0,1066851.1,0.0,19451.354,4249781.0,3014519.5,25289.463,0.0,6632.756,1162097.9,153336.62,0.0,9697960.0,-1831.0,-0.02
2012-03-01,461589.34,0.0,0.0,6534648.0,1899092.0,175589.33,939615.5,0.0,0.0,1520.5062,0.0,10012055.0,1945503.4,0.0,19443.664,4244866.0,2465640.2,15665.909,0.0,786.1309,1163995.2,156333.8,0.0,10012234.0,-179.0,-0.0
2012-04-01,313322.7,0.0,0.0,6507810.0,3070354.8,253744.17,3695613.8,0.0,0.0,1754.8896,0.0,13842600.0,5195730.5,0.0,19452.576,4279159.0,2884820.8,11908.759,0.0,1073.7261,1293226.6,148104.94,0.0,13833478.0,9122.0,0.07
2012-05-01,1176904.9,0.0,0.0,6522547.5,517842.56,178958.44,1208265.8,0.0,0.0,1498.868,0.0,9606018.0,606979.5,0.0,23140.43,4267571.0,3209854.8,18293.373,0.0,80079.9,1246665.2,150091.72,0.0,9602677.0,3341.0,0.03
