run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,BASFLO,GGFLO,HEADS,PMPCHG,HO_0,HO_1,HO_10,HO_100,HO_101,HO_102,HO_103,HO_104,HO_105,HO_106,HO_107,HO_108,HO_109,HO_11,HO_110,HO_111,HO_112,HO_113,HO_114,HO_115,HO_116,HO_117,HO_118,HO_119,HO_12,HO_120,HO_121,HO_122,HO_123,HO_124,HO_125,HO_126,HO_127,HO_128,HO_129,HO_13,HO_130,HO_131,HO_132,HO_133,HO_134,HO_135,HO_136,HO_137,HO_138,HO_139,HO_14,HO_140,HO_141,HO_142,HO_143,HO_144,HO_145,HO_146,HO_147,HO_148,HO_149,HO_15,HO_150,HO_151,HO_152,HO_153,HO_154,HO_155,HO_156,HO_157,HO_158,HO_159,HO_16,HO_160,HO_161,HO_162,HO_163,HO_164,HO_165,HO_166,HO_167,HO_168,HO_17,HO_18,HO_19,HO_2,HO_20,HO_21,HO_22,HO_23,HO_24,HO_25,HO_26,HO_27,HO_28,HO_29,HO_3,HO_30,HO_31,HO_32,HO_33,HO_34,HO_35,HO_36,HO_37,HO_38,HO_39,HO_4,HO_40,HO_41,HO_42,HO_43,HO_44,HO_45,HO_46,HO_47,HO_48,HO_49,HO_5,HO_50,HO_51,HO_52,HO_53,HO_54,HO_55,HO_56,HO_57,HO_58,HO_59,HO_6,HO_60,HO_61,HO_62,HO_63,HO_64,HO_65,HO_66,HO_67,HO_68,HO_69,HO_7,HO_70,HO_71,HO_72,HO_73,HO_74,HO_75,HO_76,HO_77,HO_78,HO_79,HO_8,HO_80,HO_81,HO_82,HO_83,HO_84,HO_85,HO_86,HO_87,HO_88,HO_89,HO_9,HO_90,HO_91,HO_92,HO_93,HO_94,HO_95,HO_96,HO_97,HO_98,HO_99,BSFLO_1,BSFLO_10,BSFLO_11,BSFLO_12,BSFLO_13,BSFLO_14,BSFLO_15,BSFLO_16,BSFLO_17,BSFLO_18,BSFLO_19,BSFLO_2,BSFLO_20,BSFLO_3,BSFLO_4,BSFLO_5,BSFLO_6,BSFLO_7,BSFLO_8,BSFLO_9,GFLO_1,GFLO_10,GFLO_11,GFLO_12,GFLO_13,GFLO_14,GFLO_15,GFLO_16,GFLO_17,GFLO_18,GFLO_19,GFLO_2,GFLO_20,GFLO_3,GFLO_4,GFLO_5,GFLO_6,GFLO_7,GFLO_8,GFLO_9,PMPCHG
210,210,0,4197676.568,4197676.568,0,739.6999262,3682.071893,4193215.269,39.52706459,90.538,295.22,52.72,165.54,179.699,170.167,170.537,170.502,170.707,174.589,176.311,176.898,176.387,32.531,177.915,181.332,177.15,847.161,1233.927,1742.315,681.429,818.901,290.337,244.536,20.826,340.133,335.38,285.577,291.359,238.601,237.548,236.915,250.673,212.349,229.458,336.8,221.699,240.899,240.464,212.894,223.767,239.854,219.421,244.183,247.794,239.305,46.852,241.615,243.709,251.991,251.282,251.87,253.28,214.616,218.232,237.127,237.931,61.444,193.327,187.015,191.109,191.109,191.109,191.109,227.563,227.563,227.563,320.078,-1.041,246.491,218.859,218.267,236.154,225.703,289.586,272.847,285.241,285.009,47.733,44.404,27.572,60.93,25.487,22.297,20.557,20.508,20.548,19.973,20.072,14.797,27.006,55.636,37.394,45.846,44.317,47.155,50.544,23.26,27.357,120.469,132.607,68.074,63.793,0.611,120.269,45.785,42.878,52.811,94.232,102.545,227.513,52.458,51.903,115.077,19.109,77.902,85.213,61.374,89.741,53.05,51.236,45.285,46.035,54.188,53.104,51.96,55.998,55.945,397.447,146.883,321.701,150.011,148.108,148.389,148.389,535.808,123.803,258.846,282.759,237.961,238.043,257.16,237.351,233.309,231.894,266.88,230.085,46.489,218.701,218.059,220.69,208.494,208.289,201.185,200.124,199.783,196.892,196.348,54.101,194.548,194.653,167.692,172.616,171.628,151.956,158.215,160.589,181.105,165.529,95665,618171.837,14769,599937.968,608637.968,-159245.62,-156978.62,-152613.02,464104.948,1145718.548,1143185.848,361112,3630.4,367192.1,494255.8,525478.247,526874.247,-41245,32198.2,632406.547,493460,3522500,279380,3811400,3820100,75137,158010,272810,4215100,5260500,5347600,777750,454670,814070,1938000,1981300,2594700,86367,530520,3523400,73872.9
211,211,0,72880.42214,72880.42214,0,1319.243767,3169.171608,68335.47335,56.5334144,98.235,279.431,46.754,165.363,178.839,171.583,172.505,172.81,174.226,174.921,176.11,176.555,176.648,26.909,177.45,180.621,176.766,238.851,234.427,231.046,226.272,225.897,290.371,244.73,15.526,226.703,217.99,284.182,211.999,214.001,208.947,207.857,226.766,202.815,213.733,336.538,209.943,221.042,220.711,206.68,212.297,220.68,210.77,208.367,208.53,218.032,46.995,226.32,227.321,210.506,210.533,239.788,244.834,211.413,211.614,214.149,214.591,38.567,189.421,186.109,188.449,188.449,188.449,188.449,207.117,207.117,207.117,318.689,-14.054,211.431,209.75,209.856,213.362,212.272,282.118,276.141,288.567,288.888,44.799,43.955,24.702,64.001,23.271,20.479,20.461,20.608,20.613,20.543,20.522,15.457,24.977,43.845,37.18,44.648,44.527,44.746,45.181,17.983,27.806,113.711,120.109,68.512,63.57,2.868,110.421,47.005,46.53,49.392,93.81,101.364,226.305,49.571,49.445,91.007,19.156,67.978,85.134,62.676,83.488,51.082,46.812,45.242,46.337,50.812,50.825,54.654,48.007,52.301,355.491,147.622,308.201,150.518,151.04,149.227,149.227,519.683,136.323,249.27,275.258,238.04,236.706,256.496,233.318,231.243,230.403,245.712,230.245,50.558,221.563,220.581,221.233,211.955,215.41,206.209,205.481,205.388,202.345,202.268,50.472,200.617,200.925,182.709,175.567,173.903,157.818,157.874,163.083,184.771,165.349,-25111.4,574945.499,7941.8,561685.42,571085.42,-279845.54,-284333.54,-270772.76,294871.66,1001309.16,998348.86,458864.14,18800.6,440226.04,439444.34,437378.439,497559.339,-46907,37662.6,591305.139,502000,3485800,291190,3797000,3806400,58800,133540,224860,4142200,5176900,5250200,741080,427220,757770,1885700,1886300,2482300,97094,585580,3499500,88346.729
212,212,0,nan,nan,0,nan,nan,4.37E+59,62.74535686,6.26E+29,18111.479,6.23846E+12,165.717,178.365,173.247,173.735,172.308,173.333,174.205,175.742,176.253,176.5,2.44E+24,177.451,181.249,176.729,237.238,234.436,232.123,230.135,229.777,291.416,249.485,1.75E+24,258.69,253.098,285.403,243.157,237.784,219.443,215.548,250.079,204.969,228.023,1.09E+20,213.126,239.584,238.854,208.768,219.283,235.852,212.982,218.04,217.632,228.091,2.64E+15,233.543,228.112,222.848,222.472,240.568,255.713,214.515,216.361,228.771,231.244,2.35E+24,188.091,186.168,188.258,188.258,188.258,188.258,212.474,212.474,212.474,319.904,1.31E+22,224.123,212.083,211.913,234.561,218.59,288.6,274.329,288.243,287.432,4.50E+16,35590782976,4.77E+22,317.254,1.44E+21,1.91E+18,4.09E+17,4.80E+18,-1.46E+15,1.88E+26,3.16E+25,5.73E+22,2.17E+19,3.41E+24,7.25E+17,7.93E+23,5.69E+18,1.60E+21,3.74E+15,2.66E+20,-1.38187E+12,-232913.453,-576902,6.50659E+12,5.06E+23,5.25E+19,3.91E+25,2.76E+23,1.13E+22,1.81E+26,2.36E+16,5.94E+19,7.41546E+11,1.84E+26,1.53E+26,1.40E+22,2.13E+29,2.11E+16,7.86E+18,1.09E+18,6.62E+23,5.34E+21,4.21E+25,8.52E+16,4.31E+25,1.85E+24,1.55E+22,625.167,5.80E+24,2.37E+23,351.971,146.327,293.56,150.378,151.095,147.236,147.236,568.712,742283.438,254.686,271.047,243.139,241.005,253.249,236.694,234.713,233.78,243.065,234.731,278.848,227.598,227.141,222.779,214.653,223.024,212.506,211.833,211.907,206.024,207.207,62.421,204.691,205.815,183.596,176.752,172.02,159.006,160.251,160.632,184.527,165.672,107017.2,inf,-1.20E+24,1.57E+32,1.56E+32,inf,inf,inf,inf,inf,inf,389963,4.67E+29,385107,500795.2,536056.458,612422.818,-1.35E+21,1.16E+21,inf,408900,inf,7.89E+23,1.57E+32,1.56E+32,inf,inf,inf,inf,inf,inf,758870,4.67E+29,791930,1866400,1926700,2511800,1.74E+23,1.79E+23,inf,93074.061
213,213,0,79368.73721,79368.73721,0,1281.579649,3076.639365,74763.67764,246.8405539,109.805,302.519,58.649,165.048,179.642,174.855,175.555,174.007,175.402,175.303,176.386,176.893,177.044,27.179,177.612,181.058,177.149,256.516,248.638,244.051,234.614,234.358,290.362,244.662,2.414,227.94,222.382,284.022,218.806,220.928,216.837,215.955,229.847,212.152,221.787,291.773,218.343,227.925,227.704,215.076,220.461,228.635,219.185,216.118,216.263,226.391,47.083,234.307,235.153,217.591,217.621,246.017,249.765,218.033,218.932,221.569,222.395,68.949,189.442,187.046,190.408,190.408,190.408,190.408,215.329,215.329,215.329,318.583,-19.688,218.171,218.178,218.343,220.139,219.381,282.762,273.118,286.969,286.366,47.495,43.816,24.798,85.423,23.796,20.958,20.076,20.182,20.226,20.779,21.277,17.464,24.629,49.973,63.612,45.802,44.892,45.462,49.274,-15.024,23.04,125.963,132.37,63.454,60.729,1.319,72.036,45.978,43.17,48.657,92.85,99.985,223.779,48.739,48.69,86.417,20.465,66.213,85.151,60.386,77.669,51.269,49.558,45.173,47.322,50.193,51.839,86.793,51.743,52.406,361.35,145.872,319.47,150.36,151.013,147.303,147.303,514.884,121.696,252.268,280.796,240.33,238.76,260.963,234.99,232.28,231.243,257.034,231.034,82.416,220.866,220.403,220.78,208.109,217.703,202.915,201.881,201.817,196.259,196.754,71.118,194.153,195.073,183.378,173.853,171.547,159.45,158.287,161.432,189.241,165.042,-8593.2,500655.098,26935.5,503262.071,512262.071,-279029.62,-268334.02,-267512.62,235617.351,967940.251,968376.851,394136.6,674.4,388426.9,487363.8,489579.337,511553.957,-45564,95,515421.557,370810,3409200,261170,3685900,3694900,110510,177750,292940,4085000,5234400,5322600,768250,379090,799270,1825200,1838000,2523600,92251,533720,3416600,184606.132
214,214,0,72733.67439,72733.67439,0,1035.518424,3428.664109,68255.51199,13.97986516,126.642,302.526,59.857,167.214,180.989,183.491,183.159,176.698,178.838,176.389,177.29,177.649,177.619,26.627,178.123,179.79,177.813,242.317,237.611,234.439,228.596,228.379,290.359,246.263,15.886,228.248,220.302,285.502,216.361,215.026,209.592,208.387,230.328,202.484,214.929,336.71,210.403,225.135,224.489,206.609,212.83,227.274,211.191,212.508,209.304,222.286,47.923,236.603,234.853,212.88,212.755,244.938,253.508,213.893,214.29,219.762,221.086,52.402,186.621,186.587,187.407,187.407,187.407,187.407,207.292,207.292,207.292,320.005,16.18,214.654,210.347,210.219,213.654,216.093,285.653,276.412,291.063,290.628,47.507,44.269,25.293,61.886,24.18,20.256,20.099,20.161,20.166,20.146,22.116,21.734,25.578,51.523,38.124,45.271,44.507,46.293,49.313,18.802,25.781,121.115,109.385,68.747,61.451,6.65,110.269,46.465,44.375,51.385,93.795,100.517,225.729,52.508,51.779,88.789,30.074,69.576,84.169,64.141,78.618,52.186,49.441,45.338,47.158,52.036,52.165,53.2,51.778,56.425,354.266,147.271,277.101,150.287,150.749,149.245,149.245,546.097,139.013,250.046,275.613,238.736,237.137,256.843,233.142,230.845,229.915,247.196,230.359,50.181,221.418,220.59,220.051,209.335,216.601,204.422,203.58,203.636,198.336,198.898,58.635,196.447,197.28,182.142,173.53,171.619,158.488,159.511,161.391,200.953,167.207,111358.534,756317.093,-7888.9,729285.973,739485.973,-268185.04,-256554.04,-230264.45,502012.323,1159315.023,1156750.023,352893.1,-2033.5,292824.8,559128.224,638291.684,742976.474,-50768,913,769474.474,404710,3413200,242930,3675000,3685200,72944,160150,289980,4083300,5091500,5169200,742030,355010,716290,1746800,1894100,2411400,101690,595200,3407800,43932.848
215,215,0,61748.17334,61748.17334,0,940.7814777,2604.964963,58049.17305,153.2538493,97.512,302.522,43.542,170.608,182.681,176.049,176.413,174.172,175.01,176.442,179.178,179.597,180.174,29.164,181.367,185.952,180.055,260.63,252.367,245.063,237.314,234.47,292.457,250.332,11.824,268.593,261.283,284.145,248.821,241.398,221.302,217.499,245.879,204.316,228.075,338.252,213.377,236.309,235.745,208.269,220.323,233.129,213.145,225.918,221.603,233.988,46.768,231.881,233.544,226.529,225.684,244.272,248.607,214.017,216.45,234.664,235.751,37.401,191.641,189.65,189.504,189.504,189.504,189.504,213.156,213.156,213.156,318.671,1.86,226.021,211.286,211.187,235.156,220.936,290.325,277.109,289.855,289.696,48.373,43.037,14.325,58.074,9.279,20.395,20.236,20.272,20.256,11.043,20.452,18.891,26.446,44.863,37.562,51.642,50.839,45.028,50.528,1.116,24.326,125.646,133.743,65.95,60.644,2.964,97.141,46.582,44.307,50.983,93.844,100.877,224.409,51.411,51.284,93.135,19.575,72.708,85.302,59.735,82.225,51.213,49.79,44.972,46.874,50.109,52.065,53.145,50.497,52.209,400.201,147.093,321.903,150.963,151.042,148.473,148.473,552.198,135.534,258.835,298.876,237.324,237.803,267.674,237.355,233.067,231.596,273.054,228.09,48.488,213.222,213.458,216.395,200.568,211.46,195.064,193.578,192.937,189.77,188.923,47.457,187.551,187.393,180.571,170.944,170.654,155.968,167.923,164.786,188.111,170.583,60188.28,628514.961,-11564,594504.223,603704.223,-241725.06,-223925.06,-210065.76,385113.563,1083841.763,1092599.963,378303,10972.8,376613.8,453405.18,466273.853,617252.321,-32683,15082.7,641780.521,442760,3293700,267080,3578800,3588000,63906,150450,247560,3948900,5061000,5155700,768400,455850,800200,1863500,1906600,2411700,92983,538130,3303000,145459.993
216,216,0,56357.20416,56357.20416,0,702.6480131,2002.52902,53436.5317,215.4954286,97.249,255.894,63.208,162.544,180.256,174.259,174.458,172.835,173.794,176.239,176.994,177.316,177.613,26.387,178.153,181.048,177.835,255.38,247.658,243.529,233.911,233.963,290.362,244.999,12.731,299.745,284.353,285.355,268.53,236.13,234.561,229.594,237.128,208.898,222.286,338.291,216.013,233.205,232.833,211.61,219.211,231.136,215.325,233.232,234.102,231.592,46.852,229.177,232.285,235.495,234.953,243.725,242.585,215.338,216.794,225.942,226.06,39.139,186.754,187.8,188.549,188.549,188.549,188.549,223.457,223.457,223.457,319.862,1.057,232.014,213.676,213.771,236.072,218.681,291.063,276.08,289.743,289.475,47.127,44.686,24.291,59.362,23.983,20.083,20.232,20.461,20.471,21.335,21.51,21.123,24.485,51.529,37.593,46.053,45.66,48.704,49.143,12.445,24.846,126.24,132.588,69.294,62.139,1.572,89.607,45.082,44.276,48.32,93.475,100.655,226.985,50.608,49.69,88.179,19.637,66.052,84.698,59.656,80.419,51.4,51.644,49.097,49.661,51.163,52.317,54.376,53.189,53.564,361.042,147.061,322.433,150.525,151.043,148.746,148.746,525.643,139.422,249.883,276.898,238.234,236.711,257.964,233.118,230.634,229.63,254.019,230.176,51.702,221.806,220.901,219.13,208.776,217.323,204.093,203.241,203.272,197.128,197.958,62.492,194.831,195.778,181.831,173.248,170.912,151.827,158.92,160.958,185.123,162.726,36629.7,443730.85,70291.03,489517.255,500217.255,-182898.33,-164599.33,-143985.93,354594.225,1064955.525,1064888.225,434639.2,109833.8,378535.7,443484.2,442764.26,438927.27,-44729,12700.2,458760.27,445190,3402700,233090,3650400,3661100,75819,156860,242340,4026500,5162000,5245400,782610,402870,761180,1843700,1845600,2381600,99506,599380,3401300,172487.21
217,217,0,nan,nan,0,nan,nan,2.34E+58,0.006968797,2.38E+22,1.55E+23,8299801,161.704,179.01,183.616,183.285,176.522,179.246,176.066,177.106,177.369,176.65,1.74E+17,177.326,180.148,176.739,260.615,252.352,245.047,237.843,234.966,291.893,252.313,1.53E+29,276.719,263.48,285.439,250.157,237.17,228.868,222.728,253.2,207.035,226.379,339.842,214.686,241.595,241.095,211.17,219.009,240.342,213.683,233.653,228.817,238.031,4.73E+20,238.717,239.764,231.404,230.485,249.48,254.059,213.963,217.078,237.671,239.18,3.07E+15,187.15,186.221,188.677,188.677,188.677,188.677,217.876,217.876,217.876,319.943,4.50E+27,230.265,211.688,211.728,235.516,219.254,291.088,277.472,289.72,289.288,-56298304,-268736.438,1.71286E+12,60.928,4.86728E+11,1.67E+24,4.20E+23,1.92E+23,1.98E+23,2.60E+21,1.67E+18,5.11E+20,3.29E+15,6.54E+15,15076518912,2.33587E+14,2.79412E+14,5285971456,-8.50848E+11,1.08E+28,2.61E+26,-3.84E+16,-1.91169E+12,-8.299,1.55E+19,4.92E+24,2.48E+21,1.71E+20,3.07E+16,4.00E+24,2.36E+21,3.08E+22,3.03E+15,9.97E+24,1.03E+25,3.48E+23,1.86E+18,5.95E+21,2.79E+21,-3.02E+16,6.71E+17,1.37825E+13,4.40E+15,2.53163E+14,4.23E+15,5.43566E+14,2.63391E+14,52.837,1.75E+15,3.75282E+13,2162.691,147.038,321.886,150.321,151.039,148.967,148.967,1101.907,135.865,258.84,298.912,238.859,238.789,267.844,237.347,233.345,231.941,273.038,230.603,45.52,218.594,218.081,220.566,206.611,214.109,199.817,198.602,198.258,194.552,194.094,62.533,191.946,192.213,182.442,172.123,171.061,152.937,161.413,167.936,204.833,162.305,130206.74,inf,-1.20E+23,-1.24E+28,-1.24E+28,inf,inf,inf,inf,inf,1.41E+38,389295.7,4.16E+27,395235.4,645048.34,656735.797,-5545561.403,-14113732,1.55E+19,inf,366270,inf,8.53E+27,8.27E+27,8.26E+27,inf,inf,inf,inf,inf,1.41E+38,815350,4.17E+27,859960,1809100,1861900,18888000,7905100,1.74E+19,inf,980.882
218,218,0,5.69E+19,5.69E+19,0,5.02E+18,5.12E+19,6.13E+17,1.461076665,2008008.5,495947.219,38.227,165.264,179.725,169.514,170.049,170.834,171.012,173.672,174.189,174.345,176.27,28.51,176.715,179.09,176.73,259.492,249.907,244.351,233.518,233.278,290.429,245.252,1445.193,252.909,247.013,284.271,237.316,236.505,217.667,214.767,249.161,203.952,228.763,288.039,213.621,240.799,240.266,208.24,220.846,239.323,213.481,214.465,214.077,232.955,15753.78,240.259,241.989,218.866,218.632,253.048,255.167,214.017,215.866,227.148,229.415,63.345,188.019,188.861,189.451,189.451,189.451,189.451,212.316,212.316,212.316,318.799,579.028,220.436,210.895,211.039,232.939,218.074,287.649,275.689,288.499,287.771,23721.268,4027.497,869.323,60.616,889.641,813.695,921.135,985.418,992.909,1254.205,1095.679,1075.413,8702.69,51.793,46.312,43508.996,77574.203,2478.157,4948.269,1722.376,670.531,125.918,132.178,3894.595,56.735,7935191.5,105.254,46.24,35.973,52.031,62.589,97.872,227.602,53.35,52.939,127.171,782684352,53.411,64.027,75.174,6496.468,68.498,171.482,74.443,101.048,79.766,51.752,52.504,141.306,69.711,363.133,149.892,321.91,156.764,151.056,148.608,148.608,516.878,115.391,249.305,281.183,237.335,235.785,260.704,232.386,229.857,228.832,258.979,227.675,48.706,216.525,215.937,216.804,205.089,214.257,201.128,200.252,200.107,194.766,195.651,43.73,193.104,194.198,182.27,172.686,170.595,158.482,157.05,160.503,175.703,165.219,115608.53,4743065479,-26405021.4,2.05347E+14,2.05347E+14,-289942.522,3647343.478,1.44432E+11,2.05487E+14,2.05552E+14,2.0681E+14,363324.3,-13016247.3,278499.1,415621.53,31882759.97,371843205.9,-37957,37258337.2,4743589148,395380,6009700000,17347000,2.0535E+14,2.0535E+14,748880,4753500,1.4478E+11,2.0549E+14,2.0558E+14,2.0684E+14,725700,95845000,678660,1678300,36836000,377290000,88863,40437000,5737100000,14202.813
219,219,0,60341.46695,60341.46695,0,636.32127,3862.212828,55825.87169,17.06115469,94.693,256.395,38.539,164.789,180.51,175.537,177.076,175.14,177.496,176.102,177.557,177.906,177.88,27.407,178.671,180.911,177.873,247.527,243.868,242.156,238.102,238.328,290.313,244.87,15.096,319.677,300.053,284.223,275.663,245.646,234.933,232.241,240.937,212.374,230.916,336.372,216.47,238.021,237.727,213.244,224.337,237.798,216.69,233.635,245.112,236.474,46.921,238.834,243.278,249.485,247.248,253.117,244.675,215.742,219.487,233.06,233.556,42.515,186.356,187.205,188.138,188.138,188.138,188.138,227.758,227.758,227.758,318.728,15.227,239.32,214.019,213.949,236.535,222.207,289.464,275.628,288.52,287.759,47.333,44.509,26.289,60.403,24.701,22.274,21.922,21.967,22.005,13.811,21.932,20.473,25.383,47.201,37.495,47.092,46.044,46.264,48.269,13.916,22.151,127.59,107.883,63.954,60.396,1.404,73.399,47.489,46.088,52.673,90.58,92.717,235.966,53.044,53.014,83.185,20.226,65.385,84.461,60.543,76.621,51.642,50.827,45.764,47.033,51.72,52.814,51.158,53.847,54.588,359.883,147.815,321.306,149.91,150.771,149.52,149.52,518.128,135.703,253.443,269.159,237.402,241.904,251.075,237.441,236.148,235.376,246.444,237.764,45.035,233.202,233.091,227.473,223.986,230.773,223.839,223.488,223.582,219.34,220.421,40.561,218.664,219.548,181.081,174.141,171.039,158.497,158.038,160.884,185.271,164.789,33088.8,493671.71,14972.8,486115.84,495415.84,-126993.45,-107357.35,-113077.25,374984.99,966991.09,979502.09,436251,16910.5,459666.5,527910.6,523347.648,511584.048,-44991,-4618,508335.048,415760,3424700,299010,3747700,3757000,73367,151670,290350,4157800,5176000,5252000,785220,416780,848380,1913000,1921400,2559200,84619,529620,3434100,48533.552
220,220,0,79368.73721,79368.73721,0,1281.579649,3076.639365,74763.67764,246.8405539,109.805,302.519,58.649,165.048,179.642,174.855,175.555,174.007,175.402,175.303,176.386,176.893,177.044,27.179,177.612,181.058,177.149,256.516,248.638,244.051,234.614,234.358,290.362,244.662,2.414,227.94,222.382,284.022,218.806,220.928,216.837,215.955,229.847,212.152,221.787,291.773,218.343,227.925,227.704,215.076,220.461,228.635,219.185,216.118,216.263,226.391,47.083,234.307,235.153,217.591,217.621,246.017,249.765,218.033,218.932,221.569,222.395,68.949,189.442,187.046,190.408,190.408,190.408,190.408,215.329,215.329,215.329,318.583,-19.688,218.171,218.178,218.343,220.139,219.381,282.762,273.118,286.969,286.366,47.495,43.816,24.798,85.423,23.796,20.958,20.076,20.182,20.226,20.779,21.277,17.464,24.629,49.973,63.612,45.802,44.892,45.462,49.274,-15.024,23.04,125.963,132.37,63.454,60.729,1.319,72.036,45.978,43.17,48.657,92.85,99.985,223.779,48.739,48.69,86.417,20.465,66.213,85.151,60.386,77.669,51.269,49.558,45.173,47.322,50.193,51.839,86.793,51.743,52.406,361.35,145.872,319.47,150.36,151.013,147.303,147.303,514.884,121.696,252.268,280.796,240.33,238.76,260.963,234.99,232.28,231.243,257.034,231.034,82.416,220.866,220.403,220.78,208.109,217.703,202.915,201.881,201.817,196.259,196.754,71.118,194.153,195.073,183.378,173.853,171.547,159.45,158.287,161.432,189.241,165.042,-8593.2,500655.098,26935.5,503262.071,512262.071,-279029.62,-268334.02,-267512.62,235617.351,967940.251,968376.851,394136.6,674.4,388426.9,487363.8,489579.337,511553.957,-45564,95,515421.557,370810,3409200,261170,3685900,3694900,110510,177750,292940,4085000,5234400,5322600,768250,379090,799270,1825200,1838000,2523600,92251,533720,3416600,184606.132
221,221,0,8240784.728,8240784.728,0,1051.272676,22302.53982,8217378.363,52.55257753,90.25,302.523,62.834,167.124,178.59,168.271,168.542,169.173,169.341,172.024,172.306,172.291,176.162,29.749,177.219,178.117,176.682,235.721,232.358,230.059,226.911,226.794,290.885,247.799,21.463,226.236,217.303,285.561,211.971,212.813,208.797,207.819,227.941,203.016,213.148,336.564,210.021,221.314,220.716,206.777,211.913,222.394,210.745,208.309,208.43,218.721,46.983,232.457,228.706,210.354,210.338,242.288,254.839,211.43,211.604,214.774,215.858,56.82,185.858,186.706,188.245,188.245,188.245,188.245,207.108,207.108,207.108,320.064,-9.396,211.232,209.917,209.989,212.003,212.329,285.231,275.968,290,289.727,45.593,44.632,25.886,60.862,25.046,22.962,22.122,22.324,22.349,23.083,22.966,20.114,24.841,51.155,37.397,45.638,45.424,45.81,46.498,27.433,26.921,126.11,138.923,67.996,64.253,2849.438,71.718,46.515,43.623,51.355,93.159,99.915,221.507,50.027,49.749,75.827,19.654,65.423,88.38,63.34,264.796,52.264,53.963,46.537,47.458,53.898,52.378,53.964,59.368,57.156,351.968,146.973,317.908,150.217,151.024,148.256,148.256,516.495,136.321,250.084,268.646,237.44,236.81,249.959,232.76,230.932,230.049,240.28,231.241,45.666,224.636,224.101,219.755,213.059,219.439,210.986,210.445,210.517,205.48,206.543,62.035,204.348,205.327,180.978,173.687,170.996,156.364,163.038,160.506,172.914,167.069,19388,1495081.699,-12751.4,2002252.389,2112352.389,-217662.94,-208164.94,-210576.98,2236938.009,3262564.509,3776849.309,370666.3,87110.4,380183.6,465014.5,551171.799,575850.699,-31889,7676.5,1231906.799,474700,6292700,281190,7156800,7266900,39390,117640,231090,7958700,9374900,9976300,708680,458350,756000,1857900,1953900,2458300,88563,451020,6006100,85179.459
222,222,0,64185.63101,64185.63101,0,926.0204705,2833.946476,60300.288,125.3760662,97.005,302.528,49.911,164.179,179.379,183.239,182.753,176.156,178.777,174.575,176.079,176.545,176.79,26.618,177.511,179.354,177.008,246.261,240.462,237.294,229.311,229.341,290.569,253.008,14.099,243.894,236.188,285.546,227.056,231.444,214.908,211.964,235.39,203.559,220.515,302.48,212.794,231.818,231.405,207.524,217.652,229.428,212.601,213.145,212.909,223.598,47.092,226.645,230.66,217.23,217.063,242.149,241.48,213.905,215.023,219.283,219.064,49.477,186.673,187.01,188.179,188.179,188.179,188.179,209.939,209.939,209.939,320.047,0.21,218.816,210.837,210.978,230.96,216.713,287.037,275.125,289.749,289.577,45.68,44.158,24.55,76.304,24.013,22.233,20.68,20.745,20.745,20.981,21.339,21.205,24.939,44.578,40.286,45.876,45.306,45.244,46.47,0.495,29.117,125.794,130.979,61.473,60.522,1.735,80.281,46.659,46.145,52.735,91.026,96.267,227.286,52.625,52.437,87.347,20.537,66.467,84.223,59.569,77.226,51.208,53.221,45.43,46.535,51.652,51.717,68.501,57.645,55.007,355.329,145.714,318.527,150.212,150.971,146.617,146.617,513.102,134.885,248.225,273.942,237.97,236.394,255.71,232.607,230.306,229.378,247.266,229.788,60.841,220.875,219.833,219.366,208.257,215.263,203.117,202.238,202.247,196.766,197.376,58.743,194.814,195.663,181.943,172.987,170.929,156.925,160.564,160.545,197.582,164.262,147623.651,522697.742,20846.9,525861.242,536561.242,-210404.57,-214740.57,-209084.37,324119.572,1057586.872,1052495.172,437542.26,25325.4,400731.26,548917.711,556517.032,541295.262,-49466,-3191.5,535090.862,381550,3238700,250400,3517400,3528100,58112,136650,246390,3891500,4970800,5045600,696380,373860,699030,1725700,1752700,2278600,95732,585970,3226100,131566.459
