segment,reach,Qaquifer,gaining_days,losing_days,no_exchange_days,count_days,agg_months
29,4,381.89444397307693,53.11538461538461,7.884615384615385,0.0,61.0,dry_to_wet
29,5,-9118.399615384613,0.0,61.0,0.0,61.0,dry_to_wet
29,6,-7781.702692307693,0.0,61.0,0.0,61.0,dry_to_wet
29,7,-4962.337705653847,5.961538461538462,55.03846153846154,0.0,61.0,dry_to_wet
29,8,29637.18923076923,61.0,0.0,0.0,61.0,dry_to_wet
29,9,1678.7172506153847,60.46153846153846,0.5384615384615384,0.0,61.0,dry_to_wet
30,1,-111.29190718942309,0.0,61.0,0.0,61.0,dry_to_wet
30,2,-109.66933411250001,0.0,61.0,0.0,61.0,dry_to_wet
30,3,-108.32474949711539,0.0,61.0,0.0,61.0,dry_to_wet
30,4,-73.22303026634617,0.0,61.0,0.0,61.0,dry_to_wet
30,5,-57.74815286211539,25.23076923076923,35.76923076923077,0.0,61.0,dry_to_wet
30,6,116.13835716153842,54.5,6.5,0.0,61.0,dry_to_wet
30,7,180.53598211923082,60.65384615384615,0.34615384615384615,0.0,61.0,dry_to_wet
30,8,250.94730769230762,61.0,0.0,0.0,61.0,dry_to_wet
30,9,275.0537961538462,61.0,0.0,0.0,61.0,dry_to_wet
31,1,1980.7932046153849,46.11538461538461,14.884615384615385,0.0,61.0,dry_to_wet
31,2,2962.5085585769234,51.46153846153846,9.538461538461538,0.0,61.0,dry_to_wet
31,3,1511.7468406923076,45.38461538461539,15.615384615384615,0.0,61.0,dry_to_wet
31,4,2627.2715242692307,51.15384615384615,9.846153846153847,0.0,61.0,dry_to_wet
31,5,2889.978248076923,52.15384615384615,8.846153846153847,0.0,61.0,dry_to_wet
31,6,2827.853019230769,51.84615384615385,9.153846153846153,0.0,61.0,dry_to_wet
32,1,-255.10106765019233,0.0,61.0,0.0,61.0,dry_to_wet
32,2,-227.89785995788466,0.0,61.0,0.0,61.0,dry_to_wet
32,3,-195.02002918865387,0.0,61.0,0.0,61.0,dry_to_wet
32,4,-172.53597534250002,0.0,61.0,0.0,61.0,dry_to_wet
32,5,-147.4025176501923,0.0,61.0,0.0,61.0,dry_to_wet
32,6,-114.38388688096155,0.0,61.0,0.0,61.0,dry_to_wet
32,7,-105.94182149634617,0.0,61.0,0.0,61.0,dry_to_wet
32,8,-105.8345599578846,0.0,61.0,0.0,61.0,dry_to_wet
33,1,-421.77332355080773,0.0,61.0,0.0,61.0,dry_to_wet
33,2,-246.2016004738846,0.0,61.0,0.0,61.0,dry_to_wet
33,3,-81.99584893542307,0.0,61.0,0.0,61.0,dry_to_wet
33,4,-83.16851508926923,0.0,61.0,0.0,61.0,dry_to_wet
33,5,-298.9474000892692,0.0,61.0,0.0,61.0,dry_to_wet
33,6,-77.9054004738846,0.0,61.0,0.0,61.0,dry_to_wet
33,7,-84.53079393542308,0.0,61.0,0.0,61.0,dry_to_wet
33,8,-87.64978085850001,0.0,61.0,0.0,61.0,dry_to_wet
33,9,-80.97480893542307,0.0,61.0,0.0,61.0,dry_to_wet
33,10,-81.45341893542309,0.0,61.0,0.0,61.0,dry_to_wet
33,11,-87.3686231661923,0.0,61.0,0.0,61.0,dry_to_wet
33,12,-81.03734393542308,0.0,61.0,0.0,61.0,dry_to_wet
33,13,-29.346763321461534,10.538461538461538,50.46153846153846,0.0,61.0,dry_to_wet
34,1,1616.9623076923078,61.0,0.0,0.0,61.0,dry_to_wet
34,2,1214.8834966615384,61.0,0.0,0.0,61.0,dry_to_wet
34,3,1798.9436923076921,61.0,0.0,0.0,61.0,dry_to_wet
34,4,302.13276217307697,55.34615384615385,5.653846153846154,0.0,61.0,dry_to_wet
34,5,1757.230226923077,61.0,0.0,0.0,61.0,dry_to_wet
34,6,-222.21123856538463,10.307692307692308,50.69230769230769,0.0,61.0,dry_to_wet
34,7,-3656.330192307691,0.0,61.0,0.0,61.0,dry_to_wet
34,8,-5108.645791923076,0.0,61.0,0.0,61.0,dry_to_wet
34,9,-4636.258874346154,0.0,61.0,0.0,61.0,dry_to_wet
34,10,-3732.948875,0.0,61.0,0.0,61.0,dry_to_wet
34,11,10479.125784615384,61.0,0.0,0.0,61.0,dry_to_wet
34,12,15909.880000000003,61.0,0.0,0.0,61.0,dry_to_wet
34,13,54626.37384615384,61.0,0.0,0.0,61.0,dry_to_wet
34,14,2209.8818319230763,61.0,0.0,0.0,61.0,dry_to_wet
35,1,53.04369780461538,47.26923076923077,13.73076923076923,0.0,61.0,dry_to_wet
35,2,-491.4501423076923,0.0,61.0,0.0,61.0,dry_to_wet
35,3,48.56674310038461,51.0,10.0,0.0,61.0,dry_to_wet
35,4,56.96059611538461,50.73076923076923,10.26923076923077,0.0,61.0,dry_to_wet
35,5,-496.48368846153846,0.0,61.0,0.0,61.0,dry_to_wet
35,6,92.18231734615385,55.42307692307692,5.576923076923077,0.0,61.0,dry_to_wet
35,7,759.2570407692309,60.92307692307692,0.07692307692307693,0.0,61.0,dry_to_wet
35,8,311.69830934615385,58.88461538461539,2.1153846153846154,0.0,61.0,dry_to_wet
36,1,971.9036038461539,61.0,0.0,0.0,61.0,dry_to_wet
36,2,2137.5137307692307,61.0,0.0,0.0,61.0,dry_to_wet
36,3,1121.167546153846,61.0,0.0,0.0,61.0,dry_to_wet
36,4,1045.909141923077,61.0,0.0,0.0,61.0,dry_to_wet
36,5,1483.1208461538465,61.0,0.0,0.0,61.0,dry_to_wet
36,6,1185.7129384615384,61.0,0.0,0.0,61.0,dry_to_wet
36,7,105.10760691961542,31.884615384615383,29.115384615384617,0.0,61.0,dry_to_wet
36,8,1156.7241857692309,60.76923076923077,0.23076923076923078,0.0,61.0,dry_to_wet
36,9,2346.118038461538,61.0,0.0,0.0,61.0,dry_to_wet
37,1,225.9011807692308,61.0,0.0,0.0,61.0,dry_to_wet
37,2,-255.32646153846156,0.0,61.0,0.0,61.0,dry_to_wet
37,3,-216.0130359852531,0.0,61.0,0.0,61.0,dry_to_wet
37,4,-205.75471930683003,0.0,61.0,0.0,61.0,dry_to_wet
37,5,-236.1108846914454,0.0,61.0,0.0,61.0,dry_to_wet
37,6,-133.3964245375992,4.961538461538462,56.03846153846154,0.0,61.0,dry_to_wet
38,1,1017.2867072692305,37.76923076923077,23.23076923076923,0.0,61.0,dry_to_wet
39,1,-667.3543898461538,28.96153846153846,32.03846153846154,0.0,61.0,dry_to_wet
40,1,-113.5378371636154,0.0,61.0,0.0,61.0,dry_to_wet
40,2,-112.11802177899997,0.0,61.0,0.0,61.0,dry_to_wet
40,3,-111.14731408669228,0.0,61.0,0.0,61.0,dry_to_wet
40,4,-110.3373140866923,0.0,61.0,0.0,61.0,dry_to_wet
40,5,-109.33502177900002,0.0,61.0,0.0,61.0,dry_to_wet
40,6,-108.12051793284614,0.0,61.0,0.0,61.0,dry_to_wet
40,7,-107.25139870207691,0.0,61.0,0.0,61.0,dry_to_wet
41,1,53.96330146153842,30.923076923076923,30.076923076923077,0.0,61.0,dry_to_wet
41,2,343.61643807692303,35.61538461538461,25.384615384615383,0.0,61.0,dry_to_wet
41,3,-2406.2150846923073,10.384615384615385,50.61538461538461,0.0,61.0,dry_to_wet
41,4,414.7373138461538,36.80769230769231,24.192307692307693,0.0,61.0,dry_to_wet
42,1,1491.6131053461543,59.0,2.0,0.0,61.0,dry_to_wet
42,2,1637.6737371538459,60.03846153846154,0.9615384615384616,0.0,61.0,dry_to_wet
42,3,287.1037747923077,48.88461538461539,12.115384615384615,0.0,61.0,dry_to_wet
42,4,-9055.186923076924,0.0,61.0,0.0,61.0,dry_to_wet
42,5,-9046.120384615386,0.0,61.0,0.0,61.0,dry_to_wet
42,6,-6298.797225192309,6.423076923076923,54.57692307692308,0.0,61.0,dry_to_wet
